image_name|comment_number|comment|original|target
75893484.jpg|0| There are four people and a dog jumping through a [MASK] , yellow , and white hole .| There are four people and a dog jumping through a black , yellow , and white hole .|black
4801369809.jpg|0| A man with a [MASK] cup in his hand talking to someone on the beach .| A man with a red cup in his hand talking to someone on the beach .|red
760702109.jpg|0| A person with red-hair and a [MASK] shirt is standing outside , talking and gesturing with hands .| A person with red-hair and a black shirt is standing outside , talking and gesturing with hands .|black
3358980904.jpg|0| A person with an [MASK] scarf on their head standing on the corner .| A person with an orange scarf on their head standing on the corner .|orange
449568654.jpg|0| A man rides a bike under a [MASK] and white sky .| A man rides a bike under a blue and white sky .|blue
36026845.jpg|0| A man in a [MASK] ball cap and wearing no shirt working on a roof .| A man in a blue ball cap and wearing no shirt working on a roof .|blue
3232802293.jpg|0| A [MASK] New York cab drives past a woman with an umbrella .| A yellow New York cab drives past a woman with an umbrella .|yellow
347543966.jpg|0| Soccer players in [MASK] and white fight for the ball in midair .| Soccer players in blue and white fight for the ball in midair .|blue
4430817897.jpg|0| an indian man in a [MASK] costume is talking to three women in colorful saris .| an indian man in a white costume is talking to three women in colorful saris .|white
4062486051.jpg|0| A kid in a [MASK] shirt and [MASK] hat and jeans skateboards down a ramp .| A kid in a white shirt and white hat and jeans skateboards down a ramp .|white
3129043236.jpg|0| A golden retriever jumps off of a [MASK] surfboard in the water .| A golden retriever jumps off of a blue surfboard in the water .|blue
59032663.jpg|0| A man kneeling by a bright [MASK] kayak with several kayak and canoe business signs behind him .| A man kneeling by a bright red kayak with several kayak and canoe business signs behind him .|red
4442309939.jpg|0| A man in a brown coat and [MASK] tie walks on a street .| A man in a brown coat and green tie walks on a street .|green
480653124.jpg|0| A girl wearing a [MASK] jacket about to swing a tennis racket .| A girl wearing a white jacket about to swing a tennis racket .|white
533044058.jpg|0| A young girl in a [MASK] t-shirt is standing between two people dressed in costumes and smiling .| A young girl in a blue t-shirt is standing between two people dressed in costumes and smiling .|blue
2901880865.jpg|0| A painting of people standing outside of building underneath two trees looking towards a [MASK] light .| A painting of people standing outside of building underneath two trees looking towards a yellow light .|yellow
4376216802.jpg|0| Woman with long dress and apron hangs up [MASK] clothing .| Woman with long dress and apron hangs up white clothing .|white
1443807993.jpg|0| A woman is dressed in [MASK] and holding another woman 's hand .| A woman is dressed in white and holding another woman 's hand .|white
3963616424.jpg|0| A girl in a light [MASK] tank top pouring a bottle into somebody 's cup .| A girl in a light blue tank top pouring a bottle into somebody 's cup .|blue
696495533.jpg|0| A man with a black shirt operating a [MASK] vehicle .| A man with a black shirt operating a red vehicle .|red
3388186817.jpg|0| A group of cyclists ride in the rain along a road with a [MASK] BMW driving by .| A group of cyclists ride in the rain along a road with a red BMW driving by .|red
4672184689.jpg|0| A boy in [MASK] swimming trunks is jumping into the pool .| A boy in red swimming trunks is jumping into the pool .|red
7897325408.jpg|0| A small girl dressed in a [MASK] fairy costume is riding a big wheel bicycle .| A small girl dressed in a green fairy costume is riding a big wheel bicycle .|green
4183630653.jpg|0| A man wearing an astro boy shirt and a [MASK] hat cleans a pool .| A man wearing an astro boy shirt and a green hat cleans a pool .|green
4507050262.jpg|0| Three small puppies run through the [MASK] grass .| Three small puppies run through the green grass .|green
299178969.jpg|0| A child in a [MASK] shirt and brown pants is walking through an uncut field .| A child in a white shirt and brown pants is walking through an uncut field .|white
3014071227.jpg|0| A [MASK] male is talking on a microphone .| A white male is talking on a microphone .|white
1955468182.jpg|0| A young girl sits in a highchair and eats [MASK] food while making a mess .| A young girl sits in a highchair and eats red food while making a mess .|red
1311132744.jpg|0| A young man in a [MASK] shirt is cutting a piece of meat on a kitchen counter .| A young man in a blue shirt is cutting a piece of meat on a kitchen counter .|blue
6491219799.jpg|0| A [MASK] and brown dog walks down a dirt and grass hill .| A black and brown dog walks down a dirt and grass hill .|black
138482998.jpg|0| A lady dressed in [MASK] is looking towards the ceiling .| A lady dressed in black is looking towards the ceiling .|black
6179396322.jpg|0| A young boy wearing green goggles and [MASK] pants skiing .| A young boy wearing green goggles and blue pants skiing .|blue
3154709407.jpg|0| A woman in a [MASK] shirt and tennis shoes writes as she listens to music by the lake| A woman in a red shirt and tennis shoes writes as she listens to music by the lake|red
3441132495.jpg|0| A small girl dancing in a parade wearing bright [MASK] and gold clothes .| A small girl dancing in a parade wearing bright red and gold clothes .|red
4912480198.jpg|0| Three people are on a hilltop overlooking a [MASK] valley .| Three people are on a hilltop overlooking a green valley .|green
1056359656.jpg|0| A brown and [MASK] dog runs through the water with trees and branches around .| A brown and white dog runs through the water with trees and branches around .|white
1460500597.jpg|0| A woman and two children are handling a blown-up [MASK] glove .| A woman and two children are handling a blown-up blue glove .|blue
4802801396.jpg|0| A wedding day with the bride in a bright [MASK] beautiful dress| A wedding day with the bride in a bright white beautiful dress|white
4510809964.jpg|0| A little blond girl with a pink dress and [MASK] pants walking away from a little boy .| A little blond girl with a pink dress and blue pants walking away from a little boy .|blue
4654243384.jpg|0| Four girls in [MASK] perform on a basketball court in front of a crowd .| Four girls in blue perform on a basketball court in front of a crowd .|blue
2328616978.jpg|0| A group of young females wearing [MASK] tank tops and white skirts all doing a synchronized cheer .| A group of young females wearing blue tank tops and white skirts all doing a synchronized cheer .|blue
13237748.jpg|0| A [MASK] woman in winter clothes standing in a building entry .| A black woman in winter clothes standing in a building entry .|black
4612024952.jpg|0| Two men in business attire sitting in green chairs in a room with a [MASK] rug .| Two men in business attire sitting in green chairs in a room with a blue rug .|blue
780260019.jpg|0| A woman wearing [MASK] sunglasses sitting on a bench with her dog .| A woman wearing red sunglasses sitting on a bench with her dog .|red
7700379680.jpg|0| One man painting a floor [MASK] wearing only pants and a hat .| One man painting a floor blue wearing only pants and a hat .|blue
6944134083.jpg|0| A woman wearing a black and [MASK] dress figure skating on one leg .| A woman wearing a black and blue dress figure skating on one leg .|blue
3301405384.jpg|0| Man in [MASK] shirt with his nose to the forehead of a woman in brown .| Man in purple shirt with his nose to the forehead of a woman in brown .|purple
2269795781.jpg|0| A man in a [MASK] jacket looking at a car driving past .| A man in a black jacket looking at a car driving past .|black
3613734337.jpg|0| A woman in [MASK] buttons up a baby 's dress shirt .| A woman in green buttons up a baby 's dress shirt .|green
4421766226.jpg|0| A child in [MASK] raises a multicolo[MASK] box above her head .| A child in red raises a multicolored box above her head .|red
2899549022.jpg|0| Two [MASK] dogs are swimming in a pool .| Two black dogs are swimming in a pool .|black
3356369156.jpg|0| A man with a [MASK] patterned shirt and jeans is sitting on a brown recliner .| A man with a purple patterned shirt and jeans is sitting on a brown recliner .|purple
197310292.jpg|0| Two baseball players with black caps and [MASK] uniforms are playing baseball .| Two baseball players with black caps and red uniforms are playing baseball .|red
3047788420.jpg|0| A [MASK] man wearing a beanie is reading a billboard at the subway entrance .| A black man wearing a beanie is reading a billboard at the subway entrance .|black
4588353079.jpg|0| A young [MASK] man rides a small bicycle on one wheel .| A young black man rides a small bicycle on one wheel .|black
2315973850.jpg|0| A young boy in a [MASK] shirt is walking on a trail through the woods .| A young boy in a blue shirt is walking on a trail through the woods .|blue
3028561714.jpg|0| Several people holding mops standing around two [MASK] mop buckets .| Several people holding mops standing around two yellow mop buckets .|yellow
2602935297.jpg|0| 2 men wearing [MASK] hats and shirts in front of a lot of stuffed animals .| 2 men wearing red hats and shirts in front of a lot of stuffed animals .|red
3163273640.jpg|0| A man in a black and [MASK] jersey is approaching a soccer ball on a field| A man in a black and red jersey is approaching a soccer ball on a field|red
4798986110.jpg|0| A lady with [MASK] hair looking at a window holding a paper towel .| A lady with black hair looking at a window holding a paper towel .|black
3243866702.jpg|0| A guy in a [MASK] sweatshirt is sitting on the floor surrounded by folded laundry .| A guy in a blue sweatshirt is sitting on the floor surrounded by folded laundry .|blue
4740287371.jpg|0| People under a [MASK] umbrella walking .| People under a blue umbrella walking .|blue
5127706359.jpg|0| An older lady sitting on a [MASK] chair with her leg up on a walker .| An older lady sitting on a black chair with her leg up on a walker .|black
5572351880.jpg|0| A silver and [MASK] race car competes in a race while a crowd of people look on .| A silver and red race car competes in a race while a crowd of people look on .|red
3691765410.jpg|0| Man in a [MASK] shirt and red shorts running .| Man in a blue shirt and red shorts running .|blue
2315593294.jpg|0| A blond woman in a [MASK] shirt is standing behind a counter .| A blond woman in a black shirt is standing behind a counter .|black
206647555.jpg|0| A motocross biker is standing and riding his yellow and [MASK] motorcycle .| A motocross biker is standing and riding his yellow and red motorcycle .|red
46829862.jpg|0| A man wearing a [MASK] collared shirt on the water .| A man wearing a white collared shirt on the water .|white
363792435.jpg|0| A young Asian child eats [MASK] sweet bean paste .| A young Asian child eats red sweet bean paste .|red
2217244400.jpg|0| Man in a [MASK] Speedo diving .| Man in a blue Speedo diving .|blue
4824278941.jpg|0| A girl wearing [MASK] athletic clothing with the number 1102 on her jersey runs across some grass .| A girl wearing black athletic clothing with the number 1102 on her jersey runs across some grass .|black
3773298212.jpg|0| A young man in a [MASK] robe is smiling .| A young man in a red robe is smiling .|red
2632429064.jpg|0| A man in a [MASK] suit singing into a microphone on a stage .| A man in a black suit singing into a microphone on a stage .|black
121335612.jpg|0| A balding male in a [MASK] shirt sitting down , watching a crowd of people .| A balding male in a yellow shirt sitting down , watching a crowd of people .|yellow
4095229112.jpg|0| Two girls walking one behind the other in front of [MASK] door frames .| Two girls walking one behind the other in front of green door frames .|green
7974531210.jpg|0| A bearded man in a [MASK] polo shirt waxing a wood floor .| A bearded man in a red polo shirt waxing a wood floor .|red
2271890493.jpg|0| A skier wearing [MASK] snow pants is flying through the air near a jump .| A skier wearing blue snow pants is flying through the air near a jump .|blue
977898311.jpg|0| Two men in [MASK] t-shirts are standing by blocks of wood .| Two men in green t-shirts are standing by blocks of wood .|green
3386375153.jpg|0| An older Gentlemen with a hat lining up a putt on a golf [MASK]| An older Gentlemen with a hat lining up a putt on a golf green|green
395805433.jpg|0| A lady in an [MASK] coat and tan pants sweeps the street .| A lady in an orange coat and tan pants sweeps the street .|orange
4584450444.jpg|0| A woman wearing glasses and a [MASK] shirt using scissors to cut something from a book .| A woman wearing glasses and a black shirt using scissors to cut something from a book .|black
3962553148.jpg|0| A woman in a [MASK] dress is taking a picture of a statue .| A woman in a blue dress is taking a picture of a statue .|blue
4758449727.jpg|0| A man wearing a [MASK] shirt and baseball cap is tied to a pole| A man wearing a blue shirt and baseball cap is tied to a pole|blue
1260816604.jpg|0| There are two [MASK] rabbits in a caged area .| There are two white rabbits in a caged area .|white
39397486.jpg|0| A woman wearing [MASK] is carrying a container of food .| A woman wearing black is carrying a container of food .|black
3354474353.jpg|0| A man standing in a [MASK] lab coat with his arm raised .| A man standing in a white lab coat with his arm raised .|white
3370340289.jpg|0| Younger lady sticks two [MASK] cherry 's up her nose .| Younger lady sticks two red cherry 's up her nose .|red
3048821353.jpg|0| Boy in a brown shirt and woman in a [MASK] shirt spray painting a bicycle .| Boy in a brown shirt and woman in a black shirt spray painting a bicycle .|black
3375991133.jpg|0| A boy examines a [MASK] telescope .| A boy examines a black telescope .|black
1962729184.jpg|0| Older man in [MASK] hat holds up a sign during protest| Older man in red hat holds up a sign during protest|red
3417224762.jpg|0| A [MASK] dog is running in a field near a mountain .| A yellow dog is running in a field near a mountain .|yellow
2248487956.jpg|0| A man stands next to a display of large [MASK] fruits at an outdoor market .| A man stands next to a display of large yellow fruits at an outdoor market .|yellow
6970752746.jpg|0| a woman wearing a [MASK] helmeted looking up as she is calming a huge rock wall| a woman wearing a white helmeted looking up as she is calming a huge rock wall|white
4676717700.jpg|0| Two policemen in neon [MASK] jackets stand while others walk by .| Two policemen in neon yellow jackets stand while others walk by .|yellow
3288203502.jpg|0| A large [MASK] metal ball is in a plaza .| A large green metal ball is in a plaza .|green
2923475135.jpg|0| A woman with a [MASK] bag is holding a pink umbrella .| A woman with a red bag is holding a pink umbrella .|red
4725670422.jpg|0| A young girl in an [MASK] bathing suit plays on the beach 's shore .| A young girl in an orange bathing suit plays on the beach 's shore .|orange
4300312038.jpg|0| An old man in a [MASK] hat is holding open a door .| An old man in a red hat is holding open a door .|red
1804144683.jpg|0| A woman in an orange tank top and [MASK] jeans holding a hula hoop .| A woman in an orange tank top and blue jeans holding a hula hoop .|blue
3949924354.jpg|0| The man is wearing [MASK] in front of dust and debris .| The man is wearing orange in front of dust and debris .|orange
3494394662.jpg|0| Man in [MASK] tux singing his solo part in the performance .| Man in black tux singing his solo part in the performance .|black
3150666056.jpg|0| A portly gentleman in a [MASK] uniform is about to kick a soccer ball .| A portly gentleman in a blue uniform is about to kick a soccer ball .|blue
2759089516.jpg|0| A man wearing a [MASK] shirt crouches on a rocky cliff .| A man wearing a blue shirt crouches on a rocky cliff .|blue
4465482078.jpg|0| A blond boy in a [MASK] and black shirt is at a festival .| A blond boy in a red and black shirt is at a festival .|red
3677964239.jpg|0| A child with a red life vest and [MASK] goggles swimming in a pool .| A child with a red life vest and blue goggles swimming in a pool .|blue
242984829.jpg|0| A black dog with a [MASK] collar runs through the green grass .| A black dog with a blue collar runs through the green grass .|blue
2745487323.jpg|0| a man wearing [MASK] , climbs a large rock .| a man wearing red , climbs a large rock .|red
241345533.jpg|0| One of the members of KISS playing a white electric guitar in front of a [MASK] background .| One of the members of KISS playing a white electric guitar in front of a black background .|black
5088801071.jpg|0| A little boy in [MASK] shorts and flip-flops plays soccer on a basketball court .| A little boy in orange shorts and flip-flops plays soccer on a basketball court .|orange
4260947199.jpg|0| Five men in [MASK] shirts are playing a lively game of polo .| Five men in blue shirts are playing a lively game of polo .|blue
3240014971.jpg|0| Two horses look over a fence at a child wearing a [MASK] sweatshirt .| Two horses look over a fence at a child wearing a red sweatshirt .|red
2648399206.jpg|0| A tan and [MASK] dog walks happily through a field .| A tan and black dog walks happily through a field .|black
2159440067.jpg|0| a brown and [MASK] dog running on a shore near the beach .| a brown and black dog running on a shore near the beach .|black
118939364.jpg|0| The woman , in the [MASK] shirt , is carrying a broom and a metal dustpan .| The woman , in the blue shirt , is carrying a broom and a metal dustpan .|blue
226653504.jpg|0| A brunette woman in a [MASK] satin costume holds a sledgehammer in the middle of the woods .| A brunette woman in a blue satin costume holds a sledgehammer in the middle of the woods .|blue
4520819002.jpg|0| The group of people are all wearing [MASK] vests walking towards the building .| The group of people are all wearing orange vests walking towards the building .|orange
4552731904.jpg|0| A young boy in a [MASK] shirt and [MASK] sweatpants running on a concrete floor .| A young boy in a green shirt and green sweatpants running on a concrete floor .|green
4450422489.jpg|0| A woman in [MASK] overalls and sandals is painting on a balcony with a standing wooden easel .| A woman in purple overalls and sandals is painting on a balcony with a standing wooden easel .|purple
69397865.jpg|0| A man in [MASK] is climbing up a rocky cliff with the help of secured cords .| A man in blue is climbing up a rocky cliff with the help of secured cords .|blue
4707111500.jpg|0| A man in a [MASK] jacket is touching a grill .| A man in a black jacket is touching a grill .|black
3697675767.jpg|0| Cheerleaders , wearing [MASK] shirts and black shorts , dancing in a gym .| Cheerleaders , wearing blue shirts and black shorts , dancing in a gym .|blue
3014080715.jpg|0| A woman in a [MASK] hat is standing on a sidewalk .| A woman in a white hat is standing on a sidewalk .|white
4552757846.jpg|0| A worker wearing a [MASK] shirt is moving a platter of rolls in a bakery .| A worker wearing a white shirt is moving a platter of rolls in a bakery .|white
463875230.jpg|0| A skateboarder in a [MASK] shirt grabs the side of his skateboard in midair .| A skateboarder in a white shirt grabs the side of his skateboard in midair .|white
2363100645.jpg|0| A man in a [MASK] shirt is riding a [MASK] scooter .| A man in a white shirt is riding a white scooter .|white
3203653804.jpg|0| A man drinking out of two [MASK] wine bottles at the same time .| A man drinking out of two green wine bottles at the same time .|green
289583589.jpg|0| A child in an [MASK] hooded sweatshirt , looking at the camera , eating a snack .| A child in an orange hooded sweatshirt , looking at the camera , eating a snack .|orange
3473345355.jpg|0| A man in a [MASK] and white baseball cap looking into a silver pontiac .| A man in a black and white baseball cap looking into a silver pontiac .|black
3937269663.jpg|0| There are three men in [MASK] and two of them are walking while holding trays of food .| There are three men in black and two of them are walking while holding trays of food .|black
2151514290.jpg|0| A man in [MASK] and white striped clothing holding a sign .| A man in black and white striped clothing holding a sign .|black
3292277400.jpg|0| A girl with [MASK] dreadlocks is sitting on the side of the road .| A girl with blue dreadlocks is sitting on the side of the road .|blue
193945487.jpg|0| A little girl wearing a [MASK] sweater holding the string out on a pink yo-yo .| A little girl wearing a blue sweater holding the string out on a pink yo-yo .|blue
3030728199.jpg|0| A young boy in a [MASK] fleece walk on a path toward a bridge .| A young boy in a blue fleece walk on a path toward a bridge .|blue
2205088706.jpg|0| Construction worker in [MASK] vest laying square stone pavers .| Construction worker in orange vest laying square stone pavers .|orange
5087235703.jpg|0| A young man in a [MASK] shirt is cutting meat .| A young man in a black shirt is cutting meat .|black
3582025630.jpg|0| Boy in a green jacket and a girl in [MASK] playing video games .| Boy in a green jacket and a girl in red playing video games .|red
3309082580.jpg|0| A vendor cooking food there are two [MASK] gas cans with food lined up ready to sell .| A vendor cooking food there are two red gas cans with food lined up ready to sell .|red
3589368949.jpg|0| A person in a [MASK] shirt grinding a skateboard down a long rail in a skate park .| A person in a white shirt grinding a skateboard down a long rail in a skate park .|white
131156353.jpg|0| A woman wearing a [MASK] blouse is getting a portrait done of her .| A woman wearing a white blouse is getting a portrait done of her .|white
3241531692.jpg|0| A [MASK] lady with an orange vest is handing back a card through a checkout window .| A black lady with an orange vest is handing back a card through a checkout window .|black
4758483073.jpg|0| Two men wearing orange vests and [MASK] hard hats are talking .| Two men wearing orange vests and white hard hats are talking .|white
5077873899.jpg|0| A smiling child with an [MASK] backpack is holding a bird house .| A smiling child with an orange backpack is holding a bird house .|orange
2566142607.jpg|0| Girl with [MASK] helmet riding brown dappled horse| Girl with black helmet riding brown dappled horse|black
229352841.jpg|0| A little blond girl crawling into a [MASK] inflatable bouncy house .| A little blond girl crawling into a blue inflatable bouncy house .|blue
1119463452.jpg|0| One woman in a [MASK] pants suit is speaking to another woman with glasses while both sit .| One woman in a green pants suit is speaking to another woman with glasses while both sit .|green
427683329.jpg|0| One man in a [MASK] jacket and [MASK] hat is playing a trumpet .| One man in a black jacket and black hat is playing a trumpet .|black
2730994020.jpg|0| A person in a [MASK] jacket overlooks a scenic view of snow cove[MASK] mountains .| A person in a red jacket overlooks a scenic view of snow covered mountains .|red
3232742853.jpg|0| The long [MASK] shadow casts a image on the rock while the young girl climbs the rock .| The long black shadow casts a image on the rock while the young girl climbs the rock .|black
110964272.jpg|0| Two men in [MASK] hard hats are standing beside a graffiti-covered wall .| Two men in white hard hats are standing beside a graffiti-covered wall .|white
3212625256.jpg|0| A boy in a [MASK] shirt sitting on top of a railroad crossing bar .| A boy in a red shirt sitting on top of a railroad crossing bar .|red
1304100320.jpg|0| A person dressed in a [MASK] jacket holding a white bag .| A person dressed in a black jacket holding a white bag .|black
3394992905.jpg|0| Four men with beards standing up and holding [MASK] plates .| Four men with beards standing up and holding white plates .|white
4972988789.jpg|0| tourists are standing a mountain viewpoint beneath a clear [MASK] sky .| tourists are standing a mountain viewpoint beneath a clear blue sky .|blue
2469638631.jpg|0| Three children standing around a figure on a purple table , two children have [MASK] coats on .| Three children standing around a figure on a purple table , two children have white coats on .|white
163804372.jpg|0| A group of baseball players wearing [MASK] uniforms walk across the grass .| A group of baseball players wearing blue uniforms walk across the grass .|blue
1352231156.jpg|0| a couple posing with a plastic orange and [MASK] tiger| a couple posing with a plastic orange and white tiger|white
3306212559.jpg|0| A group of men stand talking in front of a statute of a [MASK] lion .| A group of men stand talking in front of a statute of a blue lion .|blue
157912479.jpg|0| A yellow dog stands in a road surrounded by children in [MASK] shirts .| A yellow dog stands in a road surrounded by children in blue shirts .|blue
2315350560.jpg|0| A [MASK] man in a jacket looks to his left| A white man in a jacket looks to his left|white
402229993.jpg|0| A brown-haired girl in a maroon top is holding several [MASK] strips of paper .| A brown-haired girl in a maroon top is holding several blue strips of paper .|blue
7693594898.jpg|0| A young blond child is floating in the water atop a [MASK] flotation device .| A young blond child is floating in the water atop a yellow flotation device .|yellow
1425919702.jpg|0| Three people are looking at a [MASK] aquarium of fishes .| Three people are looking at a blue aquarium of fishes .|blue
2234368402.jpg|0| A woman with shoulder length [MASK] hair is reading a magazine .| A woman with shoulder length black hair is reading a magazine .|black
316476409.jpg|0| 4 women laughing at a table with food on it while sitting on an [MASK] seat| 4 women laughing at a table with food on it while sitting on an orange seat|orange
3929821625.jpg|0| A baseball player with a [MASK] helmet is hitting a baseball .| A baseball player with a red helmet is hitting a baseball .|red
1151466868.jpg|0| She is playing tennis with her [MASK] tennis clothes on , it looks hot out there .| She is playing tennis with her blue tennis clothes on , it looks hot out there .|blue
3434868661.jpg|0| A man in a white shirt and [MASK] jeans walking across concrete .| A man in a white shirt and blue jeans walking across concrete .|blue
57422853.jpg|0| Man with dark shirt in work gloves and a helmet that has a [MASK] flashlight attached .| Man with dark shirt in work gloves and a helmet that has a yellow flashlight attached .|yellow
2653192579.jpg|0| A group of people , some with [MASK] vests , plant a tree together .| A group of people , some with orange vests , plant a tree together .|orange
3519155763.jpg|0| A person in a [MASK] hat working with a shovel .| A person in a red hat working with a shovel .|red
4294773353.jpg|0| A woman in a [MASK] shirt is carrying a shopping bag .| A woman in a green shirt is carrying a shopping bag .|green
303544972.jpg|0| A [MASK] bird flying over water .| A blue bird flying over water .|blue
4601570028.jpg|0| Two brown and [MASK] dogs running on a grassy but brown fenced yard .| Two brown and white dogs running on a grassy but brown fenced yard .|white
3609027309.jpg|0| a boy under an umbrella is held by his father who is wearing a [MASK] coat| a boy under an umbrella is held by his father who is wearing a blue coat|blue
2148916767.jpg|0| Three men ride bicycles in front of a [MASK] brick building .| Three men ride bicycles in front of a red brick building .|red
2302336943.jpg|0| A man with [MASK] shorts and life jacket is waving to the camera while he is waterskiing .| A man with white shorts and life jacket is waving to the camera while he is waterskiing .|white
7757242158.jpg|0| A man in a [MASK] cap is repairing a broken chair .| A man in a green cap is repairing a broken chair .|green
4829255593.jpg|0| Man wearing [MASK] uniform holding a black hat in the air with his right hand .| Man wearing red uniform holding a black hat in the air with his right hand .|red
1096800382.jpg|0| The [MASK] dog kicks up sand as it jumps .| The yellow dog kicks up sand as it jumps .|yellow
5367322642.jpg|0| A man in a [MASK] shirt riding a bike down the street .| A man in a blue shirt riding a bike down the street .|blue
111908743.jpg|0| Young boy in a [MASK] shirt gropes around on the ground amongst the crowd .| Young boy in a red shirt gropes around on the ground amongst the crowd .|red
3583092048.jpg|0| Two little boys in [MASK] tank tops are sitting on wooden chairs .| Two little boys in white tank tops are sitting on wooden chairs .|white
2659046789.jpg|0| Two people wearing [MASK] jackets crosscountry skiing .| Two people wearing yellow jackets crosscountry skiing .|yellow
5676123833.jpg|0| A woman in a [MASK] shirt tries on a hat in front of a mirror .| A woman in a white shirt tries on a hat in front of a mirror .|white
10160966.jpg|0| A young girl scoops sand on a beach using a [MASK] toy shovel .| A young girl scoops sand on a beach using a green toy shovel .|green
1944813674.jpg|0| A man in a [MASK] sweater , black leather jacket and gray hat is surrounded by people .| A man in a blue sweater , black leather jacket and gray hat is surrounded by people .|blue
2943399558.jpg|0| A man in an [MASK] jumpsuit rests a hand on a very large reel of thick rope .| A man in an orange jumpsuit rests a hand on a very large reel of thick rope .|orange
4858169472.jpg|0| A little girl in a [MASK] jacket holding a piglet toy .| A little girl in a white jacket holding a piglet toy .|white
589759896.jpg|0| On a small river , four red-clad rowers pull their [MASK] boat ahead of several others .| On a small river , four red-clad rowers pull their yellow boat ahead of several others .|yellow
509985881.jpg|0| Seven soccer players in a green field wearing [MASK] jerseys .| Seven soccer players in a green field wearing red jerseys .|red
2561212119.jpg|0| A [MASK] dog is running with its mouth open across the grass .| A white dog is running with its mouth open across the grass .|white
831025550.jpg|0| A woman is hiking towards an [MASK] colored rock face .| A woman is hiking towards an orange colored rock face .|orange
