image_name|comment_number|comment|original|target
2443384834.jpg|0| A young man in a [MASK] shirt is cutting a piece of meat on a kitchen counter .| A young man in a blue shirt is cutting a piece of meat on a kitchen counter .|blue
2560278143.jpg|0| A [MASK] and brown dog walks down a dirt and grass hill .| A black and brown dog walks down a dirt and grass hill .|black
2311401527.jpg|0| A lady dressed in [MASK] is looking towards the ceiling .| A lady dressed in black is looking towards the ceiling .|black
6981039831.jpg|0| A young boy wearing green goggles and [MASK] pants skiing .| A young boy wearing green goggles and blue pants skiing .|blue
476919777.jpg|0| A woman in a [MASK] shirt and tennis shoes writes as she listens to music by the lake| A woman in a red shirt and tennis shoes writes as she listens to music by the lake|red
3733074526.jpg|0| A small girl dancing in a parade wearing bright [MASK] and gold clothes .| A small girl dancing in a parade wearing bright red and gold clothes .|red
104136873.jpg|0| Three people are on a hilltop overlooking a [MASK] valley .| Three people are on a hilltop overlooking a green valley .|green
3441531010.jpg|0| A brown and [MASK] dog runs through the water with trees and branches around .| A brown and white dog runs through the water with trees and branches around .|white
3953055731.jpg|0| A woman and two children are handling a blown-up [MASK] glove .| A woman and two children are handling a blown-up blue glove .|blue
1196886054.jpg|0| A wedding day with the bride in a bright [MASK] beautiful dress| A wedding day with the bride in a bright white beautiful dress|white
4011629669.jpg|0| A little blond girl with a pink dress and [MASK] pants walking away from a little boy .| A little blond girl with a pink dress and blue pants walking away from a little boy .|blue
3205247535.jpg|0| Four girls in [MASK] perform on a basketball court in front of a crowd .| Four girls in blue perform on a basketball court in front of a crowd .|blue
3906958466.jpg|0| A group of young females wearing [MASK] tank tops and white skirts all doing a synchronized cheer .| A group of young females wearing blue tank tops and white skirts all doing a synchronized cheer .|blue
3220399847.jpg|0| A [MASK] woman in winter clothes standing in a building entry .| A black woman in winter clothes standing in a building entry .|black
3491365028.jpg|0| Two men in business attire sitting in green chairs in a room with a [MASK] rug .| Two men in business attire sitting in green chairs in a room with a blue rug .|blue
4603097016.jpg|0| A woman wearing [MASK] sunglasses sitting on a bench with her dog .| A woman wearing red sunglasses sitting on a bench with her dog .|red
4120624922.jpg|0| One man painting a floor [MASK] wearing only pants and a hat .| One man painting a floor blue wearing only pants and a hat .|blue
5669382831.jpg|0| A woman wearing a black and [MASK] dress figure skating on one leg .| A woman wearing a black and blue dress figure skating on one leg .|blue
4507268153.jpg|0| Man in [MASK] shirt with his nose to the forehead of a woman in brown .| Man in purple shirt with his nose to the forehead of a woman in brown .|purple
3127239711.jpg|0| A man in a [MASK] jacket looking at a car driving past .| A man in a black jacket looking at a car driving past .|black
3821187649.jpg|0| A woman in [MASK] buttons up a baby 's dress shirt .| A woman in green buttons up a baby 's dress shirt .|green
300777683.jpg|0| A child in [MASK] raises a multicolo[MASK] box above her head .| A child in red raises a multicolored box above her head .|red
2599444370.jpg|0| Two [MASK] dogs are swimming in a pool .| Two black dogs are swimming in a pool .|black
6923722761.jpg|0| A man with a [MASK] patterned shirt and jeans is sitting on a brown recliner .| A man with a purple patterned shirt and jeans is sitting on a brown recliner .|purple
205496450.jpg|0| Two baseball players with black caps and [MASK] uniforms are playing baseball .| Two baseball players with black caps and red uniforms are playing baseball .|red
4505835829.jpg|0| A [MASK] man wearing a beanie is reading a billboard at the subway entrance .| A black man wearing a beanie is reading a billboard at the subway entrance .|black
39490282.jpg|0| A young [MASK] man rides a small bicycle on one wheel .| A young black man rides a small bicycle on one wheel .|black
3197997864.jpg|0| A young boy in a [MASK] shirt is walking on a trail through the woods .| A young boy in a blue shirt is walking on a trail through the woods .|blue
522183263.jpg|0| Several people holding mops standing around two [MASK] mop buckets .| Several people holding mops standing around two yellow mop buckets .|yellow
228879479.jpg|0| 2 men wearing [MASK] hats and shirts in front of a lot of stuffed animals .| 2 men wearing red hats and shirts in front of a lot of stuffed animals .|red
3522749949.jpg|0| A man in a black and [MASK] jersey is approaching a soccer ball on a field| A man in a black and red jersey is approaching a soccer ball on a field|red
2736264933.jpg|0| A lady with [MASK] hair looking at a window holding a paper towel .| A lady with black hair looking at a window holding a paper towel .|black
7052516843.jpg|0| A guy in a [MASK] sweatshirt is sitting on the floor surrounded by folded laundry .| A guy in a blue sweatshirt is sitting on the floor surrounded by folded laundry .|blue
4540165999.jpg|0| People under a [MASK] umbrella walking .| People under a blue umbrella walking .|blue
4788653947.jpg|0| An older lady sitting on a [MASK] chair with her leg up on a walker .| An older lady sitting on a black chair with her leg up on a walker .|black
6310645834.jpg|0| A silver and [MASK] race car competes in a race while a crowd of people look on .| A silver and red race car competes in a race while a crowd of people look on .|red
2924306387.jpg|0| Man in a [MASK] shirt and red shorts running .| Man in a blue shirt and red shorts running .|blue
3610460852.jpg|0| A blond woman in a [MASK] shirt is standing behind a counter .| A blond woman in a black shirt is standing behind a counter .|black
6545162935.jpg|0| A motocross biker is standing and riding his yellow and [MASK] motorcycle .| A motocross biker is standing and riding his yellow and red motorcycle .|red
27463274.jpg|0| A man wearing a [MASK] collared shirt on the water .| A man wearing a white collared shirt on the water .|white
2884468160.jpg|0| A young Asian child eats [MASK] sweet bean paste .| A young Asian child eats red sweet bean paste .|red
4916469066.jpg|0| Man in a [MASK] Speedo diving .| Man in a blue Speedo diving .|blue
3227675485.jpg|0| A girl wearing [MASK] athletic clothing with the number 1102 on her jersey runs across some grass .| A girl wearing black athletic clothing with the number 1102 on her jersey runs across some grass .|black
532756526.jpg|0| A young man in a [MASK] robe is smiling .| A young man in a red robe is smiling .|red
5843625835.jpg|0| A man in a [MASK] suit singing into a microphone on a stage .| A man in a black suit singing into a microphone on a stage .|black
2085284792.jpg|0| A balding male in a [MASK] shirt sitting down , watching a crowd of people .| A balding male in a yellow shirt sitting down , watching a crowd of people .|yellow
53955170.jpg|0| Two girls walking one behind the other in front of [MASK] door frames .| Two girls walking one behind the other in front of green door frames .|green
3117700421.jpg|0| A bearded man in a [MASK] polo shirt waxing a wood floor .| A bearded man in a red polo shirt waxing a wood floor .|red
3354330935.jpg|0| A skier wearing [MASK] snow pants is flying through the air near a jump .| A skier wearing blue snow pants is flying through the air near a jump .|blue
4274444390.jpg|0| Two men in [MASK] t-shirts are standing by blocks of wood .| Two men in green t-shirts are standing by blocks of wood .|green
486975428.jpg|0| An older Gentlemen with a hat lining up a putt on a golf [MASK]| An older Gentlemen with a hat lining up a putt on a golf green|green
5252854871.jpg|0| A lady in an [MASK] coat and tan pants sweeps the street .| A lady in an orange coat and tan pants sweeps the street .|orange
3595795269.jpg|0| A woman wearing glasses and a [MASK] shirt using scissors to cut something from a book .| A woman wearing glasses and a black shirt using scissors to cut something from a book .|black
4871326552.jpg|0| A woman in a [MASK] dress is taking a picture of a statue .| A woman in a blue dress is taking a picture of a statue .|blue
4987509732.jpg|0| A man wearing a [MASK] shirt and baseball cap is tied to a pole| A man wearing a blue shirt and baseball cap is tied to a pole|blue
4391050214.jpg|0| There are two [MASK] rabbits in a caged area .| There are two white rabbits in a caged area .|white
446243490.jpg|0| A woman wearing [MASK] is carrying a container of food .| A woman wearing black is carrying a container of food .|black
2988552985.jpg|0| A man standing in a [MASK] lab coat with his arm raised .| A man standing in a white lab coat with his arm raised .|white
7397183064.jpg|0| Younger lady sticks two [MASK] cherry 's up her nose .| Younger lady sticks two red cherry 's up her nose .|red
3527572464.jpg|0| Boy in a brown shirt and woman in a [MASK] shirt spray painting a bicycle .| Boy in a brown shirt and woman in a black shirt spray painting a bicycle .|black
6827146958.jpg|0| A boy examines a [MASK] telescope .| A boy examines a black telescope .|black
3929379436.jpg|0| Older man in [MASK] hat holds up a sign during protest| Older man in red hat holds up a sign during protest|red
3419916411.jpg|0| A [MASK] dog is running in a field near a mountain .| A yellow dog is running in a field near a mountain .|yellow
695851277.jpg|0| A man stands next to a display of large [MASK] fruits at an outdoor market .| A man stands next to a display of large yellow fruits at an outdoor market .|yellow
3502343542.jpg|0| a woman wearing a [MASK] helmeted looking up as she is calming a huge rock wall| a woman wearing a white helmeted looking up as she is calming a huge rock wall|white
286797291.jpg|0| Two policemen in neon [MASK] jackets stand while others walk by .| Two policemen in neon yellow jackets stand while others walk by .|yellow
4481348193.jpg|0| A large [MASK] metal ball is in a plaza .| A large green metal ball is in a plaza .|green
4526155267.jpg|0| A woman with a [MASK] bag is holding a pink umbrella .| A woman with a red bag is holding a pink umbrella .|red
3017871294.jpg|0| A young girl in an [MASK] bathing suit plays on the beach 's shore .| A young girl in an orange bathing suit plays on the beach 's shore .|orange
2653617835.jpg|0| An old man in a [MASK] hat is holding open a door .| An old man in a red hat is holding open a door .|red
4971027030.jpg|0| A woman in an orange tank top and [MASK] jeans holding a hula hoop .| A woman in an orange tank top and blue jeans holding a hula hoop .|blue
4922742734.jpg|0| The man is wearing [MASK] in front of dust and debris .| The man is wearing orange in front of dust and debris .|orange
374539133.jpg|0| Man in [MASK] tux singing his solo part in the performance .| Man in black tux singing his solo part in the performance .|black
7309436654.jpg|0| A portly gentleman in a [MASK] uniform is about to kick a soccer ball .| A portly gentleman in a blue uniform is about to kick a soccer ball .|blue
1247181182.jpg|0| A man wearing a [MASK] shirt crouches on a rocky cliff .| A man wearing a blue shirt crouches on a rocky cliff .|blue
4663966489.jpg|0| A blond boy in a [MASK] and black shirt is at a festival .| A blond boy in a red and black shirt is at a festival .|red
4679736464.jpg|0| A child with a red life vest and [MASK] goggles swimming in a pool .| A child with a red life vest and blue goggles swimming in a pool .|blue
2705793985.jpg|0| A black dog with a [MASK] collar runs through the green grass .| A black dog with a blue collar runs through the green grass .|blue
950273886.jpg|0| a man wearing [MASK] , climbs a large rock .| a man wearing red , climbs a large rock .|red
7896966586.jpg|0| One of the members of KISS playing a white electric guitar in front of a [MASK] background .| One of the members of KISS playing a white electric guitar in front of a black background .|black
2476214153.jpg|0| A little boy in [MASK] shorts and flip-flops plays soccer on a basketball court .| A little boy in orange shorts and flip-flops plays soccer on a basketball court .|orange
3582539812.jpg|0| Five men in [MASK] shirts are playing a lively game of polo .| Five men in blue shirts are playing a lively game of polo .|blue
3638178504.jpg|0| Two horses look over a fence at a child wearing a [MASK] sweatshirt .| Two horses look over a fence at a child wearing a red sweatshirt .|red
2222498879.jpg|0| A tan and [MASK] dog walks happily through a field .| A tan and black dog walks happily through a field .|black
418357172.jpg|0| a brown and [MASK] dog running on a shore near the beach .| a brown and black dog running on a shore near the beach .|black
5817561743.jpg|0| The woman , in the [MASK] shirt , is carrying a broom and a metal dustpan .| The woman , in the blue shirt , is carrying a broom and a metal dustpan .|blue
3953235262.jpg|0| A brunette woman in a [MASK] satin costume holds a sledgehammer in the middle of the woods .| A brunette woman in a blue satin costume holds a sledgehammer in the middle of the woods .|blue
4344503313.jpg|0| The group of people are all wearing [MASK] vests walking towards the building .| The group of people are all wearing orange vests walking towards the building .|orange
750196276.jpg|0| A young boy in a [MASK] shirt and [MASK] sweatpants running on a concrete floor .| A young boy in a green shirt and green sweatpants running on a concrete floor .|green
148407193.jpg|0| A woman in [MASK] overalls and sandals is painting on a balcony with a standing wooden easel .| A woman in purple overalls and sandals is painting on a balcony with a standing wooden easel .|purple
2873070704.jpg|0| A man in [MASK] is climbing up a rocky cliff with the help of secured cords .| A man in blue is climbing up a rocky cliff with the help of secured cords .|blue
4642208620.jpg|0| A man in a [MASK] jacket is touching a grill .| A man in a black jacket is touching a grill .|black
3205248615.jpg|0| Cheerleaders , wearing [MASK] shirts and black shorts , dancing in a gym .| Cheerleaders , wearing blue shirts and black shorts , dancing in a gym .|blue
3827173524.jpg|0| A woman in a [MASK] hat is standing on a sidewalk .| A woman in a white hat is standing on a sidewalk .|white
333214858.jpg|0| A worker wearing a [MASK] shirt is moving a platter of rolls in a bakery .| A worker wearing a white shirt is moving a platter of rolls in a bakery .|white
3469609037.jpg|0| A skateboarder in a [MASK] shirt grabs the side of his skateboard in midair .| A skateboarder in a white shirt grabs the side of his skateboard in midair .|white
4972635204.jpg|0| A man in a [MASK] shirt is riding a [MASK] scooter .| A man in a white shirt is riding a white scooter .|white
3577744721.jpg|0| A man drinking out of two [MASK] wine bottles at the same time .| A man drinking out of two green wine bottles at the same time .|green
4939713092.jpg|0| A child in an [MASK] hooded sweatshirt , looking at the camera , eating a snack .| A child in an orange hooded sweatshirt , looking at the camera , eating a snack .|orange
4645120146.jpg|0| A man in a [MASK] and white baseball cap looking into a silver pontiac .| A man in a black and white baseball cap looking into a silver pontiac .|black
6079294995.jpg|0| There are three men in [MASK] and two of them are walking while holding trays of food .| There are three men in black and two of them are walking while holding trays of food .|black
4938922639.jpg|0| A man in [MASK] and white striped clothing holding a sign .| A man in black and white striped clothing holding a sign .|black
4725325505.jpg|0| A girl with [MASK] dreadlocks is sitting on the side of the road .| A girl with blue dreadlocks is sitting on the side of the road .|blue
367602066.jpg|0| A little girl wearing a [MASK] sweater holding the string out on a pink yo-yo .| A little girl wearing a blue sweater holding the string out on a pink yo-yo .|blue
2520799246.jpg|0| A young boy in a [MASK] fleece walk on a path toward a bridge .| A young boy in a blue fleece walk on a path toward a bridge .|blue
4889084974.jpg|0| Construction worker in [MASK] vest laying square stone pavers .| Construction worker in orange vest laying square stone pavers .|orange
2550645926.jpg|0| A young man in a [MASK] shirt is cutting meat .| A young man in a black shirt is cutting meat .|black
3163165876.jpg|0| Boy in a green jacket and a girl in [MASK] playing video games .| Boy in a green jacket and a girl in red playing video games .|red
3204854864.jpg|0| A vendor cooking food there are two [MASK] gas cans with food lined up ready to sell .| A vendor cooking food there are two red gas cans with food lined up ready to sell .|red
3537520829.jpg|0| A person in a [MASK] shirt grinding a skateboard down a long rail in a skate park .| A person in a white shirt grinding a skateboard down a long rail in a skate park .|white
6561536991.jpg|0| A woman wearing a [MASK] blouse is getting a portrait done of her .| A woman wearing a white blouse is getting a portrait done of her .|white
485356704.jpg|0| A [MASK] lady with an orange vest is handing back a card through a checkout window .| A black lady with an orange vest is handing back a card through a checkout window .|black
4625380993.jpg|0| Two men wearing orange vests and [MASK] hard hats are talking .| Two men wearing orange vests and white hard hats are talking .|white
4572718747.jpg|0| A smiling child with an [MASK] backpack is holding a bird house .| A smiling child with an orange backpack is holding a bird house .|orange
1234293791.jpg|0| Girl with [MASK] helmet riding brown dappled horse| Girl with black helmet riding brown dappled horse|black
2815755985.jpg|0| A little blond girl crawling into a [MASK] inflatable bouncy house .| A little blond girl crawling into a blue inflatable bouncy house .|blue
4126478893.jpg|0| One woman in a [MASK] pants suit is speaking to another woman with glasses while both sit .| One woman in a green pants suit is speaking to another woman with glasses while both sit .|green
371269133.jpg|0| One man in a [MASK] jacket and [MASK] hat is playing a trumpet .| One man in a black jacket and black hat is playing a trumpet .|black
7817913726.jpg|0| A person in a [MASK] jacket overlooks a scenic view of snow cove[MASK] mountains .| A person in a red jacket overlooks a scenic view of snow covered mountains .|red
2208067635.jpg|0| The long [MASK] shadow casts a image on the rock while the young girl climbs the rock .| The long black shadow casts a image on the rock while the young girl climbs the rock .|black
189038731.jpg|0| Two men in [MASK] hard hats are standing beside a graffiti-covered wall .| Two men in white hard hats are standing beside a graffiti-covered wall .|white
4710828126.jpg|0| A boy in a [MASK] shirt sitting on top of a railroad crossing bar .| A boy in a red shirt sitting on top of a railroad crossing bar .|red
4725006515.jpg|0| A person dressed in a [MASK] jacket holding a white bag .| A person dressed in a black jacket holding a white bag .|black
229574079.jpg|0| Four men with beards standing up and holding [MASK] plates .| Four men with beards standing up and holding white plates .|white
3562050678.jpg|0| tourists are standing a mountain viewpoint beneath a clear [MASK] sky .| tourists are standing a mountain viewpoint beneath a clear blue sky .|blue
2705860464.jpg|0| Three children standing around a figure on a purple table , two children have [MASK] coats on .| Three children standing around a figure on a purple table , two children have white coats on .|white
2449446913.jpg|0| A group of baseball players wearing [MASK] uniforms walk across the grass .| A group of baseball players wearing blue uniforms walk across the grass .|blue
3016741474.jpg|0| a couple posing with a plastic orange and [MASK] tiger| a couple posing with a plastic orange and white tiger|white
3420338549.jpg|0| A group of men stand talking in front of a statute of a [MASK] lion .| A group of men stand talking in front of a statute of a blue lion .|blue
307321761.jpg|0| A yellow dog stands in a road surrounded by children in [MASK] shirts .| A yellow dog stands in a road surrounded by children in blue shirts .|blue
3041645937.jpg|0| A [MASK] man in a jacket looks to his left| A white man in a jacket looks to his left|white
3133711967.jpg|0| A brown-haired girl in a maroon top is holding several [MASK] strips of paper .| A brown-haired girl in a maroon top is holding several blue strips of paper .|blue
5181862374.jpg|0| A young blond child is floating in the water atop a [MASK] flotation device .| A young blond child is floating in the water atop a yellow flotation device .|yellow
4625676487.jpg|0| Three people are looking at a [MASK] aquarium of fishes .| Three people are looking at a blue aquarium of fishes .|blue
2363029863.jpg|0| A woman with shoulder length [MASK] hair is reading a magazine .| A woman with shoulder length black hair is reading a magazine .|black
190634565.jpg|0| 4 women laughing at a table with food on it while sitting on an [MASK] seat| 4 women laughing at a table with food on it while sitting on an orange seat|orange
5914789066.jpg|0| A baseball player with a [MASK] helmet is hitting a baseball .| A baseball player with a red helmet is hitting a baseball .|red
3591078425.jpg|0| She is playing tennis with her [MASK] tennis clothes on , it looks hot out there .| She is playing tennis with her blue tennis clothes on , it looks hot out there .|blue
2751612533.jpg|0| A man in a white shirt and [MASK] jeans walking across concrete .| A man in a white shirt and blue jeans walking across concrete .|blue
4968323199.jpg|0| Man with dark shirt in work gloves and a helmet that has a [MASK] flashlight attached .| Man with dark shirt in work gloves and a helmet that has a yellow flashlight attached .|yellow
2225552348.jpg|0| A group of people , some with [MASK] vests , plant a tree together .| A group of people , some with orange vests , plant a tree together .|orange
3239280931.jpg|0| A person in a [MASK] hat working with a shovel .| A person in a red hat working with a shovel .|red
4817561184.jpg|0| A woman in a [MASK] shirt is carrying a shopping bag .| A woman in a green shirt is carrying a shopping bag .|green
3287969199.jpg|0| A [MASK] bird flying over water .| A blue bird flying over water .|blue
2384147448.jpg|0| Two brown and [MASK] dogs running on a grassy but brown fenced yard .| Two brown and white dogs running on a grassy but brown fenced yard .|white
3458379941.jpg|0| a boy under an umbrella is held by his father who is wearing a [MASK] coat| a boy under an umbrella is held by his father who is wearing a blue coat|blue
4808416879.jpg|0| Three men ride bicycles in front of a [MASK] brick building .| Three men ride bicycles in front of a red brick building .|red
7638480444.jpg|0| A man with [MASK] shorts and life jacket is waving to the camera while he is waterskiing .| A man with white shorts and life jacket is waving to the camera while he is waterskiing .|white
6836419885.jpg|0| A man in a [MASK] cap is repairing a broken chair .| A man in a green cap is repairing a broken chair .|green
7329031116.jpg|0| Man wearing [MASK] uniform holding a black hat in the air with his right hand .| Man wearing red uniform holding a black hat in the air with his right hand .|red
2753506871.jpg|0| The [MASK] dog kicks up sand as it jumps .| The yellow dog kicks up sand as it jumps .|yellow
128396207.jpg|0| A man in a [MASK] shirt riding a bike down the street .| A man in a blue shirt riding a bike down the street .|blue
155560281.jpg|0| Young boy in a [MASK] shirt gropes around on the ground amongst the crowd .| Young boy in a red shirt gropes around on the ground amongst the crowd .|red
186828224.jpg|0| Two little boys in [MASK] tank tops are sitting on wooden chairs .| Two little boys in white tank tops are sitting on wooden chairs .|white
108898978.jpg|0| Two people wearing [MASK] jackets crosscountry skiing .| Two people wearing yellow jackets crosscountry skiing .|yellow
69213029.jpg|0| A woman in a [MASK] shirt tries on a hat in front of a mirror .| A woman in a white shirt tries on a hat in front of a mirror .|white
7588236876.jpg|0| A young girl scoops sand on a beach using a [MASK] toy shovel .| A young girl scoops sand on a beach using a green toy shovel .|green
3474265683.jpg|0| A man in a [MASK] sweater , black leather jacket and gray hat is surrounded by people .| A man in a blue sweater , black leather jacket and gray hat is surrounded by people .|blue
129662899.jpg|0| A man in an [MASK] jumpsuit rests a hand on a very large reel of thick rope .| A man in an orange jumpsuit rests a hand on a very large reel of thick rope .|orange
3454754632.jpg|0| A little girl in a [MASK] jacket holding a piglet toy .| A little girl in a white jacket holding a piglet toy .|white
7232749356.jpg|0| On a small river , four red-clad rowers pull their [MASK] boat ahead of several others .| On a small river , four red-clad rowers pull their yellow boat ahead of several others .|yellow
3445338069.jpg|0| Seven soccer players in a green field wearing [MASK] jerseys .| Seven soccer players in a green field wearing red jerseys .|red
2199200615.jpg|0| A [MASK] dog is running with its mouth open across the grass .| A white dog is running with its mouth open across the grass .|white
