image_name|comment_number|comment|original|target
3216316010.jpg|0| A woman in a white shirt and black pants hula hoops as a large group of people look on .| A woman in a white shirt and black pants hula hoops as a large group of people look on .|0
3041384194.jpg|0| A girl with a long haircut and eyebrow piercing bites her finger and crosses her arms .| A girl with a short haircut and eyebrow piercing bites her finger and crosses her arms .|1
4579716766.jpg|0| A man in a red cap and black shirt roasts small fish over an open grill .| A man in a red cap and black shirt roasts small fish over an open grill .|0
3204525212.jpg|0| a small black and white dog standing next to a small black dog both looking up onto a counter .| a small black and white dog standing next to a large black dog both looking up onto a counter .|1
980090465.jpg|0| There are many people in a small room with a lot of furniture with tags on them .| There are many people in a large room with a lot of furniture with tags on them .|1
4822103838.jpg|0| A small group of people are walking towards something , and most of them have backpacks .| A large group of people are walking towards something , and most of them have backpacks .|1
86350713.jpg|0| Woman with white apron cooks food , small group of people sitting at tables behind her .| Woman with white apron cooks food , large group of people sitting at tables behind her .|1
498404951.jpg|0| A white dog with short hair wades through a pond surrounded by green grass .| A white dog with long hair wades through a pond surrounded by green grass .|1
4776012984.jpg|0| A large group of Asian people posing for a picture with a storm trooper| A large group of Asian people posing for a picture with a storm trooper|0
3057749743.jpg|0| A small crowd of people surround a colorfully dressed street entertainer .| A large crowd of people surround a colorfully dressed street entertainer .|1
4377777923.jpg|0| A large group of runners are participating in a race , the woman in black looks cold .| A large group of runners are participating in a race , the woman in black looks cold .|0
3655176735.jpg|0| A woman with long black hair and a colorful necklace reads a children 's illustration book .| A woman with short black hair and a colorful necklace reads a children 's illustration book .|1
3559327762.jpg|0| Small group of people in a building looking at a small mostly white color ball being rolled .| Large group of people in a building looking at a large mostly white color ball being rolled .|1
2717686269.jpg|0| A large brown and white dog lines on a red area rug in a patch of sunlight .| A small brown and white dog lines on a red area rug in a patch of sunlight .|1
249757010.jpg|0| A teenage girl with short brown hair knits with large needles and gray yarn .| A teenage girl with short brown hair knits with large needles and gray yarn .|0
12526324.jpg|0| A child is taking a drink from a large cup with a straw being held by a woman .| A child is taking a drink from a large cup with a straw being held by a woman .|0
1860543210.jpg|0|""" A man with short hair is making an """" OK """" sign with his hand while he walks down a street ."""|""" A man with long hair is making an """" OK """" sign with his hand while he walks down a street ."""|1
460195978.jpg|0| a gray in a gray sweashirt running along side of a small dog| a gray in a gray sweashirt running along side of a small dog|0
1764955991.jpg|0| A large dog walks along a gravel path in the woods .| A large dog walks along a gravel path in the woods .|0
3671206280.jpg|0| A large group of people standing on blocked off street .| A large group of people standing on blocked off street .|0
2082620071.jpg|0| Some were in a city with tall buildings and people .| Some were in a city with tall buildings and people .|0
247778426.jpg|0| A big , brown dog running through the water| A big , brown dog running through the water|0
3385246141.jpg|0| A skier jumps through the air , next to a small tree , while a man videotapes him .| A skier jumps through the air , next to a tall tree , while a man videotapes him .|1
2600867924.jpg|0| A large brown dog and a large black and white dog running together| A large brown dog and a large black and white dog running together|0
3743157427.jpg|0| A large dog is jumping in a fountain while a man in a black T-shirt and vest stands nearby .| A large dog is jumping in a fountain while a man in a black T-shirt and vest stands nearby .|0
3141155107.jpg|0| A small group of people are standing close together and grabbing handles above them .| A large group of people are standing close together and grabbing handles above them .|1
2335619125.jpg|0| A little black dog bares its teeth while running through the snow .| A big black dog bares its teeth while running through the snow .|1
3897909602.jpg|0| Two men surf on a big wave with a city in the background .| Two men surf on a small wave with a city in the background .|1
3123463486.jpg|0| A little dog running on sand .| A little dog running on sand .|0
2331510788.jpg|0| A small gray dog is playing in the deep snow .| A large gray dog is playing in the deep snow .|1
2984961568.jpg|0| Small crowd standing in line to board the 253 bus .| Large crowd standing in line to board the 253 bus .|1
3295671644.jpg|0| The little dog with big ears is in the field .| The little dog with big ears is in the field .|0
2781920563.jpg|0| A man in a brown jacket stands in a small shop .| A man in a brown jacket stands in a small shop .|0
2656841774.jpg|0| A man pouring a drink into a tall glass as a woman sits next to him looking on .| A man pouring a drink into a small glass as a woman sits next to him looking on .|1
2691966747.jpg|0| The large white dog is coming out of a blue tunnel .| The small white dog is coming out of a blue tunnel .|1
4903745980.jpg|0| People are sitting at long tables outside .| People are sitting at small tables outside .|1
2659183350.jpg|0| A kid kicking a small ball while surrounded by other kids .| A kid kicking a large ball while surrounded by other kids .|1
4759107378.jpg|0| People sitting at small tables eating and drinking outside in a city .| People sitting at small tables eating and drinking outside in a city .|0
3875347394.jpg|0| A man in a purple shirt is holding a large fishing net .| A man in a purple shirt is holding a large fishing net .|0
2271667421.jpg|0| A small group of people crosscountry skiing in the snow .| A large group of people crosscountry skiing in the snow .|1
1355935187.jpg|0| A large white dog running out of a tent .| A small white dog running out of a tent .|1
2986280913.jpg|0| A child and large dog running .| A child and small dog running .|1
4941400100.jpg|0| A young woman with red-hair is adjusting a blue bracelet on an older woman with short hair .| A young woman with red-hair is adjusting a blue bracelet on an older woman with short hair .|0
1359101233.jpg|0| A dog with long hair and a red vest runs in the grass .| A dog with long hair and a red vest runs in the grass .|0
4799453443.jpg|0| A large group of people rafting .| A large group of people rafting .|0
3163477256.jpg|0| A man catches a ball in front of a small crowd .| A man catches a ball in front of a large crowd .|1
2353102255.jpg|0| A large black and brown dog growls at a larger black and brown dog .| A small black and brown dog growls at a larger black and brown dog .|1
2644470867.jpg|0| Two children wearing cardboard costumes are standing amongst a large crowd of people .| Two children wearing cardboard costumes are standing amongst a large crowd of people .|0
3182492939.jpg|0| There are four people in what appears to be a small blue room .| There are four people in what appears to be a small blue room .|0
3532593368.jpg|0| a large group of people rasing their hands in the air all at once .| a large group of people rasing their hands in the air all at once .|0
4981651925.jpg|0| A man in tan shorts and black shirt is walking a very small dog in a deserted area .| A man in tan shorts and black shirt is walking a very small dog in a deserted area .|0
3534376990.jpg|0| People hard at work inside a small room .| People hard at work inside a large room .|1
2782433864.jpg|0| Three small dogs stand in the sand and stare at each other .| Three small dogs stand in the sand and stare at each other .|0
2303016989.jpg|0| A large black and white dog jumps with an object in its mouth .| A small black and white dog jumps with an object in its mouth .|1
3028145992.jpg|0| A woman in a white shirt and hat speaks to a small crowd of men and women using a megaphone .| A woman in a white shirt and hat speaks to a large crowd of men and women using a megaphone .|1
4923271886.jpg|0| A man in blue lies on a mostly-barren patch of grass while small groups of people congregate in the distance .| A man in blue lies on a mostly-barren patch of grass while small groups of people congregate in the distance .|0
2331883719.jpg|0| A small group of people in a dimly lit room talking .| A large group of people in a dimly lit room talking .|1
3052038928.jpg|0| A large group of people standing while two sit on the couch .| A small group of people standing while two sit on the couch .|1
7368081478.jpg|0| A man in a yellow and black wetsuit is surfing a small wave .| A man in a yellow and black wetsuit is surfing a small wave .|0
3000428313.jpg|0| A boy rides a surfboard over a small wave in bright blue water .| A boy rides a surfboard over a small wave in bright blue water .|0
3182405529.jpg|0| an older man with long gray hair and a long gray beard bike riding on the shore .| an older man with long gray hair and a long gray beard bike riding on the shore .|0
2522467011.jpg|0| A little girl in a long red skirt is hula hooping with four brightly colored hula hoops .| A little girl in a long red skirt is hula hooping with four brightly colored hula hoops .|0
4924958553.jpg|0| Woman being given a palm reading by a female psychic while two other women wait inside of a large shop .| Woman being given a palm reading by a female psychic while two other women wait inside of a small shop .|1
3712742641.jpg|0| A black and white dog is swimming in a large green lake .| A black and white dog is swimming in a large green lake .|0
391579205.jpg|0| The large dog is leaping in the air toward the woman 's hand .| The small dog is leaping in the air toward the woman 's hand .|1
248858242.jpg|0| A small dog stops in its tracks to look at the big dog chasing it .| A small dog stops in its tracks to look at the big dog chasing it .|0
3631333167.jpg|0| A small crowd of people in two long rows are looking back with some green light emanating from an above structure .| A large crowd of people in two long rows are looking back with some green light emanating from an above structure .|1
3640870001.jpg|0| A dog holding a ring in his mouth is standing in a small river .| A dog holding a ring in his mouth is standing in a small river .|0
8154438289.jpg|0| A group of people stand and sit near a small flag while wearing traditional clothes .| A group of people stand and sit near a large flag while wearing traditional clothes .|1
392167806.jpg|0| A small group of Asian boys learn how to dance .| A large group of Asian boys learn how to dance .|1
5902222408.jpg|0| A group of musicians play outside in front of a large crowd .| A group of musicians play outside in front of a large crowd .|0
3401902253.jpg|0| A large black and white dog runs in the ocean water| A large black and white dog runs in the ocean water|0
2748403765.jpg|0| A man with long hair and sunglasses is wearing blue clothing and paint while holding a blue guitar on a sidewalk .| A man with long hair and sunglasses is wearing blue clothing and paint while holding a blue guitar on a sidewalk .|0
1597557856.jpg|0| A golden retriever is excitedly greeting a woman as a big dog walks towards the camera .| A golden retriever is excitedly greeting a woman as a little dog walks towards the camera .|1
7325893298.jpg|0| A young man surfs a small wave while others idle in the background .| A young man surfs a big wave while others idle in the background .|1
3329777647.jpg|0| Two large dogs chase after another dog that has a ball in his mouth and runs from them .| Two large dogs chase after another dog that has a ball in his mouth and runs from them .|0
33703543.jpg|0| A large group of people in a hot air balloon smile for the camera .| A large group of people in a hot air balloon smile for the camera .|0
4734535884.jpg|0| A man and a woman are sitting at a table outside , next to a small flower garden .| A man and a woman are sitting at a table outside , next to a small flower garden .|0
2520799246.jpg|0| A small child is running with a pendant towards a small bridge .| A small child is running with a pendant towards a small bridge .|0
464116251.jpg|0| A large dog is leaping over some logs in a woodland clearing .| A large dog is leaping over some logs in a woodland clearing .|0
535123126.jpg|0| Big dog trying to bite little dog| Big dog trying to bite little dog|0
4753637884.jpg|0| There is a large group of people standing together mostly wearing Canada symbols .| There is a large group of people standing together mostly wearing Canada symbols .|0
3944966088.jpg|0| Young men perform leaps and other gymnastics on the beach as a large crowd watches .| Young men perform leaps and other gymnastics on the beach as a small crowd watches .|1
2780179669.jpg|0| A woman peeks out from behind a rock located on the shore of a large body of water .| A woman peeks out from behind a rock located on the shore of a large body of water .|0
7072093321.jpg|0| A group of women holding some type of plastic bags in there mouths standing in a large crowd .| A group of women holding some type of plastic bags in there mouths standing in a large crowd .|0
3737590434.jpg|0| Two men throw a small rock into a small body of water .| Two men throw a large rock into a large body of water .|1
3224375029.jpg|0| Ballet dancers on toe wear golden short dresses and hold golden flags .| Ballet dancers on toe wear golden long dresses and hold golden flags .|1
3361210233.jpg|0| A small brown and white dog is carrying a stick through a white and snowy area .| A large brown and white dog is carrying a stick through a white and snowy area .|1
3122606953.jpg|0| A big black dog chases another big black dog through thick snow .| A little black dog chases another little black dog through thick snow .|1
2066241589.jpg|0| a brown dog chewing on a large piece of wood .| a brown dog chewing on a large piece of wood .|0
4572432426.jpg|0| A woman in a long white dress is walking on the beach next to the ocean .| A woman in a long white dress is walking on the beach next to the ocean .|0
2422482455.jpg|0| A person playing with her large black dog .| A person playing with her large black dog .|0
3082196097.jpg|0| The man with long hair has a microphone in his hand and the other man is playing guitar .| The man with short hair has a microphone in his hand and the other man is playing guitar .|1
3397220683.jpg|0| The man is skiing in the snow with a large brown dog .| The man is skiing in the snow with a large brown dog .|0
2502597417.jpg|0| There is a large crowd in front of a building .| There is a large crowd in front of a building .|0
4893545292.jpg|0| A woman with long brown hair , in jeans and a leopard top is taking a picture .| A woman with short brown hair , in jeans and a leopard top is taking a picture .|1
3533922605.jpg|0| Two girls with long brown hair sit on the floor with a view from the window behind them showing a town .| Two girls with long brown hair sit on the floor with a view from the window behind them showing a town .|0
476496952.jpg|0| Boy carries big white and red bag from truck .| Boy carries big white and red bag from truck .|0
4633788691.jpg|0| Two women are kayaking in a small lake surrounded by forest .| Two women are kayaking in a large lake surrounded by forest .|1
53151283.jpg|0| two men cleaning the windows of a small building| two men cleaning the windows of a tall building|1
7093695473.jpg|0| A man in uniform is cracking an egg into a large , metal bowl while inside of a large tent .| A man in uniform is cracking an egg into a large , metal bowl while inside of a large tent .|0
258083997.jpg|0|""" Shirtless man wearing rollerskates in a small crowd with a sweat towel that reads """" just love me """" ."""|""" Shirtless man wearing rollerskates in a large crowd with a sweat towel that reads """" just love me """" ."""|1
4834896209.jpg|0| Group of people walking along sidewalk in between tall trees with port-o-potties on one side .| Group of people walking along sidewalk in between tall trees with port-o-potties on one side .|0
6738018405.jpg|0| Two young boys in swim trunks wash a big , brown dog .| Two young boys in swim trunks wash a big , brown dog .|0
3271495320.jpg|0| Four women competing in beach volleyball beside a large body of water .| Four women competing in beach volleyball beside a large body of water .|0
210593985.jpg|0| A young boy in a red shirt and short pants at play on a climbing toy outdoors .| A young boy in a red shirt and short pants at play on a climbing toy outdoors .|0
5303938013.jpg|0| A dark-haired male and blond-haired female dancing with others in a small room .| A dark-haired male and blond-haired female dancing with others in a large room .|1
3009320393.jpg|0| A helicopter is flying very low above small boats in the water surrounded by smoke .| A helicopter is flying very low above small boats in the water surrounded by smoke .|0
3728759084.jpg|0| A young girl with long brown hair is brushing her teeth .| A young girl with long brown hair is brushing her teeth .|0
3268908792.jpg|0| a lone motorcyclist jumping through the air in front of a small crowd .| a lone motorcyclist jumping through the air in front of a large crowd .|1
4978789157.jpg|0| A man on a bicycle , holding a leash with a small dog , is riding by a seawall .| A man on a bicycle , holding a leash with a small dog , is riding by a seawall .|0
3476882061.jpg|0| A large group of people are all leaning against a glass and steel rail .| A large group of people are all leaning against a glass and steel rail .|0
3224578187.jpg|0| A dog playing with a blue ball in a small pool of water .| A dog playing with a blue ball in a small pool of water .|0
1749235955.jpg|0| A man in yellow construction safety gear is working on a large piece of metal .| A man in yellow construction safety gear is working on a large piece of metal .|0
4709236295.jpg|0| Redhead with a lot of tattoos on her back sitting near a small tree trunk .| Redhead with a lot of tattoos on her back sitting near a small tree trunk .|0
3461105176.jpg|0| A small crowd of people watch a guy in red shorts flip his body on a flat surface .| A small crowd of people watch a guy in red shorts flip his body on a flat surface .|0
3757332635.jpg|0| A large group of three boys and two girls , is standing on the beach near the water .| A small group of three boys and two girls , is standing on the beach near the water .|1
4562632645.jpg|0| There is a small crowd of people in front of a building near the row of motorcycles .| There is a small crowd of people in front of a building near the row of motorcycles .|0
2135453792.jpg|0| A large crowd of people walking .| A large crowd of people walking .|0
325015111.jpg|0| A man tries a trick shot in a small bowling alley while his friend watches .| A man tries a trick shot in a small bowling alley while his friend watches .|0
2830276969.jpg|0| A man in a green shirt is on the computer in a small room .| A man in a green shirt is on the computer in a small room .|0
5335780437.jpg|0| A woman with long brown hair points to a white dry erase board with scribbled markings on it .| A woman with long brown hair points to a white dry erase board with scribbled markings on it .|0
4956166435.jpg|0| A man performing tricks on a wakeboard in the middle of a large lake .| A man performing tricks on a wakeboard in the middle of a large lake .|0
3731741696.jpg|0| A large crowd of people are watching a baseball game .| A large crowd of people are watching a baseball game .|0
3356494271.jpg|0| One huge dog and one big dog are on a path with a tall man and shorter woman .| One huge dog and one little dog are on a path with a tall man and shorter woman .|1
3855099747.jpg|0| A large group of people stands on line to order at a fast food restaurant .| A large group of people stands on line to order at a fast food restaurant .|0
3627679667.jpg|0| A person in a black wetsuit is surfing a big wave on a beige surfboard .| A person in a black wetsuit is surfing a small wave on a beige surfboard .|1
4722126574.jpg|0| A large car drives on two wheels on a village street .| A small car drives on two wheels on a village street .|1
445655284.jpg|0| A small black and tan dog is running across the snow in a wooded area .| A large black and tan dog is running across the snow in a wooded area .|1
4891975016.jpg|0| A large group of men in Scottish outfits are playing bagpipes .| A large group of men in Scottish outfits are playing bagpipes .|0
4808226861.jpg|0| A man with long hair and a pink shirt is speaking into a microphone .| A man with long hair and a pink shirt is speaking into a microphone .|0
3333675897.jpg|0| A small dog with a ball in its mouth running through a course .| A small dog with a ball in its mouth running through a course .|0
2872815538.jpg|0| A large group of girls dressed in blue and silver outfits is standing on the bleachers .| A large group of girls dressed in blue and silver outfits is standing on the bleachers .|0
4891151258.jpg|0| A blond woman in a taupe jacket , standing behind a small table , reaches toward two fluttering birds .| A blond woman in a taupe jacket , standing behind a small table , reaches toward two fluttering birds .|0
3298573714.jpg|0| Woman in a jacket , walking a large white dog .| Woman in a jacket , walking a small white dog .|1
3571193625.jpg|0| A small yellow dog is retrieving a stick .| A large yellow dog is retrieving a stick .|1
2112661738.jpg|0| A dog is standing in a large pool of water on top of a mountain .| A dog is standing in a small pool of water on top of a mountain .|1
1215804065.jpg|0| A person is parasailing over a small body of water .| A person is parasailing over a large body of water .|1
4672474238.jpg|0| A small group of people carry signs and flags as part of a pro-Palestinian protest .| A large group of people carry signs and flags as part of a pro-Palestinian protest .|1
4179668555.jpg|0| A scene at night of a person on a street dressed as Santa Clause getting into his large white car .| A scene at night of a person on a street dressed as Santa Clause getting into his small white car .|1
3375070563.jpg|0| A small white bird flies over water .| A large white bird flies over water .|1
4606967207.jpg|0| A man is working in a small store with his cat .| A man is working in a small store with his cat .|0
3473534758.jpg|0| two small dogs growling at each other in a dirtbed| two small dogs growling at each other in a dirtbed|0
2167365840.jpg|0| A man is about to saw off a small tree limb while a child in a fireman 's hat watches .| A man is about to saw off a small tree limb while a child in a fireman 's hat watches .|0
4676904695.jpg|0| Pedestrians , one with a small dog in a pink jacket , are waiting to cross an intersection .| Pedestrians , one with a small dog in a pink jacket , are waiting to cross an intersection .|0
435966316.jpg|0| Three men in a small boat are being lowered toward the water .| Three men in a small boat are being lowered toward the water .|0
3971425242.jpg|0| A seven piece band plays on a large crowded stage in front of a person wearing a checkered hooded shirt .| A seven piece band plays on a small crowded stage in front of a person wearing a checkered hooded shirt .|1
4934743347.jpg|0| A woman with long hair listens to her iPod sitting along a wall .| A woman with short hair listens to her iPod sitting along a wall .|1
4444363479.jpg|0| A small crowd gathers near Times Square in New York City .| A large crowd gathers near Times Square in New York City .|1
8071401660.jpg|0| two girls in white dresses standing by small horses .| two girls in white dresses standing by large horses .|1
4267222130.jpg|0| A small group of people with a spotlight on them wearing red shirts and jeans at a rodeo .| A small group of people with a spotlight on them wearing red shirts and jeans at a rodeo .|0
508335879.jpg|0| A man in a white long-sleeve shirt and pants is golfing near a small lake .| A man in a white long-sleeve shirt and pants is golfing near a small lake .|0
252802010.jpg|0| two large dogs playing with each other in the grass| two small dogs playing with each other in the grass|1
2534652796.jpg|0| A girl and boy bounce on large balls .| A girl and boy bounce on large balls .|0
4887777271.jpg|0| A large crowd with some walking in various directions and other seated on a large series of steps .| A large crowd with some walking in various directions and other seated on a large series of steps .|0
86256551.jpg|0| An Asian man is cooking in a restaurant with several large pieces of roasted meat hanging in the background .| An Asian man is cooking in a restaurant with several large pieces of roasted meat hanging in the background .|0
4736841029.jpg|0| A child with long hair wearing a pink shirt is looking through a tourist telescope near a beach .| A child with long hair wearing a pink shirt is looking through a tourist telescope near a beach .|0
2707244524.jpg|0| A little tan dog runs on a field filled with grass and weeds .| A big tan dog runs on a field filled with grass and weeds .|1
3116731299.jpg|0| A large dog is walking on green grass carrying a stick in its mouth .| A small dog is walking on green grass carrying a stick in its mouth .|1
4934808425.jpg|0| Two teenage boys are racing- the one with short hair is winning .| Two teenage boys are racing- the one with long hair is winning .|1
3799884014.jpg|0| A man in a sweatshirt and shorts is standing next to a donkey , cleaning out a large bowl .| A man in a sweatshirt and shorts is standing next to a donkey , cleaning out a large bowl .|0
335588286.jpg|0| a small white dog catching a stick on the shore at the beach .| a small white dog catching a stick on the shore at the beach .|0
3498192512.jpg|0| A small group of people are walking on a sidewalk .| A large group of people are walking on a sidewalk .|1
2599131872.jpg|0| Two girls with short hair jumping on a trampoline .| Two girls with long hair jumping on a trampoline .|1
2887614578.jpg|0| There are two large dogs running about in a field .| There are two large dogs running about in a field .|0
2656914235.jpg|0| A large group of people are sitting on the ground and in chairs over a grassy area .| A large group of people are sitting on the ground and in chairs over a grassy area .|0
2321865325.jpg|0| A large black and white dog .| A small black and white dog .|1
221062338.jpg|0| A gathering of people around two small tables set with different colored bowls and plates .| A gathering of people around two long tables set with different colored bowls and plates .|1
3689975998.jpg|0| A woman with long black hair and a white shirt is running up the sand and tall weeds .| A woman with long black hair and a white shirt is running up the sand and tall weeds .|0
1018057225.jpg|0| a boy in a black t-shirt and blue jeans is pushing a toy three wheeler around a small pool .| a boy in a black t-shirt and blue jeans is pushing a toy three wheeler around a small pool .|0
2546959333.jpg|0| The large brown dog is playing in the grass with a brown cow .| The large brown dog is playing in the grass with a brown cow .|0
4775810124.jpg|0| A large group of people are standing between buildings outside .| A large group of people are standing between buildings outside .|0
1526181215.jpg|0| A little dog with a redhead is jumping into the water .| A little dog with a redhead is jumping into the water .|0
2500785647.jpg|0| A man kneels down near a large balloon in an open field .| A man kneels down near a large balloon in an open field .|0
6319547436.jpg|0| A man surfing a big wave .| A man surfing a big wave .|0
3673069138.jpg|0| A man is sculpting a large piece of stone .| A man is sculpting a large piece of stone .|0
2116444946.jpg|0| A smiling young woman is shown from the shoulders up with her long hair blowing in the wind .| A smiling young woman is shown from the shoulders up with her long hair blowing in the wind .|0
4857561027.jpg|0| A woman washing a baby in a small gray plastic tub .| A woman washing a baby in a small gray plastic tub .|0
3622216490.jpg|0| A young man with short hair ramps his skateboard into the air .| A young man with long hair ramps his skateboard into the air .|1
1454841725.jpg|0| a group of young girls smiling with a small crowd behind them| a group of young girls smiling with a large crowd behind them|1
3393446245.jpg|0| An older woman with a small dog in the snow| An older woman with a small dog in the snow|0
108970557.jpg|0| A woman in lavender with short brown hair is sitting in a small chair .| A woman in lavender with short brown hair is sitting in a large chair .|1
3525417522.jpg|0| A small brown dog runs through the grass in front of another dog and their owners .| A small brown dog runs through the grass in front of another dog and their owners .|0
3526018344.jpg|0| four small dogs running through a green field with yellow flowers in the background| four small dogs running through a green field with yellow flowers in the background|0
4506453685.jpg|0| A woman in a long-sleeved shirt is looking out of a window and holding up a large object .| A woman in a long-sleeved shirt is looking out of a window and holding up a small object .|1
4828433053.jpg|0| A person in shorts with a tattooed calf holds the leash of a small white dog in a blue vest .| A person in shorts with a tattooed calf holds the leash of a large white dog in a blue vest .|1
1362539060.jpg|0| A small group of what appear to be Indian women and children stand for a photo outside of a building .| A large group of what appear to be Indian women and children stand for a photo outside of a building .|1
3062145797.jpg|0| An event in which stands have been erected and large group of people are attracted takes place outside .| An event in which stands have been erected and large group of people are attracted takes place outside .|0
424506167.jpg|0| A small brown jumps in the air as a big brown dog watches .| A small brown jumps in the air as a big brown dog watches .|0
4553845101.jpg|0| A silhouette of a lady looking down with short hair surrounded by yellow , blue , and orange bright lights .| A silhouette of a lady looking down with long hair surrounded by yellow , blue , and orange bright lights .|1
314779208.jpg|0| Two women in a large room , one women picking up a child from the ground .| Two women in a large room , one women picking up a child from the ground .|0
2867699650.jpg|0| A large , white dog , with a fluffy tail is running on grass .| A large , white dog , with a fluffy tail is running on grass .|0
4688196032.jpg|0| There is a small crowd of people gathered in the street in a downtown city setting .| There is a large crowd of people gathered in the street in a downtown city setting .|1
318706557.jpg|0| A large group of church choir singers on a balcony .| A large group of church choir singers on a balcony .|0
3766335291.jpg|0| A man in a brown jacket and scarf is in a small crowd with a train going by .| A man in a brown jacket and scarf is in a small crowd with a train going by .|0
4571616729.jpg|0| A man in white socks and blue shirt stops on a bike near a large wall made of wood .| A man in white socks and blue shirt stops on a bike near a large wall made of wood .|0
1022454332.jpg|0| a large lake with a lone duck swimming in it with several people around the edge of it .| a large lake with a lone duck swimming in it with several people around the edge of it .|0
3476237185.jpg|0| A large and a small dog are standing beside each other in a fence .| A large and a small dog are standing beside each other in a fence .|0
1225603792.jpg|0| A man holds a hunting call for a woman to test while she leans out of a large boat .| A man holds a hunting call for a woman to test while she leans out of a small boat .|1
5352278538.jpg|0| Someone is skateboarding while the other two boys are playing with large toys .| Someone is skateboarding while the other two boys are playing with small toys .|1
4700843895.jpg|0| A girl is about to dive into a small pool on a sunny day .| A girl is about to dive into a large pool on a sunny day .|1
4334791701.jpg|0| One girl comforts another girl , both in long skirts and tank tops , standing next to a stone building .| One girl comforts another girl , both in short skirts and tank tops , standing next to a stone building .|1
4792532614.jpg|0| A policeman trying to direct a very small crowd .| A policeman trying to direct a very large crowd .|1
2234018985.jpg|0| A small dog on a chain leash stands in a shadowed hallway alone .| A small dog on a chain leash stands in a shadowed hallway alone .|0
2183227136.jpg|0| Someone paddles a large boat across a still lake at sunset .| Someone paddles a small boat across a still lake at sunset .|1
2106772874.jpg|0| A large white dog and a smaller brown dog fight .| A large white dog and a smaller brown dog fight .|0
617685123.jpg|0| Four young men stare at a young woman wearing a long skirt .| Four young men stare at a young woman wearing a short skirt .|1
1187593464.jpg|0| A big tan dog runs on grass with a big stick in his mouth .| A big tan dog runs on grass with a big stick in his mouth .|0
4693188134.jpg|0| A woman in a long black skirt waits on a street corner .| A woman in a short black skirt waits on a street corner .|1
4693542894.jpg|0| Small crowds of people are gathered on both sides of a river .| Large crowds of people are gathered on both sides of a river .|1
3449079320.jpg|0| People eating at a long table full of food and drink .| People eating at a long table full of food and drink .|0
3394070357.jpg|0| Small brown dog jumping out of the water .| Small brown dog jumping out of the water .|0
2938120171.jpg|0| A small dog sniffing a smaller dog outside .| A large dog sniffing a smaller dog outside .|1
