image_name|comment_number|comment|original|target
158982617.jpg|0| A couple stands at the top of the stairs and two people stand at the bottom .| A couple stands at the top of the stairs and two people stand at the bottom .|0
8251170369.jpg|0| 2 people standing outside a bus waiting .| 2 people standing inside a bus waiting .|1
4223855717.jpg|0| Man playing violin behind people in what seems to be a bar .| Man playing violin in front of people in what seems to be a bar .|1
4179301928.jpg|0| An old man standing in front of rolling security doors filled with graffiti .| An old man standing in front of rolling security doors filled with graffiti .|0
468102269.jpg|0| A bunch of kids play with toys that are inside a blue bucket with white writing .| A bunch of kids play with toys that are inside a blue bucket with white writing .|0
167295035.jpg|0| A man looking down at a large pile of shredded paper .| A man looking down at a large pile of shredded paper .|0
129602216.jpg|0| Three men sitting at a table , one man pointing at the camera , with four red candles on the right .| Three men sitting at a table , one man pointing at the camera , with four red candles on the right .|0
2514581496.jpg|0| A man rock climbs up a very tall cliff , with a blue rope behind him .| A man rock climbs up a very tall cliff , with a blue rope behind him .|0
4268485193.jpg|0| A woman is reading a magazine over another woman 's shoulder .| A woman is reading a magazine over another woman 's shoulder .|0
185411054.jpg|0| A group of children sit on a bench outside and smile happily .| A group of children sit on a bench outside and smile happily .|0
406248253.jpg|0| A girl looks down into a pool under a fountain .| A girl looks down into a pool under a fountain .|0
5258526958.jpg|0| a boy under an umbrella is held by his father who is wearing a blue coat| a boy under an umbrella is held by his father who is wearing a blue coat|0
283745783.jpg|0| Two jockeys lead their horses over an obstacle during a race .| Two jockeys lead their horses over an obstacle during a race .|0
2503989120.jpg|0| Several people wait to checkout inside a store with a warehouse looking ceiling .| Several people wait to checkout inside a store with a warehouse looking ceiling .|0
4932279873.jpg|0| Two men and a woman standing at the bottom of a cliff face .| Two men and a woman standing at the bottom of a cliff face .|0
2800842386.jpg|0| A girl lays in the grass behind the Leaning Tower of Pisa in Italy .| A girl lays in the grass in front of the Leaning Tower of Pisa in Italy .|1
4725689830.jpg|0| A baby in a pink sweater looks down at a leafy branch .| A baby in a pink sweater looks up at a leafy branch .|1
4564119814.jpg|0| A man is shaving his face in the mirror while a girl stands behind him and takes a picture .| A man is shaving his face in the mirror while a girl stands behind him and takes a picture .|0
2350646648.jpg|0| A woman sits behind her produce at a market .| A woman sits behind her produce at a market .|0
1370615506.jpg|0| A group of people inside a church at a wedding .| A group of people outside a church at a wedding .|1
4894267064.jpg|0| A dark-skinned man standing outside a small yellow building which is setup to sell items .| A dark-skinned man standing outside a small yellow building which is setup to sell items .|0
2274992140.jpg|0| Two Africans in red and blue shawls pose for a picture outside a barber shop .| Two Africans in red and blue shawls pose for a picture outside a barber shop .|0
3241531692.jpg|0| A man is smiling whilst sitting inside a red racing car .| A man is smiling whilst sitting inside a red racing car .|0
2124926718.jpg|0| Two men are standing inside and snow is on the ground .| Two men are standing outside and snow is on the ground .|1
2481001259.jpg|0| A man lays down to rest inside a wood structure against a building .| A man lays down to rest inside a wood structure against a building .|0
4980433858.jpg|0| A brown-haired man wearing a gold band on his right hand sips a glass of iced tea while looking at a menu .| A brown-haired man wearing a gold band on his right hand sips a glass of iced tea while looking at a menu .|0
2725951714.jpg|0| A man and woman are washing dirty dishes outside a kitchen .| A man and woman are washing dirty dishes inside a kitchen .|1
2522815171.jpg|0| Young men on wheels are driving down a dirt road with pavement to the right side .| Young men on wheels are driving down a dirt road with pavement to the left side .|1
271660510.jpg|0| A skateboarder does a turn at the top of a half-pipe covered in graffiti .| A skateboarder does a turn at the top of a half-pipe covered in graffiti .|0
2050956538.jpg|0| The black dog in front of the tree has a green toy in its mouth .| The black dog in front of the tree has a green toy in its mouth .|0
3482565941.jpg|0| A man biking on a roadway with green lawns on both sides along with trees on the right side .| A man biking on a roadway with green lawns on both sides along with trees on the right side .|0
439569646.jpg|0| A lady sitting on the round with two baskets of bananas behind her .| A lady sitting on the round with two baskets of bananas in front of her .|1
2503996814.jpg|0| A young , black girl in a white shirt is wearing a party hat and covering her mouth with her left hand .| A young , black girl in a white shirt is wearing a party hat and covering her mouth with her right hand .|1
2500551520.jpg|0| A man is sitting on a couch under an expressway ledge .| A man is sitting on a couch under an expressway ledge .|0
2399219552.jpg|0| A woman all dressed in blue with blue bags stands inside a window .| A woman all dressed in blue with blue bags stands outside a window .|1
1289352588.jpg|0| Basketball athlete walking away from his teammates with a huge grin on his face .| Basketball athlete walking towards his teammates with a huge grin on his face .|1
500678178.jpg|0| A large man at a party , with a drink in his left hand .| A large man at a party , with a drink in his right hand .|1
121551810.jpg|0| Two females in black and gray looking down something on a computer .| Two females in black and gray looking up something on a computer .|1
4705854511.jpg|0| People are enjoying drinks at a table inside a large brick building .| People are enjoying drinks at a table outside a large brick building .|1
337793983.jpg|0| A little girl is holding flowers in her right hand while examining others in her left hand .| A little girl is holding flowers in her right hand while examining others in her left hand .|0
2067362863.jpg|0| Lots of shoppers in the rain , holding umbrellas , to the left of the picture is a market stall .| Lots of shoppers in the rain , holding umbrellas , to the left of the picture is a market stall .|0
5270958162.jpg|0| A man in a white shirt speaks into a microphone as other men gather in front of him at a public event .| A man in a white shirt speaks into a microphone as other men gather behind him at a public event .|1
3647283075.jpg|0| A woman and a man are standing in front of bushes wearing sunglasses .| A woman and a man are standing in front of bushes wearing sunglasses .|0
2686470807.jpg|0| A team paddles their long boat through the water with trees in front of .| A team paddles their long boat through the water with trees behind .|1
310260324.jpg|0| A man standing in front of several people talking .| A man standing in front of several people talking .|0
4669065532.jpg|0| A woman in a red shirt looking down at her cellphone and holding a bag .| A woman in a red shirt looking down at her cellphone and holding a bag .|0
3732914946.jpg|0| Two men with guitars are walking towards the beach .| Two men with guitars are walking away from the beach .|1
4645730257.jpg|0| A young Asian female walking inside a business establishment .| A young Asian female walking outside a business establishment .|1
192475213.jpg|0| A man and woman walk towards the camera as a redheaded man walks in the other direction .| A man and woman walk away from the camera as a redheaded man walks in the other direction .|1
3281610068.jpg|0| Some young people are hanging out at night outside a building .| Some young people are hanging out at night outside a building .|0
2561751298.jpg|0| A man wearing glasses holds a flip phone in his hand while a woman wearing earrings stands in front of him .| A man wearing glasses holds a flip phone in his hand while a woman wearing earrings stands behind him .|1
2151149988.jpg|0| A group of people in the grass while one person on the right sits in a tree .| A group of people in the grass while one person on the right sits in a tree .|0
3221036999.jpg|0| Children climb a tall structure and gather at the top in an obstacle challenge .| Children climb a tall structure and gather at the top in an obstacle challenge .|0
4552785903.jpg|0| A man takes off his pants at the top of a hill overlooking the city .| A man takes off his pants at the top of a hill overlooking the city .|0
213224451.jpg|0| Rock climbers at the bottom of a large rock .| Rock climbers at the top of a large rock .|1
3421477759.jpg|0| A man in a red cap and black shirt roasts small fish over an open grill .| A man in a red cap and black shirt roasts small fish over an open grill .|0
3223606402.jpg|0| Several smiling people of varying ages sitting around a table with glasses of beer in front of them .| Several smiling people of varying ages sitting around a table with glasses of beer in front of them .|0
3561639055.jpg|0| The dog on the left is baring his teeth at the other two dogs .| The dog on the right is baring his teeth at the other two dogs .|1
5220933373.jpg|0| A group of people walking towards the photographer .| A group of people walking away from the photographer .|1
3173157541.jpg|0| A man standing at the top of a plastic chair eye bulling the different kind of hats| A man standing at the top of a plastic chair eye bulling the different kind of hats|0
509912302.jpg|0| A man at the bottom of rocks , clouds behind .| A man at the top of rocks , clouds behind .|1
2862306612.jpg|0| A woman wearing a T-shirt , shorts , and sandals , is miniature golfing behind flowers and a walkway .| A woman wearing a T-shirt , shorts , and sandals , is miniature golfing in front of flowers and a walkway .|1
4702013646.jpg|0| A man has climbed to the bottom of a red light pole and is touching the light .| A man has climbed to the top of a red light pole and is touching the light .|1
2194794307.jpg|0| Three men on a scaffold erected inside a building .| Three men on a scaffold erected outside a building .|1
138718600.jpg|0| A person is clothed in an elaborate red gown is chiming a small bell held in the left hand on the sidewalk .| A person is clothed in an elaborate red gown is chiming a small bell held in the left hand on the sidewalk .|0
3057862887.jpg|0| An officer in a black uniform and hat stands to the right of a large structure with other officers in the background .| An officer in a black uniform and hat stands to the left of a large structure with other officers in the background .|1
58357057.jpg|0| People are standing around inside and one of them is wearing a fedora and a striped zip hoodie| People are standing around inside and one of them is wearing a fedora and a striped zip hoodie|0
378969539.jpg|0| A man in a green shirt and backpack is standing under cover along with a woman behind him taking a picture .| A man in a green shirt and backpack is standing under cover along with a woman behind him taking a picture .|0
4131034420.jpg|0| A person standing on railroad tracks in front of two bridges .| A person standing on railroad tracks in front of two bridges .|0
2965189317.jpg|0| A firefighter is looking down from outside a scene .| A firefighter is looking down from inside a scene .|1
2209751.jpg|0| A man in a black shirt is looking over to the left while in a crowd .| A man in a black shirt is looking over to the left while in a crowd .|0
3098100726.jpg|0| Celebrating St. Patrick 's Day at 2:10 pm & an police officer is going outside a room .| Celebrating St. Patrick 's Day at 2:10 pm & an police officer is going inside a room .|1
3577928139.jpg|0| A young girl plays the flute as she looks down at a book while reading the notes .| A young girl plays the flute as she looks down at a book while reading the notes .|0
2386938131.jpg|0| A waitress is performing in a restaurant with her arms spread out and a top hat in her right hand .| A waitress is performing in a restaurant with her arms spread out and a top hat in her left hand .|1
238573199.jpg|0| a man stands at the bottom of a rock face whist another man climbs up it .| a man stands at the bottom of a rock face whist another man climbs up it .|0
258275599.jpg|0| A pile of seaweed sits on the sand , behind it a big black dog is running in the water .| A pile of seaweed sits on the sand , behind it a big black dog is running in the water .|0
237212706.jpg|0| Three people stand inside around two grills where meat is being cooked .| Three people stand outside around two grills where meat is being cooked .|1
2413495734.jpg|0| a restaurant setting outside a building where people are currently dining .| a restaurant setting inside a building where people are currently dining .|1
4401293680.jpg|0| A guy and girl in the distance looking up at a shot taken on the basketball court as they play .| A guy and girl in the distance looking up at a shot taken on the basketball court as they play .|0
4183662919.jpg|0| A man stands with his backpack in front of him in a wooded area with another backpack and someone 's coat .| A man stands with his backpack in front of him in a wooded area with another backpack and someone 's coat .|0
2694890967.jpg|0| Two young men stand outside a home in the middle of winter with no coats on and wait to be let in .| Two young men stand outside a home in the middle of winter with no coats on and wait to be let in .|0
2236851350.jpg|0| The blond girl is dancing outside a house .| The blond girl is dancing inside a house .|1
5757814392.jpg|0| A young woman with her back turned on a tennis court with a ball coming from in front of her .| A young woman with her back turned on a tennis court with a ball coming from behind her .|1
278388986.jpg|0| An alpine enthusiast is looking down a trail .| An alpine enthusiast is looking down a trail .|0
2047471190.jpg|0| A man helps a little boy climb to the top of a pole on a jungle gym .| A man helps a little boy climb to the top of a pole on a jungle gym .|0
2022443431.jpg|0| A black singer with short , spiked hair plays guitar and sings , while a bassist plays in front of him .| A black singer with short , spiked hair plays guitar and sings , while a bassist plays behind him .|1
2291954537.jpg|0| A line of construction workers walk along a train track under an overpass .| A line of construction workers walk along a train track under an overpass .|0
2536808189.jpg|0| Women bending over to adjust her boots with a large crowd behind her .| Women bending over to adjust her boots with a large crowd in front of her .|1
3871253919.jpg|0| Two men pose at the top of a set of steps in a metropolitain area .| Two men pose at the bottom of a set of steps in a metropolitain area .|1
2415402073.jpg|0| Three young adults with two bikes and a guitar walk towards a large building .| Three young adults with two bikes and a guitar walk away from a large building .|1
225699652.jpg|0| A child stands in silhouette over an old stone arch on a red tile floor .| A child stands in silhouette under an old stone arch on a red tile floor .|1
2319389144.jpg|0| A boy has climbed to the bottom of a slide .| A boy has climbed to the top of a slide .|1
181157221.jpg|0| A person wearing dungarees at the bottom of a wooden staircase viewed from below .| A person wearing dungarees at the top of a wooden staircase viewed from below .|1
2584691004.jpg|0|""" Several women , wearing pink """" Energizer """" bunny ears , point to the left ."""|""" Several women , wearing pink """" Energizer """" bunny ears , point to the right ."""|1
2680418020.jpg|0| Here is a girl in boots walking with her backpack under an umbrella in the rain .| Here is a girl in boots walking with her backpack under an umbrella in the rain .|0
1253275679.jpg|0| Several people including a child and a clown are walking towards a snowy sidewalk| Several people including a child and a clown are walking towards a snowy sidewalk|0
1429714512.jpg|0| Two men outside a tent are examining the floor .| Two men inside a tent are examining the floor .|1
3416050480.jpg|0| A football player sits on a counter as a type of official looks down at his knee .| A football player sits on a counter as a type of official looks down at his knee .|0
140557878.jpg|0| Several men sit at a wooden table on the left side of the street .| Several men sit at a wooden table on the right side of the street .|1
2245348304.jpg|0| Three people are standing two are women playing instruments the women are dressed in robes with a stained glass window behind them .| Three people are standing two are women playing instruments the women are dressed in robes with a stained glass window behind them .|0
4346515394.jpg|0| A topless man in a swimsuit sits at the top of a pool filled with water .| A topless man in a swimsuit sits at the bottom of a pool filled with water .|1
204886976.jpg|0| a child sitting on a lawn chair looking down at the camera| a child sitting on a lawn chair looking up at the camera|1
2287887341.jpg|0| A girl walks towards some sheep in a grassy valley .| A girl walks towards some sheep in a grassy valley .|0
2103361407.jpg|0| Five guys burying themselves in the sand with a dog behind them .| Five guys burying themselves in the sand with a dog behind them .|0
1387443857.jpg|0| A man stands in front of the Gateway Arch .| A man stands in front of the Gateway Arch .|0
386640177.jpg|0| A smiling girl , wearing a red top , sits behind her fruit plate .| A smiling girl , wearing a red top , sits in front of her fruit plate .|1
135444722.jpg|0| Inside a house a old man is looking at a paper that has a picture of a topless woman on the cover .| Inside a house a old man is looking at a paper that has a picture of a topless woman on the cover .|0
2917480555.jpg|0| The Elmo t-shirted dirt bike rider racing through on the wooded path , leaps easily under an obstacle on his path .| The Elmo t-shirted dirt bike rider racing through on the wooded path , leaps easily over an obstacle on his path .|1
3532598048.jpg|0| A baby wearing yellow is pretending to be a doctor while inside a stroller .| A baby wearing yellow is pretending to be a doctor while inside a stroller .|0
4796732957.jpg|0| A left handed baseball player swings at a pitch while the catcher and umpire look on .| A left handed baseball player swings at a pitch while the catcher and umpire look on .|0
104180524.jpg|0| A group of people are walking outside an exhibition tent .| A group of people are walking outside an exhibition tent .|0
4181865001.jpg|0|""" A man in a blue shirt and jeans stands behind a sign that says """" Mark ' Mom ' Finley """" ."""|""" A man in a blue shirt and jeans stands behind a sign that says """" Mark ' Mom ' Finley """" ."""|0
3158365397.jpg|0| An old man juggling fire inside a street corner .| An old man juggling fire outside a street corner .|1
893808757.jpg|0| Three females stand in front of microphones with mouths open in apparent act of singing .| Three females stand in front of microphones with mouths open in apparent act of singing .|0
120778976.jpg|0| A man with glasses in looking down at a screen with a piece of paper in his hand .| A man with glasses in looking up at a screen with a piece of paper in his hand .|1
4807594255.jpg|0| A man brushes snow off of a car inside a red house .| A man brushes snow off of a car outside a red house .|1
3509711173.jpg|0| A group of people outside after dark facing a waterway .| A group of people outside after dark facing a waterway .|0
1317156.jpg|0| A man with glasses looking down at something in his hands .| A man with glasses looking down at something in his hands .|0
4635783933.jpg|0| Two officers with orange jackets stand outside a white tent with onlookers .| Two officers with orange jackets stand outside a white tent with onlookers .|0
1335519498.jpg|0| A short-haired woman wearing a blue coat and green skirt sits on the ground behind a red blanket , welling her wares .| A short-haired woman wearing a blue coat and green skirt sits on the ground behind a red blanket , welling her wares .|0
2348491126.jpg|0| A motorcyclist is making a left turn .| A motorcyclist is making a right turn .|1
2249034258.jpg|0| A brown dog is crouching and looking up in a field of grass .| A brown dog is crouching and looking up in a field of grass .|0
3662909101.jpg|0| A line of off-road vehicles is parked on the hill outside a wooded area .| A line of off-road vehicles is parked on the hill outside a wooded area .|0
4330613254.jpg|0| A older man with a white shirt , golf cap and a cane walks towards an outdoor flower shop .| A older man with a white shirt , golf cap and a cane walks away from an outdoor flower shop .|1
1394276597.jpg|0| young gentlemen wearing green shorts is walking towards the ocean with his surfboard| young gentlemen wearing green shorts is walking towards the ocean with his surfboard|0
207930963.jpg|0| A small african boy leaves the ocean while many others continue to play behind him .| A small african boy leaves the ocean while many others continue to play behind him .|0
6497851023.jpg|0| A man in a white shirt is talking down a street , looking outside his black bag .| A man in a white shirt is talking down a street , looking inside his black bag .|1
3564007203.jpg|0| A man in a feather hat looking up .| A man in a feather hat looking down .|1
4949488548.jpg|0| A statue of a gesturing woman is attached to gray stone wall with a row of windows at the bottom .| A statue of a gesturing woman is attached to gray stone wall with a row of windows at the bottom .|0
4755628405.jpg|0| A man in a gray and yellow jacket stands behind the counter at Boston Belle .| A man in a gray and yellow jacket stands behind the counter at Boston Belle .|0
1388373425.jpg|0| A person is standing over an umbrella in the rain .| A person is standing under an umbrella in the rain .|1
7364986488.jpg|0| Man in sunglasses and leather jacket looking down| Man in sunglasses and leather jacket looking down|0
1374577120.jpg|0| A man is putting various chairs outside a container on the street .| A man is putting various chairs inside a container on the street .|1
2183123018.jpg|0| A woman sitting on a bright blue bench looks down from her book .| A woman sitting on a bright blue bench looks up from her book .|1
4808278005.jpg|0| A person is standing at the top of a large , rolling sand dune .| A person is standing at the top of a large , rolling sand dune .|0
3562903245.jpg|0| a young girl standing in front of a star of David .| a young girl standing behind a star of David .|1
2877967049.jpg|0| A man in a suit walks away from a building with long shadows .| A man in a suit walks away from a building with long shadows .|0
2774554340.jpg|0| A man wearing a light blue shirt and glasses is talking to two gentleman behind his kiosk| A man wearing a light blue shirt and glasses is talking to two gentleman in front of his kiosk|1
3699318394.jpg|0| a woman wearing an orange jacket sitting in a canoe on a lake with a dog behind her| a woman wearing an orange jacket sitting in a canoe on a lake with a dog behind her|0
1466440286.jpg|0| Two people are walking towards a wooded building .| Two people are walking towards a wooded building .|0
4750040931.jpg|0| A right handed woman is writing something down in pen in a portfolio .| A left handed woman is writing something down in pen in a portfolio .|1
2389278652.jpg|0| A man is walking along a sidewalk outside a store .| A man is walking along a sidewalk outside a store .|0
1614698671.jpg|0| A man with brown hair , eyeglasses , and a gray long-sleeved shirt is holding a telephone in his left hand .| A man with brown hair , eyeglasses , and a gray long-sleeved shirt is holding a telephone in his left hand .|0
506115200.jpg|0| A businessman and a security guard are smiling and talking outside a glass building .| A businessman and a security guard are smiling and talking outside a glass building .|0
78058719.jpg|0| A little boy is standing next to a life jacket , looking up at something .| A little boy is standing next to a life jacket , looking up at something .|0
1009692167.jpg|0| A man holds a microphone and speaks as a group of seated people watch and one woman looks down .| A man holds a microphone and speaks as a group of seated people watch and one woman looks down .|0
