image_name|comment_number|comment|original|target
2224541007.jpg|0| A man leaping into the air with a mountain vista behind him .| A man leaping into the air with a mountain vista behind him .|6
221377138.jpg|0| A boy carries the Olympic torch through a crowd .| A boy carries the Olympic torch through a crowd .|8
207015505.jpg|0| A young boy is jumping off of a pile of dirt .| A young boy is jumping off of a pile of dirt .|5
3048597471.jpg|0| A young girl jumps off the hands of a man in a pool near the ocean .| A young girl jumps off the hands of a man in a pool near the ocean .|6
6889307511.jpg|0| Two men are holding hands and walking through a grassy area .| Two men are holding hands and walking through a grassy area .|6
3477759890.jpg|0| A woman fixes her friend 's dress while out for a day in the sun .| A woman fixes her friend 's dress while out for a day in the sun .|9
4740882835.jpg|0| A farmer gives a tour of his farm to local families| A farmer gives a tour of his farm to local families|19
3483392163.jpg|0| a skateboarder jumping on a wall with a mountain in the background| a skateboarder jumping on a wall with a mountain in the background|4
1387461595.jpg|0| An infant wearing a hat , holding an apple in his right hand .| An infant wearing a hat , holding an apple in his right hand .|5
6929099939.jpg|0| A group of English musicians are walking down the street playing saxophones and other instruments .| A group of English musicians are walking down the street playing saxophones and other instruments .|60
263494261.jpg|0| A man on the phone dressed in hard has standing next to a white van .| A man on the phone dressed in hard has standing next to a white van .|6
2306674172.jpg|0| A young boy trying to impress his dad by doing yard work .| A young boy trying to impress his dad by doing yard work .|5
4757330571.jpg|0| Two people and a dog walk by a green and brown building .| Two people and a dog walk by a green and brown building .|8
1318029076.jpg|0| People walking outside into a street .| People walking outside into a street .|10
1425188219.jpg|0| A snowboarder jumps through the air on a snowy hill .| A snowboarder jumps through the air on a snowy hill .|5
3259330901.jpg|0| One man riding his bicycle through an alleyway next to some graffiti .| One man riding his bicycle through an alleyway next to some graffiti .|10
4958323824.jpg|0| A woman is being seen by a doctor who is wearing a flower hair cap .| A woman is being seen by a doctor who is wearing a flower hair cap .|5
5536107008.jpg|0| A black dog is followed by two brown dogs over sand .| A black dog is followed by two brown dogs over sand .|6
305611825.jpg|0| Woman sleeping on a bed with a colorful blanket .| Woman sleeping on a bed with a colorful blanket .|6
908636680.jpg|0| Two men are standing against a brick wall , one is one a cellphone .| Two men are standing against a brick wall , one is one a cellphone .|8
125272627.jpg|0| A man and a woman are sitting outside with large building surrounding them .| A man and a woman are sitting outside with large building surrounding them .|7
4287405602.jpg|0| A man asleep on the subway .| A man asleep on the subway .|2
4860699848.jpg|0| 5 children in costume putting on a circus play .| 5 children in costume putting on a circus play .|28
5583327265.jpg|0| A group of young females wearing blue tank tops and white skirts all doing a synchronized cheer .| A group of young females wearing blue tank tops and white skirts all doing a synchronized cheer .|41
2941340816.jpg|0| Two women walking towards a giant christmas tree .| Two women walking towards a giant christmas tree .|11
4773842539.jpg|0| An older man is seen carrying a basket of what some kind of paper over his shoulder .| An older man is seen carrying a basket of what some kind of paper over his shoulder .|9
6934906804.jpg|0| A group of men and women walk in unison to one side of a stage .| A group of men and women walk in unison to one side of a stage .|22
4649602784.jpg|0| She is painting a yellow flower on white paper practicing to become an artist| She is painting a yellow flower on white paper practicing to become an artist|8
3019842612.jpg|0| Lots of people on a boat .| Lots of people on a boat .|6
3616525288.jpg|0| Women showing a child how to solder a piece of metal .| Women showing a child how to solder a piece of metal .|9
3313237692.jpg|0| A man on a sled is pulled through the snow by his dogs .| A man on a sled is pulled through the snow by his dogs .|8
485966385.jpg|0| A bird is hunting in grass for food .| A bird is hunting in grass for food .|4
5290252253.jpg|0| A man leans against a green column in the subway .| A man leans against a green column in the subway .|10
7052724381.jpg|0| A skier wearing purple is taking a break and is looking at a piece of paper .| A skier wearing purple is taking a break and is looking at a piece of paper .|6
555014891.jpg|0| A group of women talk outside of a store .| A group of women talk outside of a store .|22
4429301480.jpg|0| Two young women have a conversation as they walk| Two young women have a conversation as they walk|6
3520936130.jpg|0| A man wearing a light blue shirt and navy pants is walking down an alley .| A man wearing a light blue shirt and navy pants is walking down an alley .|6
7710096952.jpg|0| A man wearing a red cloth stands next to a man wearing a blue cloth .| A man wearing a red cloth stands next to a man wearing a blue cloth .|9
6761248991.jpg|0| A man riding the subway with an open book startlingly looking on .| A man riding the subway with an open book startlingly looking on .|10
2569800008.jpg|0| The man in the gray hooded jacket finds the missing piece .| The man in the gray hooded jacket finds the missing piece .|8
3856985464.jpg|0| Two boxers are ready for their fight as the crowd watches with anticipation .| Two boxers are ready for their fight as the crowd watches with anticipation .|12
7024546259.jpg|0| A little girl wears her helmet while she rides her bike .| A little girl wears her helmet while she rides her bike .|6
2487069642.jpg|0| A lady is wearing a black shirt carrying an item in her right arm .| A lady is wearing a black shirt carrying an item in her right arm .|14
4826547083.jpg|0| A lot of people are sitting at tables , watching TV screens .| A lot of people are sitting at tables , watching TV screens .|16
3465606652.jpg|0| A hockey player wearing a purple uniform with a McDonalds logo on his leg .| A hockey player wearing a purple uniform with a McDonalds logo on his leg .|15
7513059830.jpg|0| There are six girls wearing jeans working on a plant garden .| There are six girls wearing jeans working on a plant garden .|29
6820458661.jpg|0| A dog running with a toy in his mouth .| A dog running with a toy in his mouth .|4
2425148763.jpg|0| A girl with a knit dress and leg warmers using a computer .| A girl with a knit dress and leg warmers using a computer .|9
7785430960.jpg|0| A little girl in a pink shirt is outside , looking at newspapers in a rack .| A little girl in a pink shirt is outside , looking at newspapers in a rack .|6
3956780803.jpg|0| A man is building a wooden straight-backed chair .| A man is building a wooden straight-backed chair .|3
214167512.jpg|0| A man and woman are touring a mountain .| A man and woman are touring a mountain .|7
2192436502.jpg|0| A white female blow dries her hair with a hair dryer while a second white female watches .| A white female blow dries her hair with a hair dryer while a second white female watches .|8
86987116.jpg|0| a man on a bench feeds a dog .| a man on a bench feeds a dog .|7
2676649969.jpg|0| A young boy eating an enchilada .| A young boy eating an enchilada .|9
463571374.jpg|0| Two black dogs are fighting over a toy| Two black dogs are fighting over a toy|3
476454889.jpg|0| Three people are working on computers in a crowded office .| Three people are working on computers in a crowded office .|18
4569008208.jpg|0| a group of children being entertained by a group of entertainers while at a youth camp .| a group of children being entertained by a group of entertainers while at a youth camp .|30
18638572.jpg|0| Two men and a woman finishing a meal and drinks .| Two men and a woman finishing a meal and drinks .|9
3914077575.jpg|0| A man riding a bicycle and other people walking on a street in a foreign city .| A man riding a bicycle and other people walking on a street in a foreign city .|17
4091722734.jpg|0| An action shot of a young boy about to kick a soccer ball .| An action shot of a young boy about to kick a soccer ball .|5
4817781260.jpg|0| Three dogs with tongues out running on the grass with a tennis ball .| Three dogs with tongues out running on the grass with a tennis ball .|13
3281610068.jpg|0| A group of kids and adults admire colorful print artwork in a museum setting .| A group of kids and adults admire colorful print artwork in a museum setting .|35
4567352607.jpg|0| Travelers on a very cold day hiking .| Travelers on a very cold day hiking .|5
4891059394.jpg|0| A man , wearing glasses and a white shirt , lines up a billiards shot .| A man , wearing glasses and a white shirt , lines up a billiards shot .|10
3249624518.jpg|0| A bmx rider makes a jump .| A bmx rider makes a jump .|2
3601419342.jpg|0| A man with short hair outs his arm around a woman with long brown hair .| A man with short hair outs his arm around a woman with long brown hair .|7
7171239994.jpg|0| A worker bales a large amount of wool .| A worker bales a large amount of wool .|4
4829533753.jpg|0| Two women dancing on a concrete surface .| Two women dancing on a concrete surface .|10
2783150873.jpg|0| A woman and three children standing looking down at something on the ground .| A woman and three children standing looking down at something on the ground .|7
3363750526.jpg|0| People are strolling around a market .| People are strolling around a market .|53
4502378197.jpg|0| Three people are riding around on ATV 's and motorcycles .| Three people are riding around on ATV 's and motorcycles .|8
4268234398.jpg|0| Two men standing on a sidewalk are watching two more men on scaffolding beside a white building .| Two men standing on a sidewalk are watching two more men on scaffolding beside a white building .|11
3242919570.jpg|0| The dog is running through the wet sand .| The dog is running through the wet sand .|3
4918025501.jpg|0| Rock climber scaling a straight up and down rock with crack in middle .| Rock climber scaling a straight up and down rock with crack in middle .|4
2538588862.jpg|0| A man sitting on a bench .| A man sitting on a bench .|5
4942732639.jpg|0| A man wearing a yellow vest works in the street .| A man wearing a yellow vest works in the street .|8
4224501932.jpg|0| Two men read directions outdoors .| Two men read directions outdoors .|11
2883760932.jpg|0| A dog runs uphill towards the camera in near a fenced area .| A dog runs uphill towards the camera in near a fenced area .|5
2453990033.jpg|0| The couple is together looking at the large ship in the ocean .| The couple is together looking at the large ship in the ocean .|7
228280430.jpg|0| Two hockey players battling for the puck after a face off .| Two hockey players battling for the puck after a face off .|8
6681701101.jpg|0| Brown and black dog with its nose pointed upwards .| Brown and black dog with its nose pointed upwards .|6
3199600309.jpg|0| A man making the cravat to his best friend .| A man making the cravat to his best friend .|7
4555563603.jpg|0| This soccer game is exciting when the player shoots the ball toward the goal .| This soccer game is exciting when the player shoots the ball toward the goal .|16
160065765.jpg|0| A woman is riding a bicycle through a forest .| A woman is riding a bicycle through a forest .|3
4867368731.jpg|0| A young black man wearing a red shirt and jeans is holding a bunch of weeds .| A young black man wearing a red shirt and jeans is holding a bunch of weeds .|8
3205754736.jpg|0| Three boys climb on a slide| Three boys climb on a slide|10
537559285.jpg|0| A teacher helping a student at a desk .| A teacher helping a student at a desk .|6
85139806.jpg|0| A man in red shorts jumps behind a volleyball net .| A man in red shorts jumps behind a volleyball net .|3
1461653394.jpg|0| A young man is catching some air while ride a wave board .| A young man is catching some air while ride a wave board .|7
4691045262.jpg|0| A man and woman are sitting on a train looking to the right .| A man and woman are sitting on a train looking to the right .|12
1308472581.jpg|0| A man in a black t-shirt jogs as others go about their day .| A man in a black t-shirt jogs as others go about their day .|22
5060753.jpg|0| A military man is peeking out of the top of his tank .| A military man is peeking out of the top of his tank .|8
349738226.jpg|0| A picture of a city with a sign welcoming travelers on a busy street .| A picture of a city with a sign welcoming travelers on a busy street .|9
2739332078.jpg|0| A black dog fetches a dead bird .| A black dog fetches a dead bird .|4
526074837.jpg|0| It looks as though a woman is reading a book with her boyfriend .| It looks as though a woman is reading a book with her boyfriend .|9
2573140722.jpg|0| Two people sit in handicapped seats , one touching her ear while the other touches her eyes .| Two people sit in handicapped seats , one touching her ear while the other touches her eyes .|13
4864024783.jpg|0| A man in a black uniform begins a wield on a piece of metal .| A man in a black uniform begins a wield on a piece of metal .|5
5843921596.jpg|0| An elderly person wearing a red hat is holding a child wearing an adult sized jacket .| An elderly person wearing a red hat is holding a child wearing an adult sized jacket .|4
3431145299.jpg|0| A group of teens are picking plants in a garden .| A group of teens are picking plants in a garden .|36
2933872721.jpg|0| The guy in the blue sweater is crossing the street with an umbrella in hand .| The guy in the blue sweater is crossing the street with an umbrella in hand .|20
3728015645.jpg|0| A red dog stands in a rocky shore , its feet in the sea .| A red dog stands in a rocky shore , its feet in the sea .|4
244867897.jpg|0| Two young girls waving while on an ice skating rink .| Two young girls waving while on an ice skating rink .|12
2074430847.jpg|0| An Asian with a man in a beige shirt laughing .| An Asian with a man in a beige shirt laughing .|5
482830610.jpg|0| two guys playing a game of baseball .| two guys playing a game of baseball .|8
3527590601.jpg|0| A boy plays baseball .| A boy plays baseball .|5
2372820502.jpg|0| A large bird has its wings spread above a body of water| A large bird has its wings spread above a body of water|6
4840179259.jpg|0| A black woman wearing a helmet rides her bike .| A black woman wearing a helmet rides her bike .|6
4858169472.jpg|0| A man in yellow performs a bike trick .| A man in yellow performs a bike trick .|5
3568197730.jpg|0| A man looks out of a window while holding an acoustic guitar .| A man looks out of a window while holding an acoustic guitar .|3
3587941206.jpg|0| A man in a beret looks out the window of a vehicle .| A man in a beret looks out the window of a vehicle .|9
1005216151.jpg|0| Young professional man using his notebook phone at a subway platform .| Young professional man using his notebook phone at a subway platform .|4
472496249.jpg|0| A man in shorts in a lawn chair sits surrounded with plants in a backyard .| A man in shorts in a lawn chair sits surrounded with plants in a backyard .|9
5196647928.jpg|0| People passing by stuffed animal stand .| People passing by stuffed animal stand .|10
7765548908.jpg|0| A boy and his brother are playing with sticks and swords .| A boy and his brother are playing with sticks and swords .|7
1891331926.jpg|0| Women with long curly hair working on a mac computer .| Women with long curly hair working on a mac computer .|7
4805425261.jpg|0| Two black dogs run in a grass field with two white sheep in the background .| Two black dogs run in a grass field with two white sheep in the background .|3
4714935635.jpg|0| Two men in green shirts are standing in a yard .| Two men in green shirts are standing in a yard .|12
4288768841.jpg|0| The boy in yellow shorts leaps from riverbank towards the river .| The boy in yellow shorts leaps from riverbank towards the river .|8
12648121.jpg|0| Two men play the guitar while on a boat .| Two men play the guitar while on a boat .|14
44953144.jpg|0| A man in a market holding some very large green onions while smoking a cigarette .| A man in a market holding some very large green onions while smoking a cigarette .|11
5840187633.jpg|0| A skateboarder high in the air above an indoor ramp .| A skateboarder high in the air above an indoor ramp .|5
4521158207.jpg|0| A girl in a white skirt is playing tennis on a grass court .| A girl in a white skirt is playing tennis on a grass court .|4
3506454111.jpg|0| a man walks away from water standing next to a pillar .| a man walks away from water standing next to a pillar .|6
72940708.jpg|0| Two men are trying to push this very large inflatable golf ball| Two men are trying to push this very large inflatable golf ball|10
2768933636.jpg|0| In a mountain landscape , a person dressed in black leans against a fence and looks downward .| In a mountain landscape , a person dressed in black leans against a fence and looks downward .|9
4630824427.jpg|0| Two men playing guitar in front of a large audience .| Two men playing guitar in front of a large audience .|18
3593222804.jpg|0| A group of people are standing on a broken bridge by a river .| A group of people are standing on a broken bridge by a river .|10
71790092.jpg|0| A woman in white is holding a bouquet of roses .| A woman in white is holding a bouquet of roses .|8
2889481764.jpg|0| A bartender wearing a black button up shirt is pouring two beverages .| A bartender wearing a black button up shirt is pouring two beverages .|8
254148000.jpg|0| The black and white dog is biting the brown and white dog .| The black and white dog is biting the brown and white dog .|4
243380205.jpg|0| A child in a purple shirt stares over a metal railing .| A child in a purple shirt stares over a metal railing .|7
1352410176.jpg|0| A woman putting together a rug .| A woman putting together a rug .|4
3489014985.jpg|0| A man carrying packages is walking through a freshly paved parking lot .| A man carrying packages is walking through a freshly paved parking lot .|8
8052328504.jpg|0| A man in a red winter hat is wearing snowshoes while looking at a green pine tree .| A man in a red winter hat is wearing snowshoes while looking at a green pine tree .|13
143237785.jpg|0| A person carrying many bags .| A person carrying many bags .|9
3622752371.jpg|0| Three kids and one adult walking on a path .| Three kids and one adult walking on a path .|4
3546027589.jpg|0| A girl with long hair wearing an Obama t-shirt .| A girl with long hair wearing an Obama t-shirt .|4
4465873365.jpg|0| A young boy wearing white tennis shoes holding a poster .| A young boy wearing white tennis shoes holding a poster .|10
7232710570.jpg|0| A woman bringing a birthday cake to another woman with a glass of wine .| A woman bringing a birthday cake to another woman with a glass of wine .|11
530888330.jpg|0| A young boy wearing blue is standing next to a large red ball in a field .| A young boy wearing blue is standing next to a large red ball in a field .|9
202175131.jpg|0| A woman sewing a blanket together .| A woman sewing a blanket together .|5
2217244400.jpg|0| Two men in black shirts are standing outdoors near a few other people in the grass .| Two men in black shirts are standing outdoors near a few other people in the grass .|23
304786850.jpg|0| A group of people of asian descent watch a street performer in a wooded park area .| A group of people of asian descent watch a street performer in a wooded park area .|5
6533409787.jpg|0| Three people wearing life preservers are enjoying some fun in the water .| Three people wearing life preservers are enjoying some fun in the water .|16
4931873269.jpg|0| A group of people are looking at the sky including three guys in each balcony .| A group of people are looking at the sky including three guys in each balcony .|16
4965840286.jpg|0| A man in a sweater and black pants waits .| A man in a sweater and black pants waits .|8
126824259.jpg|0| People exit from a grand doorway .| People exit from a grand doorway .|26
762678729.jpg|0| Woman riding her bike next to a busy street .| Woman riding her bike next to a busy street .|6
86729182.jpg|0| A girl in black talking on the phone standing in front of brick and a red curtain .| A girl in black talking on the phone standing in front of brick and a red curtain .|8
134894450.jpg|0| An Asian boy with a white t-shirt that says frog , reading a book .| An Asian boy with a white t-shirt that says frog , reading a book .|11
4132372244.jpg|0| A man wearing a blue jacket holding a Santa Claus statue on top of his head| A man wearing a blue jacket holding a Santa Claus statue on top of his head|4
4706729628.jpg|0| A black greyhound dog is running on a track wearing the number six on a yellow jacket .| A black greyhound dog is running on a track wearing the number six on a yellow jacket .|3
147992532.jpg|0| A person climbs a wood ladder laid down on a steep rock cliff .| A person climbs a wood ladder laid down on a steep rock cliff .|6
3460038273.jpg|0| People posing for a picture in front of an unusual looking car .| People posing for a picture in front of an unusual looking car .|14
4867980012.jpg|0| A woman wearing glasses , black pants and a white shirt pruning a bush .| A woman wearing glasses , black pants and a white shirt pruning a bush .|6
422736619.jpg|0| A person , wearing a white shirt , is bowling at a bowling alley .| A person , wearing a white shirt , is bowling at a bowling alley .|7
4329180566.jpg|0| A man in a green hat is helping a hurt person .| A man in a green hat is helping a hurt person .|8
137422713.jpg|0| Water polo swimmers competing for a loose ball .| Water polo swimmers competing for a loose ball .|3
1165334998.jpg|0| A young dark-haired woman with red sun visor holding an open white umbrella amidst a crowd of people| A young dark-haired woman with red sun visor holding an open white umbrella amidst a crowd of people|8
5614228719.jpg|0| Two people eating food in the sunlight .| Two people eating food in the sunlight .|13
409930622.jpg|0| The man , looking very cold , is repairing a platform enclosure .| The man , looking very cold , is repairing a platform enclosure .|9
301175450.jpg|0| An older man is skydiving .| An older man is skydiving .|5
2831656774.jpg|0| A hiker in a red cap walking along a mountain path .| A hiker in a red cap walking along a mountain path .|7
2421822611.jpg|0| The person in the blue jacket has a colorful helmet on .| The person in the blue jacket has a colorful helmet on .|8
452962852.jpg|0| A boy is sitting on the pier watching the water .| A boy is sitting on the pier watching the water .|12
3067971348.jpg|0| A boy in blue shorts standing in the surf .| A boy in blue shorts standing in the surf .|5
3609448700.jpg|0| A guy riding an ATV down a dirty a road .| A guy riding an ATV down a dirty a road .|5
3382777250.jpg|0| A woman is riding a bicycle down the street .| A woman is riding a bicycle down the street .|9
3408274796.jpg|0| A little boy in a blue jacket is running and being chased by a woman .| A little boy in a blue jacket is running and being chased by a woman .|6
2913972180.jpg|0| A man in a yellow work helmet has a rope in his hand .| A man in a yellow work helmet has a rope in his hand .|4
3516267455.jpg|0| Brown-haired male running and competing in a race .| Brown-haired male running and competing in a race .|6
439049388.jpg|0| Three men talking to each other and having a drink at an event .| Three men talking to each other and having a drink at an event .|14
3963654975.jpg|0| Man and woman in black stand close together on the street .| Man and woman in black stand close together on the street .|8
51565199.jpg|0| Six people by body of water , all in jackets , three sitting on the dandelion-strewn ground .| Six people by body of water , all in jackets , three sitting on the dandelion-strewn ground .|22
4863558500.jpg|0| A kid doing a skateboard trick while in the air .| A kid doing a skateboard trick while in the air .|7
143684568.jpg|0| Young male soldiers in camouflage pants and helmets clean up debris outside a building .| Young male soldiers in camouflage pants and helmets clean up debris outside a building .|10
1785224814.jpg|0| Little boy in walking shorts and sweater , on the sidewalk with his hat turned around backward .| Little boy in walking shorts and sweater , on the sidewalk with his hat turned around backward .|6
4508496980.jpg|0| Two young girls make faces from below a sculpture .| Two young girls make faces from below a sculpture .|7
4609351402.jpg|0| A woman looks through a telescope .| A woman looks through a telescope .|12
5672704774.jpg|0| Sparks fly as a man in a protective mask , works on rusty metals .| Sparks fly as a man in a protective mask , works on rusty metals .|10
3745405665.jpg|0| A girl carries a lot through the grass .| A girl carries a lot through the grass .|19
1404832008.jpg|0| There is a lady in the kitchen making some food with flour .| There is a lady in the kitchen making some food with flour .|4
133031387.jpg|0| A man hitting a red ball with a bat while running in grass .| A man hitting a red ball with a bat while running in grass .|14
2656941008.jpg|0| Woman walking in crosswalk near a busy street .| Woman walking in crosswalk near a busy street .|14
2291511815.jpg|0| Four men and one woman are socializing at a party .| Four men and one woman are socializing at a party .|6
1191338263.jpg|0| Two men cleaning a science laboratory .| Two men cleaning a science laboratory .|10
496418696.jpg|0| A woman and a baby are watching a boy play .| A woman and a baby are watching a boy play .|11
2707602038.jpg|0| Little girls ignoring the current adult procession going on| Little girls ignoring the current adult procession going on|24
4859793807.jpg|0| A musician in a green shirt and funky hat plays his instrument with passion .| A musician in a green shirt and funky hat plays his instrument with passion .|7
3833511502.jpg|0| Two elderly women sit on a subway train .| Two elderly women sit on a subway train .|8
2825202229.jpg|0| Three men pouring cement from a cement truck .| Three men pouring cement from a cement truck .|8
25818051.jpg|0| The person on the bicycle is wearing red .| The person on the bicycle is wearing red .|5
1428925375.jpg|0| The New York Knicks cheerleaders are performing during a game .| The New York Knicks cheerleaders are performing during a game .|20
965444691.jpg|0| Surfer riding a huge wave .| Surfer riding a huge wave .|3
145721498.jpg|0| Men on a boat are tending the rigging and are looking up .| Men on a boat are tending the rigging and are looking up .|5
2429227535.jpg|0| A chef in a white coat is signing a book| A chef in a white coat is signing a book|6
4649909865.jpg|0| Two people on a ski-lift .| Two people on a ski-lift .|9
3246016210.jpg|0| A little baby having a nap while covered in a blanket .| A little baby having a nap while covered in a blanket .|4
1186128541.jpg|0| A black and white dog walks in the snow .| A black and white dog walks in the snow .|2
4631310439.jpg|0| A woman looking at jewlery at a booth at an outdoor fair .| A woman looking at jewlery at a booth at an outdoor fair .|17
4477743551.jpg|0| Swimmer dives into the blue pool water .| Swimmer dives into the blue pool water .|3
4867994698.jpg|0| A little girl kneeling on a bed .| A little girl kneeling on a bed .|5
6968025762.jpg|0| A baseball player pitches the ball on a baseball field .| A baseball player pitches the ball on a baseball field .|3
628483212.jpg|0| The man and woman are talking outside at night .| The man and woman are talking outside at night .|10
4056875847.jpg|0| A woman and her gran-daughter open Christmas gifts .| A woman and her gran-daughter open Christmas gifts .|9
