image_name|comment_number|comment|original|target
COCO_val2014_000000275270.jpg|0|A bathroom sink with soap lotion and hand towel|A bathroom sink with soap lotion and hand towel|8
COCO_val2014_000000169152.jpg|0|A couple of kites fly through the blue sky|A couple of kites fly through the blue sky|7
COCO_val2014_000000247576.jpg|0|A busy city street with a double decker bus .|A busy city street with a double decker bus .|20
COCO_val2014_000000430525.jpg|0|A woman sitting on a bench wearing a dress and some other people|A woman sitting on a bench wearing a dress and some other people|10
COCO_val2014_000000366931.jpg|0|Two decorated cakes in boxes on a table|Two decorated cakes in boxes on a table|10
COCO_val2014_000000151781.jpg|0|A group of young men standing on top of a lush green field .|A group of young men standing on top of a lush green field .|5
COCO_val2014_000000137927.jpg|0|A floor level urinal in a public bathroom .|A floor level urinal in a public bathroom .|1
COCO_val2014_000000377326.jpg|0|A herd of cows drink out of a stream .|A herd of cows drink out of a stream .|5
COCO_val2014_000000399542.jpg|0|A zebra standing on a dirt road with trees in the background|A zebra standing on a dirt road with trees in the background|2
COCO_val2014_000000052936.jpg|0|An adult helping a child play nintendo wii|An adult helping a child play nintendo wii|13
COCO_val2014_000000401926.jpg|0|A young man wearing a zeut suit like a pimp .|A young man wearing a zeut suit like a pimp .|2
COCO_val2014_000000157358.jpg|0|A couple of people are riding on skates outside|A couple of people are riding on skates outside|16
COCO_val2014_000000452300.jpg|0|A close up of a dog sleeping under a chair|A close up of a dog sleeping under a chair|2
COCO_val2014_000000366152.jpg|0|A blue vase with yellow flowers sits on a windowsill|A blue vase with yellow flowers sits on a windowsill|2
COCO_val2014_000000540288.jpg|0|A woman eating food sitting at a table|A woman eating food sitting at a table|5
COCO_val2014_000000532043.jpg|0|A cow that is standing in the gravel .|A cow that is standing in the gravel .|1
COCO_val2014_000000417596.jpg|0|A couple of wooden benches sitting across from each other .|A couple of wooden benches sitting across from each other .|2
COCO_val2014_000000070865.jpg|0|Two people having a meal at a diner .|Two people having a meal at a diner .|28
COCO_val2014_000000270603.jpg|0|A dark living room with some light from the long windows and lights on the mantle|A dark living room with some light from the long windows and lights on the mantle|3
COCO_val2014_000000183709.jpg|0|People looking at a stop light on the other side of the road .|People looking at a stop light on the other side of the road .|24
COCO_val2014_000000214701.jpg|0|A giraffe and a gazelle that are grazing together in a zoo .|A giraffe and a gazelle that are grazing together in a zoo .|1
COCO_val2014_000000099026.jpg|0|A bunch of sheep in a small pen .|A bunch of sheep in a small pen .|11
COCO_val2014_000000504711.jpg|0|A piece of dutch chocolate cake with a fork on a plate .|A piece of dutch chocolate cake with a fork on a plate .|2
COCO_val2014_000000034167.jpg|0|A small child in a grassy area flying a kite .|A small child in a grassy area flying a kite .|15
COCO_val2014_000000358572.jpg|0|A young woman holding a tennis racquet while wearing a short skirt .|A young woman holding a tennis racquet while wearing a short skirt .|9
COCO_val2014_000000303971.jpg|0|The man with the wii controller is smiling .|The man with the wii controller is smiling .|3
COCO_val2014_000000353180.jpg|0|Over ten men pushing a charter bus with a woman watching .|Over ten men pushing a charter bus with a woman watching .|12
COCO_val2014_000000003067.jpg|0|A small kitchen sniffing at a sandwich on a desk|A small kitchen sniffing at a sandwich on a desk|3
COCO_val2014_000000264683.jpg|0|An airplane museum has many different models to view .|An airplane museum has many different models to view .|15
COCO_val2014_000000318645.jpg|0|One black horse and two cows in a field|One black horse and two cows in a field|3
COCO_val2014_000000033697.jpg|0|An umbrella on a beach with a backpack and bag under it .|An umbrella on a beach with a backpack and bag under it .|6
COCO_val2014_000000432330.jpg|0|Many difference birds in cages on display in an outdoor market area .|Many difference birds in cages on display in an outdoor market area .|19
COCO_val2014_000000420120.jpg|0|A man and a woman are sitting on an old couch , on their phones .|A man and a woman are sitting on an old couch , on their phones .|7
COCO_val2014_000000010012.jpg|0|A man wearing a baseball uniform standing in the outfield .|A man wearing a baseball uniform standing in the outfield .|2
COCO_val2014_000000101270.jpg|0|Four air planes are flying in the air leaving fog .|Four air planes are flying in the air leaving fog .|4
COCO_val2014_000000224138.jpg|0|Plates and bowls on a table with cakes and bananas .|Plates and bowls on a table with cakes and bananas .|9
COCO_val2014_000000139858.jpg|0|A bird flying solo over a large body of water .|A bird flying solo over a large body of water .|1
COCO_val2014_000000559277.jpg|0|A dog lays on the back of a couch|A dog lays on the back of a couch|3
COCO_val2014_000000020247.jpg|0|The two bears are wondering about the point of the camera .|The two bears are wondering about the point of the camera .|2
COCO_val2014_000000433822.jpg|0|A man with a magnifying glass inspecting something in his hand .|A man with a magnifying glass inspecting something in his hand .|3
COCO_val2014_000000475359.jpg|0|A suitcase that is laying on the floor .|A suitcase that is laying on the floor .|6
COCO_val2014_000000083510.jpg|0|A man in red shirt holding a teddy bear next to a wall .|A man in red shirt holding a teddy bear next to a wall .|2
COCO_val2014_000000088183.jpg|0|Two men sitting and relaxing on a sofa and chair in the dining room|Two men sitting and relaxing on a sofa and chair in the dining room|15
COCO_val2014_000000196660.jpg|0|A man is holding a white surfboard by the beach|A man is holding a white surfboard by the beach|2
COCO_val2014_000000160886.jpg|0|A banana on a white surface next to a can of tomato soup|A banana on a white surface next to a can of tomato soup|1
COCO_val2014_000000026907.jpg|0|A little boy that has a baseball glove in hand|A little boy that has a baseball glove in hand|7
COCO_val2014_000000082815.jpg|0|Someone is holding a cracker next to a giraffe .|Someone is holding a cracker next to a giraffe .|2
COCO_val2014_000000557172.jpg|0|A bathroom with a sink , tub , shower head and mirror .|A bathroom with a sink , tub , shower head and mirror .|4
COCO_val2014_000000246626.jpg|0|A left hand holding up a smart phone .|A left hand holding up a smart phone .|6
COCO_val2014_000000489798.jpg|0|A group of people sitting around a table .|A group of people sitting around a table .|16
COCO_val2014_000000198163.jpg|0|There are many different plates on top of this table|There are many different plates on top of this table|13
COCO_val2014_000000215024.jpg|0|Ferry with passengers riding on the water with a city in the background .|Ferry with passengers riding on the water with a city in the background .|14
COCO_val2014_000000245414.jpg|0|A little girl holding a kite on dirt road .|A little girl holding a kite on dirt road .|2
COCO_val2014_000000143359.jpg|0|The young man is jumping of the ground with his skateboard .|The young man is jumping of the ground with his skateboard .|7
COCO_val2014_000000092020.jpg|0|A person holding a blow dryer up to a dog sitting before the person .|A person holding a blow dryer up to a dog sitting before the person .|3
COCO_val2014_000000358799.jpg|0|A large zebra standing on some short grass|A large zebra standing on some short grass|1
COCO_val2014_000000054164.jpg|0|A man in a wetsuit riding a wave on a surfboard|A man in a wetsuit riding a wave on a surfboard|2
COCO_val2014_000000533537.jpg|0|A clock on a busy street in a large city .|A clock on a busy street in a large city .|1
COCO_val2014_000000392010.jpg|0|A man and a child in a park area playing with a kite .|A man and a child in a park area playing with a kite .|15
COCO_val2014_000000366679.jpg|0|A woman with a tennis player holding a racket with a cat in the air|A woman with a tennis player holding a racket with a cat in the air|4
COCO_val2014_000000448078.jpg|0|Several cars wait to turn at an intersection|Several cars wait to turn at an intersection|12
COCO_val2014_000000113113.jpg|0|A basket filled with lots of fresh produce .|A basket filled with lots of fresh produce .|14
COCO_val2014_000000513096.jpg|0|A couple of men are in front of a table|A couple of men are in front of a table|14
COCO_val2014_000000362779.jpg|0|The kitchen has a stove , refrigerator and dishwasher .|The kitchen has a stove , refrigerator and dishwasher .|2
COCO_val2014_000000289716.jpg|0|This is an image of a yorkie in a small bag .|This is an image of a yorkie in a small bag .|2
COCO_val2014_000000192062.jpg|0|Street sign against tree with autumn leaves and sky .|Street sign against tree with autumn leaves and sky .|0
COCO_val2014_000000558012.jpg|0|A desk with a laptop , computer and a rocket|A desk with a laptop , computer and a rocket|5
COCO_val2014_000000052435.jpg|0|People sit in the sand or take boards out into the water on a small beach .|People sit in the sand or take boards out into the water on a small beach .|19
COCO_val2014_000000408071.jpg|0|A man in black jacket looking at a box full of cupcakes .|A man in black jacket looking at a box full of cupcakes .|8
COCO_val2014_000000150347.jpg|0|A king sized bed with white sheets and pillows|A king sized bed with white sheets and pillows|1
COCO_val2014_000000545390.jpg|0|A lady that is holding up a large pizza|A lady that is holding up a large pizza|9
COCO_val2014_000000074331.jpg|0|This is a case full of yellow bananas .|This is a case full of yellow bananas .|13
COCO_val2014_000000199510.jpg|0|A long line of suitcases with luggage tags on them .|A long line of suitcases with luggage tags on them .|21
COCO_val2014_000000535808.jpg|0|A bike parked in front of a book shelf .|A bike parked in front of a book shelf .|15
COCO_val2014_000000228344.jpg|0|The woman is playing tennis on the court|The woman is playing tennis on the court|2
COCO_val2014_000000450849.jpg|0|An antique clock sits up against a wall .|An antique clock sits up against a wall .|1
COCO_val2014_000000279933.jpg|0|A train riding along the tracks along a bank of dirt .|A train riding along the tracks along a bank of dirt .|1
COCO_val2014_000000520478.jpg|0|A tennis player reaching out to hit a ball .|A tennis player reaching out to hit a ball .|3
COCO_val2014_000000462341.jpg|0|Picture of a church and its tall steeple .|Picture of a church and its tall steeple .|5
COCO_val2014_000000257328.jpg|0|An image of a paper plate stacked with bananas|An image of a paper plate stacked with bananas|4
COCO_val2014_000000164830.jpg|0|A close up a parking meter with a night scene on it .|A close up a parking meter with a night scene on it .|2
COCO_val2014_000000258209.jpg|0|Man sitting alone on a bench near a bike rack .|Man sitting alone on a bench near a bike rack .|4
COCO_val2014_000000543547.jpg|0|A man walks beside an elephant as people ride by on the street .|A man walks beside an elephant as people ride by on the street .|25
COCO_val2014_000000108758.jpg|0|Two toothbrushes in packages with a mans face on them|Two toothbrushes in packages with a mans face on them|3
COCO_val2014_000000275015.jpg|0|A person flying a kite in a field .|A person flying a kite in a field .|3
COCO_val2014_000000276146.jpg|0|A filtered photograph of a pizza and wine .|A filtered photograph of a pizza and wine .|4
COCO_val2014_000000500514.jpg|0|A crowd of people are in zombie makeup .|A crowd of people are in zombie makeup .|11
COCO_val2014_000000500435.jpg|0|A pair of people walking down a street with an umbrella .|A pair of people walking down a street with an umbrella .|4
COCO_val2014_000000547487.jpg|0|A man is performing a flip trick on a skateboard|A man is performing a flip trick on a skateboard|7
COCO_val2014_000000457693.jpg|0|Two large boats were in the water with some cows grazing in the foreground .|Two large boats were in the water with some cows grazing in the foreground .|5
COCO_val2014_000000270376.jpg|0|A tall building is topped with a billboard and beside a smaller market place .|A tall building is topped with a billboard and beside a smaller market place .|31
COCO_val2014_000000144932.jpg|0|A couple of boats sitting on top of a body of water .|A couple of boats sitting on top of a body of water .|3
COCO_val2014_000000185903.jpg|0|Train carts captured from out of a train window .|Train carts captured from out of a train window .|3
COCO_val2014_000000183456.jpg|0|A round table with people eating pizza and salad .|A round table with people eating pizza and salad .|29
COCO_val2014_000000540207.jpg|0|This is a woman riding her skis in the snow|This is a woman riding her skis in the snow|3
COCO_val2014_000000569251.jpg|0|A kitchen with a fridge and cabinets inside of it|A kitchen with a fridge and cabinets inside of it|8
COCO_val2014_000000249658.jpg|0|A public transit bus on a city street|A public transit bus on a city street|3
COCO_val2014_000000323760.jpg|0|A toilet in a stripped bathroom with studs , bricks and plaster showing|A toilet in a stripped bathroom with studs , bricks and plaster showing|1
COCO_val2014_000000223289.jpg|0|A plate that has bread and chicken on it .|A plate that has bread and chicken on it .|3
COCO_val2014_000000549635.jpg|0|A number of fruits at a market|A number of fruits at a market|42
COCO_val2014_000000336568.jpg|0|A black dog running in a pen with a horse .|A black dog running in a pen with a horse .|4
COCO_val2014_000000483401.jpg|0|A man is making some food in a kitchen|A man is making some food in a kitchen|17
COCO_val2014_000000478731.jpg|0|A man wearing a black vest and black glasses .|A man wearing a black vest and black glasses .|3
COCO_val2014_000000331799.jpg|0|The woman is handing a package to another person .|The woman is handing a package to another person .|19
COCO_val2014_000000560222.jpg|0|A busy street with cars and trucks down it|A busy street with cars and trucks down it|22
COCO_val2014_000000445135.jpg|0|A man in white shorts and a black top returning a tennis ball on the court .|A man in white shorts and a black top returning a tennis ball on the court .|2
COCO_val2014_000000021993.jpg|0|A table is shown with food on the top of it .|A table is shown with food on the top of it .|18
COCO_val2014_000000490964.jpg|0|A piece of pastry sitting on a white plate next to a cup of coffee .|A piece of pastry sitting on a white plate next to a cup of coffee .|7
COCO_val2014_000000280687.jpg|0|A black square plate topped with a scoop of rice and broccoli chicken .|A black square plate topped with a scoop of rice and broccoli chicken .|9
COCO_val2014_000000046898.jpg|0|A large brown bear sitting in grass near a fence .|A large brown bear sitting in grass near a fence .|1
COCO_val2014_000000408253.jpg|0|This woman should have left her phone at home .|This woman should have left her phone at home .|4
COCO_val2014_000000415716.jpg|0|The cabinet has a various assortment of decorations on it .|The cabinet has a various assortment of decorations on it .|7
COCO_val2014_000000557150.jpg|0|Goats and geese standing near each other in howling pen .|Goats and geese standing near each other in howling pen .|5
COCO_val2014_000000468411.jpg|0|A cat sitting next to a glass window|A cat sitting next to a glass window|1
COCO_val2014_000000234910.jpg|0|A small clock tower from across the very busy street .|A small clock tower from across the very busy street .|21
COCO_val2014_000000053420.jpg|0|A picture of a scene in a baseball game .|A picture of a scene in a baseball game .|9
COCO_val2014_000000339344.jpg|0|A yellow and orange bus stopped on the side of a road .|A yellow and orange bus stopped on the side of a road .|2
COCO_val2014_000000345380.jpg|0|A black dog running across a dry grass field .|A black dog running across a dry grass field .|3
COCO_val2014_000000002255.jpg|0|The elephant is standing alone outside by the trees .|The elephant is standing alone outside by the trees .|1
COCO_val2014_000000327656.jpg|0|Several kinds of cargo trucks with a man squatting in front of one .|Several kinds of cargo trucks with a man squatting in front of one .|6
COCO_val2014_000000124279.jpg|0|Two men sitting on opposite sides of a table looking at laptops .|Two men sitting on opposite sides of a table looking at laptops .|13
COCO_val2014_000000073182.jpg|0|Two women are riding motorcycles down the street .|Two women are riding motorcycles down the street .|7
COCO_val2014_000000507887.jpg|0|A pizza with wine and a can of coca cola and silverware .|A pizza with wine and a can of coca cola and silverware .|14
COCO_val2014_000000339009.jpg|0|A girl pulling a horse with a small child riding|A girl pulling a horse with a small child riding|4
COCO_val2014_000000373382.jpg|0|A tennis player is in an awkward position with racket raised an finger pointed .|A tennis player is in an awkward position with racket raised an finger pointed .|16
COCO_val2014_000000441586.jpg|0|A man on a piece of equipment resembling a bicycle that has very large wheels .|A man on a piece of equipment resembling a bicycle that has very large wheels .|10
COCO_val2014_000000005724.jpg|0|Plate loaded with mostly vegetables , sitting on a rough table .|Plate loaded with mostly vegetables , sitting on a rough table .|10
COCO_val2014_000000030645.jpg|0|An horse without a saddle or bridle faces the camera .|An horse without a saddle or bridle faces the camera .|1
COCO_val2014_000000313420.jpg|0|The bear is hanging in the corner of the room .|The bear is hanging in the corner of the room .|1
COCO_val2014_000000553561.jpg|0|A boy watches his kite rise in the air .|A boy watches his kite rise in the air .|6
COCO_val2014_000000205247.jpg|0|A white , blue and green passenger bus with an advertisement on the side .|A white , blue and green passenger bus with an advertisement on the side .|3
COCO_val2014_000000552148.jpg|0|Two people are playing a wii video game .|Two people are playing a wii video game .|19
COCO_val2014_000000054277.jpg|0|A boy on a snowboard sliding on a slope|A boy on a snowboard sliding on a slope|2
COCO_val2014_000000215278.jpg|0|The woman is happy to be standing in the kitchen .|The woman is happy to be standing in the kitchen .|3
COCO_val2014_000000240742.jpg|0|A white plate topped with a salad and a piece of garlic bread .|A white plate topped with a salad and a piece of garlic bread .|6
COCO_val2014_000000497031.jpg|0|Person cutting paper with scissors at a table|Person cutting paper with scissors at a table|3
COCO_val2014_000000159774.jpg|0|A man in white kicks a soccer ball towards the goalie during the game|A man in white kicks a soccer ball towards the goalie during the game|16
COCO_val2014_000000373848.jpg|0|A black and red cellphone on a wooden table .|A black and red cellphone on a wooden table .|3
COCO_val2014_000000129800.jpg|0|A sky blue car is in a parking lot .|A sky blue car is in a parking lot .|10
COCO_val2014_000000144243.jpg|0|Kids play soccer outside on a grassy field .|Kids play soccer outside on a grassy field .|16
COCO_val2014_000000310543.jpg|0|Small personal bathroom with a tiny entrance door .|Small personal bathroom with a tiny entrance door .|2
COCO_val2014_000000549171.jpg|0|A young woman is curling her long hair .|A young woman is curling her long hair .|2
COCO_val2014_000000367095.jpg|0|A man sitting in a chair in front of a computer .|A man sitting in a chair in front of a computer .|25
COCO_val2014_000000457003.jpg|0|A female tennis player appears to be observing her shoulder / arm .|A female tennis player appears to be observing her shoulder / arm .|2
COCO_val2014_000000218388.jpg|0|A large red sign on a metal pole .|A large red sign on a metal pole .|2
COCO_val2014_000000027517.jpg|0|A person holding their flip phone up in front of a computer .|A person holding their flip phone up in front of a computer .|7
COCO_val2014_000000458387.jpg|0|A boat sailing on top of a body of water .|A boat sailing on top of a body of water .|5
COCO_val2014_000000034869.jpg|0|A container of donuts kept closed with a rubberband|A container of donuts kept closed with a rubberband|2
COCO_val2014_000000255338.jpg|0|A snow skier is having fun in the mountain snow .|A snow skier is having fun in the mountain snow .|2
COCO_val2014_000000090802.jpg|0|A bottle and a glass on a table and a person|A bottle and a glass on a table and a person|3
COCO_val2014_000000013004.jpg|0|A banana sitting next to a dollop of butterscotch .|A banana sitting next to a dollop of butterscotch .|2
COCO_val2014_000000225456.jpg|0|A black cat sitting on a computer desk .|A black cat sitting on a computer desk .|3
COCO_val2014_000000496680.jpg|0|A city bus parked at the curb|A city bus parked at the curb|6
COCO_val2014_000000545114.jpg|0|A man smiles wearing a helmet and goggles .|A man smiles wearing a helmet and goggles .|12
COCO_val2014_000000356261.jpg|0|White horse with saddle eating grass near a river .|White horse with saddle eating grass near a river .|2
COCO_val2014_000000051495.jpg|0|An image of a airplane flying over the water|An image of a airplane flying over the water|1
COCO_val2014_000000008583.jpg|0|A desktop computer is sitting on the computer desk .|A desktop computer is sitting on the computer desk .|17
COCO_val2014_000000564816.jpg|0|A tub , toilet , and sink are in a green tiled bathroom .|A tub , toilet , and sink are in a green tiled bathroom .|2
COCO_val2014_000000222053.jpg|0|A park bench on a path that is in between shrubs and green trees .|A park bench on a path that is in between shrubs and green trees .|1
COCO_val2014_000000281387.jpg|0|The meal of meat and rice has a carrot on it .|The meal of meat and rice has a carrot on it .|7
COCO_val2014_000000299000.jpg|0|A police officer crossing a crosswalk as a bus approaches .|A police officer crossing a crosswalk as a bus approaches .|6
COCO_val2014_000000538153.jpg|0|A subway station with a parked subway train .|A subway station with a parked subway train .|2
COCO_val2014_000000093476.jpg|0|A clock on a side walk on a city street|A clock on a side walk on a city street|18
COCO_val2014_000000170178.jpg|0|A worker chopping up bell peppers in a kitchen .|A worker chopping up bell peppers in a kitchen .|12
COCO_val2014_000000465545.jpg|0|Very neat and clean bathroom with white and hardwood colors|Very neat and clean bathroom with white and hardwood colors|7
COCO_val2014_000000200162.jpg|0|Train with cars in rail yard waiting to load .|Train with cars in rail yard waiting to load .|9
COCO_val2014_000000308506.jpg|0|A photograph of a person sitting on a toilet seat .|A photograph of a person sitting on a toilet seat .|6
COCO_val2014_000000386650.jpg|0|A small sitting bench sets on an old concrete floor .|A small sitting bench sets on an old concrete floor .|3
COCO_val2014_000000377881.jpg|0|An image of a traveler with luggage and passport|An image of a traveler with luggage and passport|7
COCO_val2014_000000157052.jpg|0|A plate with hot dogs and cherry tomatoes|A plate with hot dogs and cherry tomatoes|5
COCO_val2014_000000440284.jpg|0|Three young men are standing next to four bicycles .|Three young men are standing next to four bicycles .|17
COCO_val2014_000000186449.jpg|0|A black and white image of an old person sitting on a bench|A black and white image of an old person sitting on a bench|15
COCO_val2014_000000015148.jpg|0|A man sitting next to a woman on top of a wooden bench .|A man sitting next to a woman on top of a wooden bench .|13
COCO_val2014_000000425153.jpg|0|A giraffe leaning down to reach a tree branch|A giraffe leaning down to reach a tree branch|1
COCO_val2014_000000164170.jpg|0|A desktop and laptop computer on a desk .|A desktop and laptop computer on a desk .|6
COCO_val2014_000000364133.jpg|0|One blue , one green and one flowered suitcase sits next to a brick wall .|One blue , one green and one flowered suitcase sits next to a brick wall .|3
COCO_val2014_000000184274.jpg|0|A view inside an rv , including bed and refrigerator .|A view inside an rv , including bed and refrigerator .|2
COCO_val2014_000000243031.jpg|0|The bus is parked and ready to pick up more people|The bus is parked and ready to pick up more people|1
COCO_val2014_000000020438.jpg|0|A brown and white dog sleeping on a bed with a blue comforter|A brown and white dog sleeping on a bed with a blue comforter|2
COCO_val2014_000000439007.jpg|0|A polar bear submerged in clear blue water .|A polar bear submerged in clear blue water .|1
COCO_val2014_000000156320.jpg|0|Chefs working in a commercial kitchen preparing food .|Chefs working in a commercial kitchen preparing food .|22
COCO_val2014_000000068771.jpg|0|A passenger holds a teddy bear in the aisle seat of an airplane .|A passenger holds a teddy bear in the aisle seat of an airplane .|21
COCO_val2014_000000281475.jpg|0|A girl poses for a picture while holding her dog .|A girl poses for a picture while holding her dog .|3
COCO_val2014_000000376793.jpg|0|A person is laying down near a set of steps|A person is laying down near a set of steps|11
COCO_val2014_000000455345.jpg|0|A bunch of bananas sitting next to a bowl of apples|A bunch of bananas sitting next to a bowl of apples|9
COCO_val2014_000000326284.jpg|0|A child in the water on a surfboard .|A child in the water on a surfboard .|2
COCO_val2014_000000472623.jpg|0|A young man riding a bike on top of a beach .|A young man riding a bike on top of a beach .|4
COCO_val2014_000000105973.jpg|0|A baseball player steps up to the plate .|A baseball player steps up to the plate .|3
COCO_val2014_000000388130.jpg|0|There are vegetables and meat on the dish .|There are vegetables and meat on the dish .|11
COCO_val2014_000000240739.jpg|0|A man hitting a tennis ball on a tennis court .|A man hitting a tennis ball on a tennis court .|6
COCO_val2014_000000049473.jpg|0|A green vase with white flowers on a tan marble counter .|A green vase with white flowers on a tan marble counter .|2
COCO_val2014_000000161060.jpg|0|Two polaroids sit in the middle of stacks of donuts .|Two polaroids sit in the middle of stacks of donuts .|10
COCO_val2014_000000009908.jpg|0|A hot dog that is laying on a plate .|A hot dog that is laying on a plate .|2
COCO_val2014_000000334542.jpg|0|A flock of different colored sheep hanging out and eating grass .|A flock of different colored sheep hanging out and eating grass .|10
COCO_val2014_000000528496.jpg|0|A plate filled with a cut in half sandwich on top of a black table .|A plate filled with a cut in half sandwich on top of a black table .|3
COCO_val2014_000000394458.jpg|0|The two elephants torching each other with their long mouths|The two elephants torching each other with their long mouths|2
COCO_val2014_000000548550.jpg|0|A bacon wraped hotdog with onion on it .|A bacon wraped hotdog with onion on it .|4
COCO_val2014_000000016046.jpg|0|A group of elephants walking across a grass covered field .|A group of elephants walking across a grass covered field .|5
COCO_val2014_000000083113.jpg|0|Two elephants in a zoo behind a wire fence|Two elephants in a zoo behind a wire fence|2
COCO_val2014_000000492914.jpg|0|A guy grinds a rail in a parking lot on a skateboard .|A guy grinds a rail in a parking lot on a skateboard .|7
COCO_val2014_000000308730.jpg|0|A kitchen with dishes , trash cans and other items , along with two windows|A kitchen with dishes , trash cans and other items , along with two windows|25
COCO_val2014_000000110881.jpg|0|Two motorcycles and a bicycle parked against a sliding door .|Two motorcycles and a bicycle parked against a sliding door .|9
COCO_val2014_000000333772.jpg|0|A black and white cat laying next to a black cat on a computer keyboard .|A black and white cat laying next to a black cat on a computer keyboard .|8
COCO_val2014_000000138784.jpg|0|A yellow train is at a station along the tracks .|A yellow train is at a station along the tracks .|1
