image_name|comment_number|comment|original|target
2581058635.jpg|0| A man squatting in a park looking at something in the distance .| A man squatting in a park looking at something in the distance .|10
2356153548.jpg|0| women waiting to get on the subway .| women waiting to get on the subway .|21
5006965263.jpg|0| A line of people are praying together in a church .| A line of people are praying together in a church .|27
2519483556.jpg|0| The three girls have pillows .| The three girls have pillows .|12
4886595075.jpg|0| Several dancers in candy cane dresses dancing .| Several dancers in candy cane dresses dancing .|15
5117916560.jpg|0| Two women sitting at a table in a cafe reading and working on a laptop computer .| Two women sitting at a table in a cafe reading and working on a laptop computer .|8
4964794183.jpg|0| A man drinks a purple liquid on a crowded street .| A man drinks a purple liquid on a crowded street .|11
1222063706.jpg|0| An Asian woman sits in front of a nude painting .| An Asian woman sits in front of a nude painting .|8
2322820623.jpg|0| Six people , four male and two female , hanging out in a living room .| Six people , four male and two female , hanging out in a living room .|8
2900265091.jpg|0| Concert in what seems to be a very small venue with a fair amount of people .| Concert in what seems to be a very small venue with a fair amount of people .|11
3268428191.jpg|0| Two men are talking , and the third man is talking on the phone and drinking wine .| Two men are talking , and the third man is talking on the phone and drinking wine .|12
122202217.jpg|0| The journey is temporarily delayed by mechanical malfunctions .| The journey is temporarily delayed by mechanical malfunctions .|6
2393911878.jpg|0| A little boy gives a thumbs up as he sits in the snow .| A little boy gives a thumbs up as he sits in the snow .|8
2957665534.jpg|0| Two military men and five men in suits all sit together at a table with menus .| Two military men and five men in suits all sit together at a table with menus .|34
583174725.jpg|0| A girl is in a parking lot jumping rope .| A girl is in a parking lot jumping rope .|3
2979998405.jpg|0| A group of children in costumes are on a stage with red curtains .| A group of children in costumes are on a stage with red curtains .|22
103031977.jpg|0| two men and two women sitting on steps outdoors .| two men and two women sitting on steps outdoors .|12
2476214153.jpg|0| A boy in yellow shorts kicks a soccer ball in a basketball court .| A boy in yellow shorts kicks a soccer ball in a basketball court .|6
3278132385.jpg|0| A boy sitting behind the bushes .| A boy sitting behind the bushes .|9
780605882.jpg|0| A large group of people gathered at night .| A large group of people gathered at night .|8
7754455550.jpg|0| A man in a black polo and khakis is giving a powerpoint presentation| A man in a black polo and khakis is giving a powerpoint presentation|6
2941668295.jpg|0| Some firefighters check a vehicle .| Some firefighters check a vehicle .|12
42256309.jpg|0| Two men walk by a big picture of a mannequin wearing a safety vest and boots .| Two men walk by a big picture of a mannequin wearing a safety vest and boots .|11
3364026240.jpg|0| a lone skier skiing down a snowy mountain on one ski .| a lone skier skiing down a snowy mountain on one ski .|6
184037893.jpg|0| Three people stringing something across an expanse of sand .| Three people stringing something across an expanse of sand .|12
1420461308.jpg|0| A group of youths sit on a staircase .| A group of youths sit on a staircase .|13
4545666207.jpg|0| A distracted little boy waiting for his soccer game to begin .| A distracted little boy waiting for his soccer game to begin .|7
3299418821.jpg|0| a boy in a red hooded top is ice skating on an outdoor ice rink .| a boy in a red hooded top is ice skating on an outdoor ice rink .|3
7102599087.jpg|0| A lady with a red shirt and backpack is balancing a blue tub on her head .| A lady with a red shirt and backpack is balancing a blue tub on her head .|7
1299459550.jpg|0| Boy in shorts , face down in shallow , reflective water .| Boy in shorts , face down in shallow , reflective water .|4
4721644032.jpg|0| A man has his carry-on and is looking at a list of flights at the airport .| A man has his carry-on and is looking at a list of flights at the airport .|6
14264287.jpg|0| Little boy with flour on his face .| Little boy with flour on his face .|11
3245912109.jpg|0| Tourists are gathering in front of a historic building in winter .| Tourists are gathering in front of a historic building in winter .|29
2993841039.jpg|0| A large group of people are protesting something on a street-corner .| A large group of people are protesting something on a street-corner .|4
8094210961.jpg|0| A keyboard player rocking out with a band in a white tank| A keyboard player rocking out with a band in a white tank|16
109544260.jpg|0| Young boy sitting down outside and blowing bubbles .| Young boy sitting down outside and blowing bubbles .|9
4734535884.jpg|0| A couple at an outside cafe .| A couple at an outside cafe .|10
3456362961.jpg|0| A young child climbing a rock wall at a playground .| A young child climbing a rock wall at a playground .|2
3016606751.jpg|0| A man leaping into the air with a mountain vista behind him .| A man leaping into the air with a mountain vista behind him .|6
7502962058.jpg|0| A boy carries the Olympic torch through a crowd .| A boy carries the Olympic torch through a crowd .|8
418619800.jpg|0| A young boy is jumping off of a pile of dirt .| A young boy is jumping off of a pile of dirt .|5
3426789838.jpg|0| A young girl jumps off the hands of a man in a pool near the ocean .| A young girl jumps off the hands of a man in a pool near the ocean .|6
2578952418.jpg|0| Two men are holding hands and walking through a grassy area .| Two men are holding hands and walking through a grassy area .|6
2749714328.jpg|0| A woman fixes her friend 's dress while out for a day in the sun .| A woman fixes her friend 's dress while out for a day in the sun .|9
562242613.jpg|0| A farmer gives a tour of his farm to local families| A farmer gives a tour of his farm to local families|19
3349258288.jpg|0| a skateboarder jumping on a wall with a mountain in the background| a skateboarder jumping on a wall with a mountain in the background|4
7348289414.jpg|0| An infant wearing a hat , holding an apple in his right hand .| An infant wearing a hat , holding an apple in his right hand .|5
4889455765.jpg|0| A group of English musicians are walking down the street playing saxophones and other instruments .| A group of English musicians are walking down the street playing saxophones and other instruments .|60
38130732.jpg|0| A man on the phone dressed in hard has standing next to a white van .| A man on the phone dressed in hard has standing next to a white van .|6
4001914227.jpg|0| A young boy trying to impress his dad by doing yard work .| A young boy trying to impress his dad by doing yard work .|5
4218554553.jpg|0| Two people and a dog walk by a green and brown building .| Two people and a dog walk by a green and brown building .|8
254178173.jpg|0| People walking outside into a street .| People walking outside into a street .|10
1383698008.jpg|0| A snowboarder jumps through the air on a snowy hill .| A snowboarder jumps through the air on a snowy hill .|5
533508800.jpg|0| One man riding his bicycle through an alleyway next to some graffiti .| One man riding his bicycle through an alleyway next to some graffiti .|10
2065349349.jpg|0| A woman is being seen by a doctor who is wearing a flower hair cap .| A woman is being seen by a doctor who is wearing a flower hair cap .|5
496555371.jpg|0| A black dog is followed by two brown dogs over sand .| A black dog is followed by two brown dogs over sand .|6
96461750.jpg|0| Woman sleeping on a bed with a colorful blanket .| Woman sleeping on a bed with a colorful blanket .|6
4694892204.jpg|0| Two men are standing against a brick wall , one is one a cellphone .| Two men are standing against a brick wall , one is one a cellphone .|8
4920970731.jpg|0| A man and a woman are sitting outside with large building surrounding them .| A man and a woman are sitting outside with large building surrounding them .|7
326028454.jpg|0| A man asleep on the subway .| A man asleep on the subway .|2
3411712848.jpg|0| 5 children in costume putting on a circus play .| 5 children in costume putting on a circus play .|28
3906958466.jpg|0| A group of young females wearing blue tank tops and white skirts all doing a synchronized cheer .| A group of young females wearing blue tank tops and white skirts all doing a synchronized cheer .|41
4755772583.jpg|0| Two women walking towards a giant christmas tree .| Two women walking towards a giant christmas tree .|11
2088263269.jpg|0| An older man is seen carrying a basket of what some kind of paper over his shoulder .| An older man is seen carrying a basket of what some kind of paper over his shoulder .|9
5728544416.jpg|0| A group of men and women walk in unison to one side of a stage .| A group of men and women walk in unison to one side of a stage .|22
3491098589.jpg|0| She is painting a yellow flower on white paper practicing to become an artist| She is painting a yellow flower on white paper practicing to become an artist|8
3302667658.jpg|0| Lots of people on a boat .| Lots of people on a boat .|6
6878447190.jpg|0| Women showing a child how to solder a piece of metal .| Women showing a child how to solder a piece of metal .|9
3404906655.jpg|0| A man on a sled is pulled through the snow by his dogs .| A man on a sled is pulled through the snow by his dogs .|8
301260428.jpg|0| A bird is hunting in grass for food .| A bird is hunting in grass for food .|4
205149260.jpg|0| A man leans against a green column in the subway .| A man leans against a green column in the subway .|10
5588403950.jpg|0| A skier wearing purple is taking a break and is looking at a piece of paper .| A skier wearing purple is taking a break and is looking at a piece of paper .|6
4886389665.jpg|0| A group of women talk outside of a store .| A group of women talk outside of a store .|22
4603100449.jpg|0| Two young women have a conversation as they walk| Two young women have a conversation as they walk|6
3586834355.jpg|0| A man wearing a light blue shirt and navy pants is walking down an alley .| A man wearing a light blue shirt and navy pants is walking down an alley .|6
3330333217.jpg|0| A man wearing a red cloth stands next to a man wearing a blue cloth .| A man wearing a red cloth stands next to a man wearing a blue cloth .|9
4556399449.jpg|0| A man riding the subway with an open book startlingly looking on .| A man riding the subway with an open book startlingly looking on .|10
3156379613.jpg|0| The man in the gray hooded jacket finds the missing piece .| The man in the gray hooded jacket finds the missing piece .|8
6502476865.jpg|0| Two boxers are ready for their fight as the crowd watches with anticipation .| Two boxers are ready for their fight as the crowd watches with anticipation .|12
2942616793.jpg|0| A little girl wears her helmet while she rides her bike .| A little girl wears her helmet while she rides her bike .|6
4894267064.jpg|0| A lady is wearing a black shirt carrying an item in her right arm .| A lady is wearing a black shirt carrying an item in her right arm .|14
717943475.jpg|0| A lot of people are sitting at tables , watching TV screens .| A lot of people are sitting at tables , watching TV screens .|16
7794723066.jpg|0| A hockey player wearing a purple uniform with a McDonalds logo on his leg .| A hockey player wearing a purple uniform with a McDonalds logo on his leg .|15
3494611998.jpg|0| There are six girls wearing jeans working on a plant garden .| There are six girls wearing jeans working on a plant garden .|29
2243904502.jpg|0| A dog running with a toy in his mouth .| A dog running with a toy in his mouth .|4
6790868526.jpg|0| A girl with a knit dress and leg warmers using a computer .| A girl with a knit dress and leg warmers using a computer .|9
2766878404.jpg|0| A little girl in a pink shirt is outside , looking at newspapers in a rack .| A little girl in a pink shirt is outside , looking at newspapers in a rack .|6
996712323.jpg|0| A man is building a wooden straight-backed chair .| A man is building a wooden straight-backed chair .|3
506485519.jpg|0| A man and woman are touring a mountain .| A man and woman are touring a mountain .|7
3428578713.jpg|0| A white female blow dries her hair with a hair dryer while a second white female watches .| A white female blow dries her hair with a hair dryer while a second white female watches .|8
2274602044.jpg|0| a man on a bench feeds a dog .| a man on a bench feeds a dog .|7
2653199219.jpg|0| A young boy eating an enchilada .| A young boy eating an enchilada .|9
3553476195.jpg|0| Two black dogs are fighting over a toy| Two black dogs are fighting over a toy|3
123628218.jpg|0| Three people are working on computers in a crowded office .| Three people are working on computers in a crowded office .|18
4613883258.jpg|0| a group of children being entertained by a group of entertainers while at a youth camp .| a group of children being entertained by a group of entertainers while at a youth camp .|30
3994980815.jpg|0| Two men and a woman finishing a meal and drinks .| Two men and a woman finishing a meal and drinks .|9
3052882352.jpg|0| A man riding a bicycle and other people walking on a street in a foreign city .| A man riding a bicycle and other people walking on a street in a foreign city .|17
3580375310.jpg|0| An action shot of a young boy about to kick a soccer ball .| An action shot of a young boy about to kick a soccer ball .|5
2356664078.jpg|0| Three dogs with tongues out running on the grass with a tennis ball .| Three dogs with tongues out running on the grass with a tennis ball .|13
4772236164.jpg|0| A group of kids and adults admire colorful print artwork in a museum setting .| A group of kids and adults admire colorful print artwork in a museum setting .|35
3525041739.jpg|0| Travelers on a very cold day hiking .| Travelers on a very cold day hiking .|5
7157359077.jpg|0| A man , wearing glasses and a white shirt , lines up a billiards shot .| A man , wearing glasses and a white shirt , lines up a billiards shot .|10
3268191118.jpg|0| A bmx rider makes a jump .| A bmx rider makes a jump .|2
2769239715.jpg|0| A man with short hair outs his arm around a woman with long brown hair .| A man with short hair outs his arm around a woman with long brown hair .|7
95021247.jpg|0| A worker bales a large amount of wool .| A worker bales a large amount of wool .|4
4866182412.jpg|0| Two women dancing on a concrete surface .| Two women dancing on a concrete surface .|10
154362163.jpg|0| A woman and three children standing looking down at something on the ground .| A woman and three children standing looking down at something on the ground .|7
808877347.jpg|0| People are strolling around a market .| People are strolling around a market .|53
112243673.jpg|0| Three people are riding around on ATV 's and motorcycles .| Three people are riding around on ATV 's and motorcycles .|8
2929968078.jpg|0| Two men standing on a sidewalk are watching two more men on scaffolding beside a white building .| Two men standing on a sidewalk are watching two more men on scaffolding beside a white building .|11
2491343114.jpg|0| The dog is running through the wet sand .| The dog is running through the wet sand .|3
8042603870.jpg|0| Rock climber scaling a straight up and down rock with crack in middle .| Rock climber scaling a straight up and down rock with crack in middle .|4
3419311249.jpg|0| A man sitting on a bench .| A man sitting on a bench .|5
405961988.jpg|0| A man wearing a yellow vest works in the street .| A man wearing a yellow vest works in the street .|8
16396193.jpg|0| Two men read directions outdoors .| Two men read directions outdoors .|11
2718049631.jpg|0| A dog runs uphill towards the camera in near a fenced area .| A dog runs uphill towards the camera in near a fenced area .|5
795081510.jpg|0| The couple is together looking at the large ship in the ocean .| The couple is together looking at the large ship in the ocean .|7
3328678123.jpg|0| Two hockey players battling for the puck after a face off .| Two hockey players battling for the puck after a face off .|8
3474330484.jpg|0| Brown and black dog with its nose pointed upwards .| Brown and black dog with its nose pointed upwards .|6
3544420941.jpg|0| A man making the cravat to his best friend .| A man making the cravat to his best friend .|7
7421349720.jpg|0| This soccer game is exciting when the player shoots the ball toward the goal .| This soccer game is exciting when the player shoots the ball toward the goal .|16
2205328215.jpg|0| A woman is riding a bicycle through a forest .| A woman is riding a bicycle through a forest .|3
2705921240.jpg|0| A young black man wearing a red shirt and jeans is holding a bunch of weeds .| A young black man wearing a red shirt and jeans is holding a bunch of weeds .|8
3148193539.jpg|0| Three boys climb on a slide| Three boys climb on a slide|10
3863054776.jpg|0| A teacher helping a student at a desk .| A teacher helping a student at a desk .|6
1414820925.jpg|0| A man in red shorts jumps behind a volleyball net .| A man in red shorts jumps behind a volleyball net .|3
5571017359.jpg|0| A young man is catching some air while ride a wave board .| A young man is catching some air while ride a wave board .|7
127685074.jpg|0| A man and woman are sitting on a train looking to the right .| A man and woman are sitting on a train looking to the right .|12
4829926526.jpg|0| A man in a black t-shirt jogs as others go about their day .| A man in a black t-shirt jogs as others go about their day .|22
4684579817.jpg|0| A military man is peeking out of the top of his tank .| A military man is peeking out of the top of his tank .|8
4689266358.jpg|0| A picture of a city with a sign welcoming travelers on a busy street .| A picture of a city with a sign welcoming travelers on a busy street .|9
2586532797.jpg|0| A black dog fetches a dead bird .| A black dog fetches a dead bird .|4
4934536380.jpg|0| It looks as though a woman is reading a book with her boyfriend .| It looks as though a woman is reading a book with her boyfriend .|9
1693733107.jpg|0| Two people sit in handicapped seats , one touching her ear while the other touches her eyes .| Two people sit in handicapped seats , one touching her ear while the other touches her eyes .|13
7237741388.jpg|0| A man in a black uniform begins a wield on a piece of metal .| A man in a black uniform begins a wield on a piece of metal .|5
3882399405.jpg|0| An elderly person wearing a red hat is holding a child wearing an adult sized jacket .| An elderly person wearing a red hat is holding a child wearing an adult sized jacket .|4
5074979529.jpg|0| A group of teens are picking plants in a garden .| A group of teens are picking plants in a garden .|36
4781814479.jpg|0| The guy in the blue sweater is crossing the street with an umbrella in hand .| The guy in the blue sweater is crossing the street with an umbrella in hand .|20
2600386812.jpg|0| A red dog stands in a rocky shore , its feet in the sea .| A red dog stands in a rocky shore , its feet in the sea .|4
3655862352.jpg|0| Two young girls waving while on an ice skating rink .| Two young girls waving while on an ice skating rink .|12
20486069.jpg|0| An Asian with a man in a beige shirt laughing .| An Asian with a man in a beige shirt laughing .|5
5904096092.jpg|0| two guys playing a game of baseball .| two guys playing a game of baseball .|8
3524914023.jpg|0| A boy plays baseball .| A boy plays baseball .|5
3412450683.jpg|0| A large bird has its wings spread above a body of water| A large bird has its wings spread above a body of water|6
3317992490.jpg|0| A black woman wearing a helmet rides her bike .| A black woman wearing a helmet rides her bike .|6
3507670136.jpg|0| A man in yellow performs a bike trick .| A man in yellow performs a bike trick .|5
2352354708.jpg|0| A man looks out of a window while holding an acoustic guitar .| A man looks out of a window while holding an acoustic guitar .|3
4038121720.jpg|0| A man in a beret looks out the window of a vehicle .| A man in a beret looks out the window of a vehicle .|9
4837491077.jpg|0| Young professional man using his notebook phone at a subway platform .| Young professional man using his notebook phone at a subway platform .|4
3776091206.jpg|0| A man in shorts in a lawn chair sits surrounded with plants in a backyard .| A man in shorts in a lawn chair sits surrounded with plants in a backyard .|9
49102426.jpg|0| People passing by stuffed animal stand .| People passing by stuffed animal stand .|10
2307886611.jpg|0| A boy and his brother are playing with sticks and swords .| A boy and his brother are playing with sticks and swords .|7
4474429098.jpg|0| Women with long curly hair working on a mac computer .| Women with long curly hair working on a mac computer .|7
3076052114.jpg|0| Two black dogs run in a grass field with two white sheep in the background .| Two black dogs run in a grass field with two white sheep in the background .|3
1000092795.jpg|0| Two men in green shirts are standing in a yard .| Two men in green shirts are standing in a yard .|12
2085255128.jpg|0| The boy in yellow shorts leaps from riverbank towards the river .| The boy in yellow shorts leaps from riverbank towards the river .|8
32786617.jpg|0| Two men play the guitar while on a boat .| Two men play the guitar while on a boat .|14
302740416.jpg|0| A man in a market holding some very large green onions while smoking a cigarette .| A man in a market holding some very large green onions while smoking a cigarette .|11
3540241710.jpg|0| A skateboarder high in the air above an indoor ramp .| A skateboarder high in the air above an indoor ramp .|5
638944671.jpg|0| A girl in a white skirt is playing tennis on a grass court .| A girl in a white skirt is playing tennis on a grass court .|4
4760159167.jpg|0| a man walks away from water standing next to a pillar .| a man walks away from water standing next to a pillar .|6
96399948.jpg|0| Two men are trying to push this very large inflatable golf ball| Two men are trying to push this very large inflatable golf ball|10
18498385.jpg|0| In a mountain landscape , a person dressed in black leans against a fence and looks downward .| In a mountain landscape , a person dressed in black leans against a fence and looks downward .|9
6041486114.jpg|0| Two men playing guitar in front of a large audience .| Two men playing guitar in front of a large audience .|18
5888200593.jpg|0| A group of people are standing on a broken bridge by a river .| A group of people are standing on a broken bridge by a river .|10
477607006.jpg|0| A woman in white is holding a bouquet of roses .| A woman in white is holding a bouquet of roses .|8
6848902929.jpg|0| A bartender wearing a black button up shirt is pouring two beverages .| A bartender wearing a black button up shirt is pouring two beverages .|8
2823075967.jpg|0| The black and white dog is biting the brown and white dog .| The black and white dog is biting the brown and white dog .|4
2408224709.jpg|0| A child in a purple shirt stares over a metal railing .| A child in a purple shirt stares over a metal railing .|7
3058361320.jpg|0| A woman putting together a rug .| A woman putting together a rug .|4
4923601195.jpg|0| A man carrying packages is walking through a freshly paved parking lot .| A man carrying packages is walking through a freshly paved parking lot .|8
5420247403.jpg|0| A man in a red winter hat is wearing snowshoes while looking at a green pine tree .| A man in a red winter hat is wearing snowshoes while looking at a green pine tree .|13
3061422245.jpg|0| A person carrying many bags .| A person carrying many bags .|9
2304938797.jpg|0| Three kids and one adult walking on a path .| Three kids and one adult walking on a path .|4
3004291289.jpg|0| A girl with long hair wearing an Obama t-shirt .| A girl with long hair wearing an Obama t-shirt .|4
3564356990.jpg|0| A young boy wearing white tennis shoes holding a poster .| A young boy wearing white tennis shoes holding a poster .|10
1163438830.jpg|0| A woman bringing a birthday cake to another woman with a glass of wine .| A woman bringing a birthday cake to another woman with a glass of wine .|11
4812170955.jpg|0| A young boy wearing blue is standing next to a large red ball in a field .| A young boy wearing blue is standing next to a large red ball in a field .|9
301655083.jpg|0| A woman sewing a blanket together .| A woman sewing a blanket together .|5
4891462499.jpg|0| Two men in black shirts are standing outdoors near a few other people in the grass .| Two men in black shirts are standing outdoors near a few other people in the grass .|23
3057749743.jpg|0| A group of people of asian descent watch a street performer in a wooded park area .| A group of people of asian descent watch a street performer in a wooded park area .|5
4392574245.jpg|0| Three people wearing life preservers are enjoying some fun in the water .| Three people wearing life preservers are enjoying some fun in the water .|16
4552785903.jpg|0| A group of people are looking at the sky including three guys in each balcony .| A group of people are looking at the sky including three guys in each balcony .|16
192475213.jpg|0| A man in a sweater and black pants waits .| A man in a sweater and black pants waits .|8
4956736363.jpg|0| People exit from a grand doorway .| People exit from a grand doorway .|26
4741894472.jpg|0| Woman riding her bike next to a busy street .| Woman riding her bike next to a busy street .|6
4751332425.jpg|0| A girl in black talking on the phone standing in front of brick and a red curtain .| A girl in black talking on the phone standing in front of brick and a red curtain .|8
3602603745.jpg|0| An Asian boy with a white t-shirt that says frog , reading a book .| An Asian boy with a white t-shirt that says frog , reading a book .|11
4648443136.jpg|0| A man wearing a blue jacket holding a Santa Claus statue on top of his head| A man wearing a blue jacket holding a Santa Claus statue on top of his head|4
2372763106.jpg|0| A black greyhound dog is running on a track wearing the number six on a yellow jacket .| A black greyhound dog is running on a track wearing the number six on a yellow jacket .|3
2943399558.jpg|0| A person climbs a wood ladder laid down on a steep rock cliff .| A person climbs a wood ladder laid down on a steep rock cliff .|6
3722457086.jpg|0| People posing for a picture in front of an unusual looking car .| People posing for a picture in front of an unusual looking car .|14
3491606040.jpg|0| A woman wearing glasses , black pants and a white shirt pruning a bush .| A woman wearing glasses , black pants and a white shirt pruning a bush .|6
7525845590.jpg|0| A person , wearing a white shirt , is bowling at a bowling alley .| A person , wearing a white shirt , is bowling at a bowling alley .|7
4707111500.jpg|0| A man in a green hat is helping a hurt person .| A man in a green hat is helping a hurt person .|8
8140263558.jpg|0| Water polo swimmers competing for a loose ball .| Water polo swimmers competing for a loose ball .|3
4871416563.jpg|0| A young dark-haired woman with red sun visor holding an open white umbrella amidst a crowd of people| A young dark-haired woman with red sun visor holding an open white umbrella amidst a crowd of people|8
3596417458.jpg|0| Two people eating food in the sunlight .| Two people eating food in the sunlight .|13
3251706225.jpg|0| The man , looking very cold , is repairing a platform enclosure .| The man , looking very cold , is repairing a platform enclosure .|9
6336028231.jpg|0| An older man is skydiving .| An older man is skydiving .|5
2129430111.jpg|0| A hiker in a red cap walking along a mountain path .| A hiker in a red cap walking along a mountain path .|7
3441701164.jpg|0| The person in the blue jacket has a colorful helmet on .| The person in the blue jacket has a colorful helmet on .|8
2194194725.jpg|0| A boy is sitting on the pier watching the water .| A boy is sitting on the pier watching the water .|12
3561537309.jpg|0| A boy in blue shorts standing in the surf .| A boy in blue shorts standing in the surf .|5
5363528971.jpg|0| A guy riding an ATV down a dirty a road .| A guy riding an ATV down a dirty a road .|5
4086671949.jpg|0| A woman is riding a bicycle down the street .| A woman is riding a bicycle down the street .|9
3263141261.jpg|0| A little boy in a blue jacket is running and being chased by a woman .| A little boy in a blue jacket is running and being chased by a woman .|6
4912894178.jpg|0| A man in a yellow work helmet has a rope in his hand .| A man in a yellow work helmet has a rope in his hand .|4
817654759.jpg|0| Brown-haired male running and competing in a race .| Brown-haired male running and competing in a race .|6
365150037.jpg|0| Three men talking to each other and having a drink at an event .| Three men talking to each other and having a drink at an event .|14
4686568156.jpg|0| Man and woman in black stand close together on the street .| Man and woman in black stand close together on the street .|8
2372262128.jpg|0| Six people by body of water , all in jackets , three sitting on the dandelion-strewn ground .| Six people by body of water , all in jackets , three sitting on the dandelion-strewn ground .|22
3469609037.jpg|0| A kid doing a skateboard trick while in the air .| A kid doing a skateboard trick while in the air .|7
6847322193.jpg|0| Young male soldiers in camouflage pants and helmets clean up debris outside a building .| Young male soldiers in camouflage pants and helmets clean up debris outside a building .|10
2186361690.jpg|0| Little boy in walking shorts and sweater , on the sidewalk with his hat turned around backward .| Little boy in walking shorts and sweater , on the sidewalk with his hat turned around backward .|6
533602654.jpg|0| Two young girls make faces from below a sculpture .| Two young girls make faces from below a sculpture .|7
5924136287.jpg|0| A woman looks through a telescope .| A woman looks through a telescope .|12
2678343915.jpg|0| Sparks fly as a man in a protective mask , works on rusty metals .| Sparks fly as a man in a protective mask , works on rusty metals .|10
1356543628.jpg|0| A girl carries a lot through the grass .| A girl carries a lot through the grass .|19
2514571664.jpg|0| There is a lady in the kitchen making some food with flour .| There is a lady in the kitchen making some food with flour .|4
3609999845.jpg|0| A man hitting a red ball with a bat while running in grass .| A man hitting a red ball with a bat while running in grass .|14
380590140.jpg|0| Woman walking in crosswalk near a busy street .| Woman walking in crosswalk near a busy street .|14
154295293.jpg|0| Four men and one woman are socializing at a party .| Four men and one woman are socializing at a party .|6
48296285.jpg|0| Two men cleaning a science laboratory .| Two men cleaning a science laboratory .|10
2653809100.jpg|0| A woman and a baby are watching a boy play .| A woman and a baby are watching a boy play .|11
3217056901.jpg|0| Little girls ignoring the current adult procession going on| Little girls ignoring the current adult procession going on|24
5971401832.jpg|0| A musician in a green shirt and funky hat plays his instrument with passion .| A musician in a green shirt and funky hat plays his instrument with passion .|7
3071144200.jpg|0| Two elderly women sit on a subway train .| Two elderly women sit on a subway train .|8
24767513.jpg|0| Three men pouring cement from a cement truck .| Three men pouring cement from a cement truck .|8
2623496164.jpg|0| The person on the bicycle is wearing red .| The person on the bicycle is wearing red .|5
2372047444.jpg|0| The New York Knicks cheerleaders are performing during a game .| The New York Knicks cheerleaders are performing during a game .|20
6319547436.jpg|0| Surfer riding a huge wave .| Surfer riding a huge wave .|3
3388453647.jpg|0| Men on a boat are tending the rigging and are looking up .| Men on a boat are tending the rigging and are looking up .|5
2943375194.jpg|0| A chef in a white coat is signing a book| A chef in a white coat is signing a book|6
3445544288.jpg|0| Two people on a ski-lift .| Two people on a ski-lift .|9
2417617305.jpg|0| A little baby having a nap while covered in a blanket .| A little baby having a nap while covered in a blanket .|4
2226440063.jpg|0| A black and white dog walks in the snow .| A black and white dog walks in the snow .|2
501520507.jpg|0| A woman looking at jewlery at a booth at an outdoor fair .| A woman looking at jewlery at a booth at an outdoor fair .|17
3782706998.jpg|0| Swimmer dives into the blue pool water .| Swimmer dives into the blue pool water .|3
3620247458.jpg|0| A little girl kneeling on a bed .| A little girl kneeling on a bed .|5
3367203998.jpg|0| A baseball player pitches the ball on a baseball field .| A baseball player pitches the ball on a baseball field .|3
3336759846.jpg|0| The man and woman are talking outside at night .| The man and woman are talking outside at night .|10
2179759270.jpg|0| A woman and her gran-daughter open Christmas gifts .| A woman and her gran-daughter open Christmas gifts .|9
