image_name|comment_number|comment|original|target
COCO_val2014_000000013004.jpg|0|A man is laying on a metal plate .|a banana is laying on a small plate|1
COCO_val2014_000000240739.jpg|0|Man playing soccer on an outdoor basketball court .|man playing tennis on an outdoor tennis court|1
COCO_val2014_000000277329.jpg|0|A country farmland half covered in the shade of a cloud in front of a mountain .|a country farmland half covered in the shade of a cloud in front of a mountain|0
COCO_val2014_000000205247.jpg|0|A public school station on a city street .|a public transit bus on a city street|1
COCO_val2014_000000083113.jpg|0|Two elephants in a zoo behind a picket fence .|two elephants in a zoo behind a wire fence|1
COCO_val2014_000000029675.jpg|0|A close up of two hot cups with mustard .|a close up of three hot dogs with mustard|1
COCO_val2014_000000023584.jpg|0|A boy in a black and green jogging outfit on a soccer court .|a woman in a orange and white tennis outfit on a tennis court|1
COCO_val2014_000000549635.jpg|0|Greengrocers standing in their flower and flower stalls at a market .|greengrocers standing in their fruit and vegetable stalls at a market|1
COCO_val2014_000000023584.jpg|1|A boy in a black and green jogging outfit on a soccer court .|a woman in a orange and white tennis outfit on a tennis court|1
COCO_val2014_000000054164.jpg|1|A guy wearing a wet suit surfing the wave .|a guy wearing a wet suit surfing the wave|0
COCO_val2014_000000144251.jpg|0|A public school station on a city street .|a public transit bus on a city street|1
COCO_val2014_000000008583.jpg|0|A computer on a desk with many things stacked around it .|a computer on a desk with many things stacked around it|0
COCO_val2014_000000029594.jpg|0|A car with a no exit sign near a no exit sign .|a wall with a no parking sign near a no parking sign|1
COCO_val2014_000000520478.jpg|0|A man threw a wooden racket at the ball .|a man swings a tennis racket at the ball|1
COCO_val2014_000000129566.jpg|0|A table with a lot of chairs and a big rug .|a room with a lot of chairs and a big rug|1
COCO_val2014_000000513096.jpg|0|A couple of men are in front of a table .|a couple of men are in front of a table|0
COCO_val2014_000000386650.jpg|0|A wooden bench with red legs and some potted plants .|a wooden bench with red legs and some potted plants|0
COCO_val2014_000000358750.jpg|0|A single deckered taxi parked in a lot .|a double deckered bus parked in a lot|1
COCO_val2014_000000023584.jpg|2|A badminton table on a court with a racket .|a tennis player on a court with a racket|1
COCO_val2014_000000240742.jpg|1|Plated salad and toast with a side of coffee and water .|plated salad and toast with a side of coffee and water|0
COCO_val2014_000000281331.jpg|0|A black spider in a table with its eye wide open .|a white dog under a bed with its eye wide open|1
COCO_val2014_000000288408.jpg|0|A man wearing a dress dress is standing on a snowboard thats on a carpet .|a woman wearing a red shirt is standing on a snowboard thats on a carpet|1
COCO_val2014_000000222054.jpg|0|A public school station on a city street .|a public transit bus on a city street|1
COCO_val2014_000000520508.jpg|0|A girl riding skis on a snowy surface .|a person riding skis on a snowy surface|1
COCO_val2014_000000170365.jpg|0|A gold tiled bathroom with purple flowers on the back of the shower .|a gold tiled bathroom with yellow flowers on the back of the toilet|1
COCO_val2014_000000527022.jpg|0|A number of animals in a field with trees near by .|a number of animals in a field with trees near by|0
COCO_val2014_000000020438.jpg|1|A brown and white dog sleeping on a bed with a blue comforter .|a brown and white dog sleeping on a bed with a blue comforter|0
COCO_val2014_000000549635.jpg|1|Greengrocers standing in their flower and flower stalls at a market .|greengrocers standing in their fruit and vegetable stalls at a market|1
COCO_val2014_000000322816.jpg|0|A window with some flowers made out of frosting on it .|a cake with some figures made out of frosting on it|1
COCO_val2014_000000156320.jpg|0|A bunch of girls in a tent getting food ready .|a bunch of people in a kitchen getting food ready|1
COCO_val2014_000000324258.jpg|0|Four men standing in the conference room and watching a video game with wii motes .|two men standing in the living room and playing a video game with wii motes|1
COCO_val2014_000000557150.jpg|0|A woman laying down between a cow and a duck .|a goat laying down between a lamb and a duck|1
COCO_val2014_000000367205.jpg|0|A public school station on a city street .|a public transit bus on a city street|1
COCO_val2014_000000090560.jpg|1|Two trains parked side by side in a train station with people wallking bye .|two trains parked side by side in a train station with people wallking bye|0
COCO_val2014_000000240506.jpg|0|Two slices of pepperoni pizza sit on a tray .|two slices of pepperoni pizza sit on a tray|0
COCO_val2014_000000291655.jpg|2|Some colorful flowers sitting on vase on the wall .|some colorful flowers sitting on vase on the wall|0
COCO_val2014_000000374017.jpg|0|A woman a black couch and yellow and white wall .|a woman a white mat and pillow and white wall|1
COCO_val2014_000000234910.jpg|0|A bunch of traffic passes by a shopping center .|a bunch of traffic passes by a shopping center|0
COCO_val2014_000000309114.jpg|0|A pickup sign on a sidewalk and a traffic light .|a yellow truck on a street and a traffic light|1
COCO_val2014_000000306495.jpg|0|A man holding an open palm posing for a photo .|a person holding an open umbrella posing for a photo|1
COCO_val2014_000000266376.jpg|0|A baseball player holding a bat on a field .|a baseball player holding a bat on a field|0
COCO_val2014_000000366152.jpg|1|A blue vase with yellow flowers sits on a windowsill .|a blue vase with yellow flowers sits on a windowsill|0
COCO_val2014_000000167131.jpg|0|Some broccoli and shredded carrots sitting on a cutting board with a knife .|some broccoli and shredded carrots sitting on a cutting board with a knife|0
COCO_val2014_000000562803.jpg|0|People carrying a machine outside a wooden house .|people carrying a machine outside a wooden house|0
COCO_val2014_000000289716.jpg|0|A black box sitting in a reb bag next to a frisbee .|a small dog sitting in a reb bag next to a frisbee|1
COCO_val2014_000000281331.jpg|1|A black spider in a table with its eye wide open .|a white dog under a bed with its eye wide open|1
COCO_val2014_000000012020.jpg|0|A person riding a skate board at a skate park .|a person riding a skate board at a skate park|0
COCO_val2014_000000439007.jpg|0|A polar bear fully submerged in a small body of water .|a polar bear fully submerged in a small body of water|0
COCO_val2014_000000161060.jpg|0|A bunch of doughnuts with some pictures over them .|a bunch of doughnuts with some pictures over them|0
COCO_val2014_000000392010.jpg|0|A small dog chasing a white dog in the woods .|a small girl chasing a white kite in the air|1
COCO_val2014_000000399542.jpg|0|A girl grazing on a paved road with stars in the background .|a zebra standing on a dirt road with trees in the background|1
COCO_val2014_000000301317.jpg|0|A tennis player swinging a racket at a ball .|a tennis player swinging a racket at a ball|0
COCO_val2014_000000343229.jpg|0|A red flag is on the counter in a room .|a red bag is on the floor in a room|1
COCO_val2014_000000336568.jpg|0|A dog running next to a horse at a farm .|a dog running next to a horse at a farm|0
COCO_val2014_000000423519.jpg|0|A public school station on a city street .|a public transit bus on a city street|1
COCO_val2014_000000487282.jpg|0|A girl wearing a white sweater holding a black shopping bag .|a girl wearing a white bonnet holding a black luggage bag|1
COCO_val2014_000000001856.jpg|0|A man in a wetsuit riding a motorcycle on a surfboard .|a man in a wetsuit riding a wave on a surfboard|1
COCO_val2014_000000542856.jpg|0|A public transit bus on a city street .|a public transit bus on a city street|0
COCO_val2014_000000374017.jpg|1|A woman a black couch and yellow and white wall .|a woman a white mat and pillow and white wall|1
COCO_val2014_000000058174.jpg|0|A public school station on a city street .|a public transit bus on a city street|1
COCO_val2014_000000367205.jpg|1|A public transit bus on a city street .|a public transit bus on a city street|0
COCO_val2014_000000029675.jpg|1|A close up of two hot cups with mustard .|a close up of three hot dogs with mustard|1
COCO_val2014_000000301317.jpg|1|A baseball bat throwing a racket at a ball .|a tennis player swinging a racket at a ball|1
COCO_val2014_000000085328.jpg|0|Orange and silver train on a track .|turquoise and yellow train on a track|1
COCO_val2014_000000500940.jpg|0|A black sailboat with a blue green and white sail and people .|a white sailboat with a blue green and white sail and people|1
COCO_val2014_000000023584.jpg|3|A woman in a orange and white tennis outfit on a tennis court .|a woman in a orange and white tennis outfit on a tennis court|0
COCO_val2014_000000318361.jpg|0|A girl sitting at a kitchen table in a home .|a girl sitting at a kitchen table in a home|0
COCO_val2014_000000020438.jpg|2|A brown and white dog sleeping on a bed with a blue comforter .|a brown and white dog sleeping on a bed with a blue comforter|0
COCO_val2014_000000088183.jpg|0|Six children sitting and laughing on a desk and eating in the dining room .|two men sitting and relaxing on a sofa and chair in the dining room|1
COCO_val2014_000000504711.jpg|0|A piece of chocolate cake and a fork on a plate .|a piece of chocolate cake and a fork on a plate|0
COCO_val2014_000000023584.jpg|4|A woman in a orange and white tennis outfit on a tennis court .|a woman in a orange and white tennis outfit on a tennis court|0
COCO_val2014_000000054164.jpg|2|A guy wearing a wet suit surfing the wave .|a guy wearing a wet suit surfing the wave|0
COCO_val2014_000000460208.jpg|0|A kitchen scene with a refrigerator that has magnets and a black stain on the floor .|a kitchen scene with a refrigerator that has magnets and a black oven on the wall|1
COCO_val2014_000000452300.jpg|0|A book that is sitting on a chair .|a dog that is laying under a chair|1
COCO_val2014_000000330265.jpg|0|A toilet sits on a tiled floor next to a sink .|a toilet sits on a tiled floor next to a sink|0
COCO_val2014_000000425227.jpg|0|A child is on the water on the waters edge watching a kite .|a couple is on the beach on the waters edge flying a kite|1
COCO_val2014_000000284725.jpg|0|A public school station on a city street .|a public transit bus on a city street|1
COCO_val2014_000000029594.jpg|1|A wall with a no parking sign near a no parking sign .|a wall with a no parking sign near a no parking sign|0
COCO_val2014_000000338986.jpg|0|A green and green train a building and some cars .|a blue and yellow train a building and some cars|1
COCO_val2014_000000330109.jpg|0|Three men in a ox drawn carriage going down the street .|two men in a horse drawn carriage going down the street|1
COCO_val2014_000000481628.jpg|0|A group of geese sitting next to each other in a body of water .|a group of geese sitting next to each other in a body of water|0
COCO_val2014_000000003067.jpg|0|A close up of a woman on a couch making a sandwich .|a close up of a cat on a desk near a sandwich|1
COCO_val2014_000000192062.jpg|0|Older kids sign under a palm window during the fall .|older street sign under a large tree during the fall|1
COCO_val2014_000000167725.jpg|0|A baseball player holding a bat on a field .|a baseball player holding a bat on a field|0
COCO_val2014_000000483401.jpg|0|A man is making some food in a kitchen .|a man is making some food in a kitchen|0
COCO_val2014_000000572546.jpg|0|A telephone pole a no way sign and three exit signs .|a telephone pole a no parking sign and two street signs|1
COCO_val2014_000000101270.jpg|0|There are two butterflies that are flying in a organized pattern .|there are four planes that are flying in a organized pattern|1
COCO_val2014_000000399542.jpg|1|A girl grazing on a paved road with stars in the background .|a zebra standing on a dirt road with trees in the background|1
COCO_val2014_000000399542.jpg|2|A girl grazing on a paved road with stars in the background .|a zebra standing on a dirt road with trees in the background|1
COCO_val2014_000000030645.jpg|0|A close up of a horse on a dirt ground with a tree in the background .|a close up of a horse on a dirt ground with a tree in the background|0
COCO_val2014_000000061315.jpg|0|A three boy smiles after having made small pizzas .|a small boy smiles after having made small pizzas|1
COCO_val2014_000000494427.jpg|0|A small white tray on a wooden table .|a small silver laptop on a wooden table|1
COCO_val2014_000000266376.jpg|1|A football player throwing a football on a field .|a baseball player holding a bat on a field|1
COCO_val2014_000000026907.jpg|1|A small boy in an orange shirt a baseball glove and ball .|a small boy in an orange shirt a baseball glove and ball|0
COCO_val2014_000000248087.jpg|1|A yellow train drives down a hill with some cars on top of it .|a commuter bus drives down a street with some stuff on top of it|1
COCO_val2014_000000359945.jpg|0|A apple that is sitting on top of a knife .|a apple that is sitting on top of a knife|0
COCO_val2014_000000456638.jpg|1|A woman with a blue suitcase getting off a train .|a woman with a blue suitcase getting off a train|0
COCO_val2014_000000543547.jpg|0|A guy chasing an automobile on a city street with vehicles all around .|a guy walking an elephant on a city street with vehicles all around|1
COCO_val2014_000000292991.jpg|0|A violin coat sits in front of a train door .|a suit case sits in front of a train door|1
COCO_val2014_000000456638.jpg|2|A woman with a blue suitcase getting off a train .|a woman with a blue suitcase getting off a train|0
COCO_val2014_000000570848.jpg|0|A woman is wearing a blue and red cocktail dress .|a woman is wearing a black and white tennis dress|1
COCO_val2014_000000233362.jpg|0|A little model boat speeding across the water .|a little model boat speeding across the water|0
COCO_val2014_000000520508.jpg|1|A person riding skis on a snowy surface .|a person riding skis on a snowy surface|0
COCO_val2014_000000230661.jpg|0|An orange business truck on a city street .|an orange business truck on a city street|0
COCO_val2014_000000557150.jpg|1|A woman laying down between a cow and a duck .|a goat laying down between a lamb and a duck|1
COCO_val2014_000000008583.jpg|1|A laptop on a rack with many things stacked around it .|a computer on a desk with many things stacked around it|1
COCO_val2014_000000400596.jpg|0|A restaurant with a green countertop next to a red wall .|a sink with a green countertop next to a white wall|1
COCO_val2014_000000433154.jpg|0|Six chairs sitting on the ground by a train .|wooden boxes sitting on the ground by a train|1
COCO_val2014_000000198915.jpg|1|A close up of a street sign on a pole .|a close up of a street sign on a pole|0
COCO_val2014_000000224138.jpg|0|A china bowl that has a triangular dessert on it .|a small plate that has a triangular dessert on it|1
COCO_val2014_000000439007.jpg|1|A polar bear fully submerged in a small body of water .|a polar bear fully submerged in a small body of water|0
COCO_val2014_000000243218.jpg|0|A black cat is laying on a bed .|a black cat is laying on a bed|0
COCO_val2014_000000313420.jpg|0|A black and yellow teddy bear hanging on a wall .|a black and yellow teddy bear hanging on a wall|0
COCO_val2014_000000497031.jpg|1|Person cutting paper with scissors at a table .|person cutting paper with scissors at a table|0
COCO_val2014_000000318361.jpg|1|A girl sitting at a kitchen table in a home .|a girl sitting at a kitchen table in a home|0
COCO_val2014_000000275270.jpg|0|A dark blue kitchen with a white shower and mirror .|a light brown bathroom with a white sink and mirror|1
COCO_val2014_000000487282.jpg|1|A girl wearing a white sweater holding a black shopping bag .|a girl wearing a white bonnet holding a black luggage bag|1
COCO_val2014_000000167205.jpg|0|A big white plate of some kind of food .|a big white plate of some kind of food|0
COCO_val2014_000000309114.jpg|1|A yellow truck on a street and a traffic light .|a yellow truck on a street and a traffic light|0
COCO_val2014_000000358572.jpg|0|A couple of kids that are on a divorce court .|a couple of people that are on a tennis court|1
COCO_val2014_000000508303.jpg|0|A person holding onto a partially eaten donut hole .|a person holding onto a partially eaten donut hole|0
COCO_val2014_000000089670.jpg|0|A two tier cake with some frosting and strawberries in the middle .|a two tier cake with some frosting and strawberries in the middle|0
COCO_val2014_000000474410.jpg|0|A group of birds flying in formation in the night .|a group of jets flying in formation in the air|1
COCO_val2014_000000090560.jpg|2|Two trains parked side by side in a train station with people wallking bye .|two trains parked side by side in a train station with people wallking bye|0
COCO_val2014_000000574074.jpg|0|A close up of three women under a tree branch .|a close up of three birds in a tree branch|1
COCO_val2014_000000010012.jpg|0|A family photo of a football player .|a vintage photo of a baseball player|1
COCO_val2014_000000549635.jpg|2|A outside produce market with dried meat and vegetables .|a outside produce market with different fruit and vegetables|1
COCO_val2014_000000280687.jpg|0|A square plate that has some food on it .|a square plate that has some food on it|0
COCO_val2014_000000318645.jpg|0|One black horse and two cows in a field .|one black horse and two cows in a field|0
COCO_val2014_000000036487.jpg|0|A woman tennis player waits for the next point while holding her racket .|a woman tennis player waits for the next point while holding her racket|0
COCO_val2014_000000306495.jpg|1|A person holding an open umbrella posing for a photo .|a person holding an open umbrella posing for a photo|0
COCO_val2014_000000058174.jpg|1|A public transit bus on a city street .|a public transit bus on a city street|0
COCO_val2014_000000370697.jpg|0|A sink which is well cleaned and brushes hanged besides .|a sink which is well cleaned and brushes hanged besides|0
COCO_val2014_000000026907.jpg|2|A small girl holding a book and hat while lying on a hardwood floor .|a small boy holding a glove and baseball while standing on a hardwood floor|1
COCO_val2014_000000241528.jpg|1|A bathroom with a sink and mirror in front of it .|a bathroom with a sink and mirror in front of it|0
COCO_val2014_000000155051.jpg|0|A close of up a hole that makes the world look small next to it .|a close of up a clock that makes the moon look small next to it|1
COCO_val2014_000000046898.jpg|0|A box that is eating some shelf next to a fence .|a bear that is on some grass next to a fence|1
COCO_val2014_000000366679.jpg|0|A woman with a tennis player holding a racket with a cat in the air .|a woman with a tennis player holding a racket with a cat in the air|0
COCO_val2014_000000020247.jpg|0|There are two brown bears together in the wild .|there are two brown bears together in the wild|0
COCO_val2014_000000276146.jpg|0|An image of a waiter with a slice of bread on the table .|an image of a table with a slice of pizza on the table|1
COCO_val2014_000000124279.jpg|1|Two males at a brown table two laptops and newspapers and glasses .|two males at a brown table two laptops and newspapers and glasses|0
COCO_val2014_000000509826.jpg|2|A man leanding over to touch the ice while lifting his skateboard .|a man leanding over to touch the ground while riding his skateboard|1
COCO_val2014_000000050746.jpg|0|A badminton table on a court with a racket .|a tennis player on a court with a racket|1
COCO_val2014_000000487282.jpg|2|A girl wearing a white sweater holding a black shopping bag .|a girl wearing a white bonnet holding a black luggage bag|1
COCO_val2014_000000379740.jpg|0|A counter a white toilet and toilet paper and black tiles .|a counter a white toilet and toilet paper and black tiles|0
COCO_val2014_000000510230.jpg|0|A blue lamp with a stop light over it .|a street sign with a stop sign below it|1
COCO_val2014_000000036487.jpg|1|A table bridge player waits for the next point while hitting her racket .|a woman tennis player waits for the next point while holding her racket|1
COCO_val2014_000000318361.jpg|2|A girl standing on a picnic counter outside a home .|a girl sitting at a kitchen table in a home|1
COCO_val2014_000000198915.jpg|2|A close up of a street sign on a pole .|a close up of a street sign on a pole|0
COCO_val2014_000000549635.jpg|3|A outside produce market with different fruit and vegetables .|a outside produce market with different fruit and vegetables|0
COCO_val2014_000000088183.jpg|1|Six children sitting and laughing on a desk and eating in the dining room .|two men sitting and relaxing on a sofa and chair in the dining room|1
COCO_val2014_000000222054.jpg|1|A public school station on a city street .|a public transit bus on a city street|1
COCO_val2014_000000543547.jpg|1|A guy walking an elephant on a city street with vehicles all around .|a guy walking an elephant on a city street with vehicles all around|0
COCO_val2014_000000050746.jpg|1|A tennis player on a court with a racket .|a tennis player on a court with a racket|0
COCO_val2014_000000367205.jpg|2|A public school station on a city street .|a public transit bus on a city street|1
COCO_val2014_000000572546.jpg|1|A telephone pole a no way sign and three exit signs .|a telephone pole a no parking sign and two street signs|1
COCO_val2014_000000455345.jpg|0|A bunch of books sitting next to a couple of apples .|a bunch of bananas sitting next to a bowl of apples|1
COCO_val2014_000000026907.jpg|3|A small man in an oxford shirt a red hat and ball .|a small boy in an orange shirt a baseball glove and ball|1
COCO_val2014_000000280687.jpg|1|A metal tray that has some inscription on it .|a square plate that has some food on it|1
COCO_val2014_000000206751.jpg|0|There is a man standing at a table making a sandwich .|there is a man sitting at a table eating a sandwich|1
COCO_val2014_000000456708.jpg|0|Four young people on rolled skates in blue backgound .|four young people on rolled skates in blue backgound|0
COCO_val2014_000000095371.jpg|0|A black triple decker bus doing down the sidewalk beside a semi .|a colorful double decker bus doing down the road beside a semi|1
COCO_val2014_000000282847.jpg|0|A crowd of people in a bar playing with a frisbee .|a group of people in a field playing with a frisbee|1
COCO_val2014_000000155051.jpg|1|A close of up a hole that makes the world look small next to it .|a close of up a clock that makes the moon look small next to it|1
COCO_val2014_000000026907.jpg|4|A man in a red dress with a baseball glove .|a kid in a yellow shirt with a baseball glove|1
COCO_val2014_000000208793.jpg|0|A lady that is sitting by a fire with a tray of food .|a lady that is sitting by a table with a plate of food|1
COCO_val2014_000000192062.jpg|1|Older kids sign under a palm window during the fall .|older street sign under a large tree during the fall|1
COCO_val2014_000000205247.jpg|1|A public school station on a city street .|a public transit bus on a city street|1
COCO_val2014_000000289716.jpg|1|A big dog carried in a red duffel bag .|a little dog sitting in a red duffel bag|1
COCO_val2014_000000010012.jpg|1|A family photo of a football player .|a vintage photo of a baseball player|1
COCO_val2014_000000101270.jpg|1|There are two butterflies that are flying in a organized pattern .|there are four planes that are flying in a organized pattern|1
COCO_val2014_000000257865.jpg|0|An outline of a boy that is blocking his eye .|an image of a man that is wiping his eye|1
COCO_val2014_000000164292.jpg|0|A person riding a circuit board on a wave .|a person riding a surf board on a wave|1
COCO_val2014_000000276146.jpg|1|A pan of stew on a rack next to wine .|a pan of pizza on a table next to wine|1
COCO_val2014_000000456638.jpg|3|A guy with a huge uniform getting on a train .|a woman with a blue suitcase getting off a train|1
COCO_val2014_000000441483.jpg|0|A bathroom with a toilet on tiled floors .|a bathroom with a toilet on tiled floors|0
COCO_val2014_000000160886.jpg|0|A woman sitting next to a can of bean soup .|a banana sitting next to a can of tomato soup|1
COCO_val2014_000000029594.jpg|2|A wall with a no parking sign near a no parking sign .|a wall with a no parking sign near a no parking sign|0
COCO_val2014_000000302155.jpg|0|Three people standing and pulling a rolling suitcase .|two people walking and pulling a rolling suitcase|1
COCO_val2014_000000085328.jpg|1|Turquoise and yellow train on a track .|turquoise and yellow train on a track|0
COCO_val2014_000000150347.jpg|0|A single bed with a striped blacket and a wooden headboard .|a big bed with a striped blacket and a floral headboard|1
COCO_val2014_000000027517.jpg|0|A person sitting in front of a computer monitor looking at their cellphone .|a person sitting in front of a computer monitor looking at their cellphone|0
COCO_val2014_000000444209.jpg|1|A white and black parked motorcycle and some other parked bikes .|a white and black parked motorcycle and some other parked bikes|0
COCO_val2014_000000020438.jpg|3|A pink and brown boy sleeping on a sofa beneath a yellow comforter .|a brown and white dog sleeping on a bed with a blue comforter|1
COCO_val2014_000000224138.jpg|1|A small plate that has a triangular dessert on it .|a small plate that has a triangular dessert on it|0
COCO_val2014_000000409117.jpg|0|A person riding skis on a snowy surface .|a person riding skis on a snowy surface|0
COCO_val2014_000000464633.jpg|0|A large horse eating grass in front of a wooden fence .|a large horse eating grass in front of a wooden fence|0
COCO_val2014_000000224138.jpg|2|A china bowl that has a triangular dessert on it .|a small plate that has a triangular dessert on it|1
COCO_val2014_000000198163.jpg|0|A man with many plates filled with different colors of paint .|a man with many plates filled with different colors of paint|0
COCO_val2014_000000185901.jpg|0|A big wooden bowl with flowers in it .|a big glass bowl with fruit in it|1
COCO_val2014_000000231281.jpg|0|A baseball swinging a baseball bat at a ball .|a baseball swinging a baseball bat at a ball|0
COCO_val2014_000000514607.jpg|0|An umbrella is sat out on a sandy beach .|an umbrella is sat out on a sandy beach|0
COCO_val2014_000000309114.jpg|2|A yellow truck on a street and a traffic light .|a yellow truck on a street and a traffic light|0
COCO_val2014_000000289716.jpg|2|A little dog sitting in a red duffel bag .|a little dog sitting in a red duffel bag|0
COCO_val2014_000000002255.jpg|0|A close up of an elephant running near trees .|a close up of an elephant walking near trees|1
COCO_val2014_000000282847.jpg|1|A crowd of people in a bar playing with a frisbee .|a group of people in a field playing with a frisbee|1
COCO_val2014_000000241528.jpg|2|A shower with a sink and shower in front of it .|a bathroom with a sink and mirror in front of it|1
COCO_val2014_000000425227.jpg|1|A child is on the water on the waters edge watching a kite .|a couple is on the beach on the waters edge flying a kite|1
COCO_val2014_000000290951.jpg|0|A large group of people in a giant room with giant umbrellas .|a large group of people in a giant room with giant umbrellas|0
COCO_val2014_000000012020.jpg|1|A person riding a ski board at a car park .|a person riding a skate board at a skate park|1
COCO_val2014_000000240742.jpg|2|Plated ham and dessert with a pot of bacon and water .|plated salad and toast with a side of coffee and water|1
COCO_val2014_000000510230.jpg|1|A blue lamp with a stop light over it .|a street sign with a stop sign below it|1
COCO_val2014_000000192062.jpg|2|Older street sign under a large tree during the fall .|older street sign under a large tree during the fall|0
COCO_val2014_000000572546.jpg|2|A telephone pole a no way sign and three exit signs .|a telephone pole a no parking sign and two street signs|1
COCO_val2014_000000483401.jpg|1|A man is making some food in a kitchen .|a man is making some food in a kitchen|0
COCO_val2014_000000240742.jpg|3|Plated ham and dessert with a pot of bacon and water .|plated salad and toast with a side of coffee and water|1
COCO_val2014_000000452300.jpg|1|A close up of a dog sleeping under a chair .|a close up of a dog sleeping under a chair|0
COCO_val2014_000000483401.jpg|2|A girl is eating some coffee in a kitchen .|a man is making some food in a kitchen|1
COCO_val2014_000000549635.jpg|4|A outside produce market with dried meat and vegetables .|a outside produce market with different fruit and vegetables|1
COCO_val2014_000000000474.jpg|0|A baseball player with a glove in a field .|a baseball player with a glove in a field|0
COCO_val2014_000000289716.jpg|3|A little dog sitting in a red duffel bag .|a little dog sitting in a red duffel bag|0
COCO_val2014_000000215278.jpg|0|A woman in a pink top a refrigerator and some shelves .|a woman in a pink top a refrigerator and some shelves|0
COCO_val2014_000000570848.jpg|1|A woman is wearing a black and white tennis dress .|a woman is wearing a black and white tennis dress|0
COCO_val2014_000000248087.jpg|2|A yellow train drives down a hill with some cars on top of it .|a commuter bus drives down a street with some stuff on top of it|1
COCO_val2014_000000144251.jpg|1|A public transit bus on a city street .|a public transit bus on a city street|0
COCO_val2014_000000212853.jpg|0|A woman smiles as she holds a plate of food .|a woman smiles as she holds a plate of food|0
COCO_val2014_000000417596.jpg|0|A couple of stone benches are inside a building .|a couple of wood benches are near a building|1
COCO_val2014_000000510782.jpg|0|A pink suitcase is in the back of a vehicle .|a pink suitcase is in the back of a vehicle|0
COCO_val2014_000000275015.jpg|0|A man is flying a kite in a field .|a man is flying a kite in a field|0
COCO_val2014_000000008493.jpg|0|A person riding a surf board on a wave .|a person riding a surf board on a wave|0
COCO_val2014_000000452300.jpg|2|A dog that is laying under a chair .|a dog that is laying under a chair|0
COCO_val2014_000000544522.jpg|0|A man in red shirt and blue jeans with a ball cap standing work shied .|a man in red shirt and blue jeans with a ball cap standing work shied|0
COCO_val2014_000000228344.jpg|0|A woman in blue is holding a tennis racket .|a woman in blue is holding a tennis racket|0
COCO_val2014_000000160886.jpg|1|A woman sitting next to a can of bean soup .|a banana sitting next to a can of tomato soup|1
COCO_val2014_000000118679.jpg|0|A female football player wearing a green shirt .|a male tennis player wearing a green shirt|1
