image_name|comment_number|comment|original|target
coco_val2014_000000452300.jpg|0|A book that is laying under a chair .|a dog that is laying under a chair|1
coco_val2014_000000198915.jpg|0|A close up of a street sign on a pole .|a close up of a street sign on a pole|0
coco_val2014_000000330265.jpg|0|A table sits on a tiled floor next to a sink .|a toilet sits on a tiled floor next to a sink|1
coco_val2014_000000167205.jpg|0|A big wooden plate of some kind of food .|a big white plate of some kind of food|1
coco_val2014_000000280687.jpg|0|A square plate that has some food on it .|a square plate that has some food on it|0
coco_val2014_000000160886.jpg|0|A banana sitting next to a can of bean soup .|a banana sitting next to a can of tomato soup|1
coco_val2014_000000456638.jpg|0|A woman with a blue uniform getting off a train .|a woman with a blue suitcase getting off a train|1
coco_val2014_000000292991.jpg|0|A suit case sits in front of a train door .|a suit case sits in front of a train door|0
coco_val2014_000000530656.jpg|0|A tennis player swinging a racket at a ball .|a tennis player swinging a racket at a ball|0
coco_val2014_000000088183.jpg|1|There are two men arguing in a living room talking .|there are two men sitting in a living room talking|1
coco_val2014_000000023584.jpg|0|A woman in a orange and white tennis outfit on a tennis court .|a woman in a orange and white tennis outfit on a tennis court|0
coco_val2014_000000318361.jpg|0|A girl sitting at a kitchen table in a home .|a girl sitting at a kitchen table in a home|0
coco_val2014_000000192062.jpg|1|Older kids sign under a large tree during the fall .|older street sign under a large tree during the fall|1
coco_val2014_000000444209.jpg|0|A white and black parked motorcycle and some other parked bikes .|a white and black parked motorcycle and some other parked bikes|0
coco_val2014_000000483401.jpg|0|A man is making some food in a kitchen .|a man is making some food in a kitchen|0
coco_val2014_000000562803.jpg|0|People carrying a child outside a wooden house .|people carrying a machine outside a wooden house|1
coco_val2014_000000330265.jpg|1|A toilet sits on a tiled floor next to a sink .|a toilet sits on a tiled floor next to a sink|0
coco_val2014_000000215278.jpg|0|A woman in a pink top a bar and some shelves .|a woman in a pink top a refrigerator and some shelves|1
coco_val2014_000000026907.jpg|0|A little boy that has a tennis glove in hand .|a little boy that has a baseball glove in hand|1
coco_val2014_000000452300.jpg|1|A dog that is laying on a chair .|a dog that is laying under a chair|1
coco_val2014_000000020438.jpg|1|A pink and white dog sleeping on a bed with a blue comforter .|a brown and white dog sleeping on a bed with a blue comforter|1
coco_val2014_000000439007.jpg|0|A black bear fully submerged in a small body of water .|a polar bear fully submerged in a small body of water|1
coco_val2014_000000539226.jpg|0|A large airplane that is flying through the desert .|a large airplane that is flying through the air|1
coco_val2014_000000309571.jpg|0|A close up of a street sign on a pole .|a close up of a street sign on a pole|0
coco_val2014_000000192062.jpg|2|Older street sign under a large tree during the fall .|older street sign under a large tree during the fall|0
coco_val2014_000000468411.jpg|1|An orange and yellow cat some grass and a window .|an orange and white cat some grass and a window|1
coco_val2014_000000514607.jpg|0|An umbrella is sat out on a sandy beach .|an umbrella is sat out on a sandy beach|0
coco_val2014_000000456638.jpg|1|A woman with a blue suitcase getting off a train .|a woman with a blue suitcase getting off a train|0
coco_val2014_000000167205.jpg|1|A big white plate of some kind of food .|a big white plate of some kind of food|0
coco_val2014_000000318361.jpg|1|A girl sitting at a kitchen counter in a home .|a girl sitting at a kitchen table in a home|1
coco_val2014_000000539226.jpg|1|A large creature that is flying through the air .|a large airplane that is flying through the air|1
coco_val2014_000000088183.jpg|2|Two men sitting and laughing on a sofa and chair in the dining room .|two men sitting and relaxing on a sofa and chair in the dining room|1
coco_val2014_000000456708.jpg|0|Four young people on rolled skates in blue backgound .|four young people on rolled skates in blue backgound|0
coco_val2014_000000497031.jpg|0|Person cutting wood with scissors at a table .|person cutting paper with scissors at a table|1
coco_val2014_000000023584.jpg|1|A badminton player on a court with a racket .|a tennis player on a court with a racket|1
coco_val2014_000000509826.jpg|0|A person riding a ski board at a skate park .|a person riding a skate board at a skate park|1
coco_val2014_000000358750.jpg|0|A double deckered bus parked in a lot .|a double deckered bus parked in a lot|0
coco_val2014_000000020247.jpg|0|There are three brown bears together in the wild .|there are two brown bears together in the wild|1
coco_val2014_000000545235.jpg|0|An image of a pizza sign against a blank wall .|an image of a pizza sign against a brick wall|1
coco_val2014_000000570848.jpg|0|A woman is wearing a black and white cocktail dress .|a woman is wearing a black and white tennis dress|1
coco_val2014_000000058174.jpg|0|A public transit bus on a city street .|a public transit bus on a city street|0
coco_val2014_000000570848.jpg|1|A man in tennis wear holding a tennis racket .|a person in tennis wear holding a tennis racket|1
coco_val2014_000000574074.jpg|0|A close up of three birds in a tree branch .|a close up of three birds in a tree branch|0
coco_val2014_000000570848.jpg|2|A woman is wearing a black and white tennis dress .|a woman is wearing a black and white tennis dress|0
coco_val2014_000000408071.jpg|0|A man sitting at a table with a box of desserts sitting next to him .|a man sitting at a table with a box of desserts sitting next to him|0
coco_val2014_000000336568.jpg|0|A dog running next to a horse at a farm .|a dog running next to a horse at a farm|0
coco_val2014_000000329011.jpg|0|A sad looking dog getting a bone in a sink .|a sad looking dog getting a bath in a sink|1
coco_val2014_000000281331.jpg|1|A dog that is hiding under a bed .|a dog that is hiding under a bed|0
coco_val2014_000000184613.jpg|0|A young boy barefoot holding an umbrella touching the horn of a cow .|a young boy barefoot holding an umbrella touching the horn of a cow|0
coco_val2014_000000403710.jpg|0|A man stands holding a surf board in front of some waves .|a man stands holding a surf board in front of some waves|0
coco_val2014_000000483401.jpg|1|A man is making some food in a kitchen .|a man is making some food in a kitchen|0
coco_val2014_000000563337.jpg|0|A hand in midair catching a ring toss frisbee .|a dog in midair catching a ring toss frisbee|1
coco_val2014_000000464633.jpg|0|A black horse eating grass in front of a wooden fence .|a large horse eating grass in front of a wooden fence|1
coco_val2014_000000430525.jpg|0|A woman sitting on a bench wearing a mask and some other people .|a woman sitting on a bench wearing a dress and some other people|1
coco_val2014_000000003067.jpg|0|A close up of a cat on a desk making a sandwich .|a close up of a cat on a desk near a sandwich|1
coco_val2014_000000366152.jpg|0|A blue vase with yellow flowers sits on a windowsill .|a blue vase with yellow flowers sits on a windowsill|0
coco_val2014_000000184613.jpg|1|A young boy barefoot holding an axe touching the horn of a cow .|a young boy barefoot holding an umbrella touching the horn of a cow|1
coco_val2014_000000309571.jpg|1|A close up of a street map on a pole .|a close up of a street sign on a pole|1
coco_val2014_000000163543.jpg|0|A person riding skis on a snowy surface .|a person riding skis on a snowy surface|0
coco_val2014_000000095371.jpg|0|A colorful double decker bus doing down the sidewalk beside a semi .|a colorful double decker bus doing down the road beside a semi|1
coco_val2014_000000233362.jpg|1|A little model boat speeding across the ocean .|a little model boat speeding across the water|1
coco_val2014_000000276146.jpg|0|A pan of pizza on a rack next to wine .|a pan of pizza on a table next to wine|1
coco_val2014_000000020438.jpg|2|A brown and brown dog sleeping on a bed with a blue comforter .|a brown and white dog sleeping on a bed with a blue comforter|1
coco_val2014_000000056302.jpg|0|A public transit bus on a city street .|a public transit bus on a city street|0
coco_val2014_000000510230.jpg|0|A street sign with a stop light below it .|a street sign with a stop sign below it|1
coco_val2014_000000500940.jpg|0|A white sailboat with a blue green and white sail and people .|a white sailboat with a blue green and white sail and people|0
coco_val2014_000000090560.jpg|0|Two red roses sitting next to each other on the tracks .|two red trains sitting next to each other on the tracks|1
coco_val2014_000000509826.jpg|1|A man leanding over to touch the ground while riding his skateboard .|a man leanding over to touch the ground while riding his skateboard|0
coco_val2014_000000113113.jpg|0|This is fresh meat stacked in a bowl .|this is fresh fruit stacked in a bowl|1
coco_val2014_000000212853.jpg|0|A woman smiles as she holds a plate of food .|a woman smiles as she holds a plate of food|0
coco_val2014_000000433154.jpg|0|Six boxes sitting on the ground by a train .|wooden boxes sitting on the ground by a train|1
coco_val2014_000000439007.jpg|1|A polar bear fully submerged in a small body of water .|a polar bear fully submerged in a small body of water|0
coco_val2014_000000234910.jpg|0|A bunch of traffic passes by a shopping center .|a bunch of traffic passes by a shopping center|0
coco_val2014_000000456638.jpg|2|A woman with a blue suitcase getting off a train .|a woman with a blue suitcase getting off a train|0
coco_val2014_000000408071.jpg|1|A waiter sitting at a table with a box of desserts sitting next to him .|a man sitting at a table with a box of desserts sitting next to him|1
coco_val2014_000000013004.jpg|0|A banana is laying on a small plate .|a banana is laying on a small plate|0
coco_val2014_000000549635.jpg|0|A number of fruits at a market .|a number of fruits at a market|0
coco_val2014_000000456638.jpg|3|A guy with a blue suitcase getting off a train .|a woman with a blue suitcase getting off a train|1
coco_val2014_000000318361.jpg|2|A girl sitting at a kitchen table in a home .|a girl sitting at a kitchen table in a home|0
coco_val2014_000000166244.jpg|0|A computer desk with three monitors on it .|a computer desk with three monitors on it|0
coco_val2014_000000095371.jpg|1|A black double decker bus doing down the road beside a semi .|a colorful double decker bus doing down the road beside a semi|1
coco_val2014_000000101270.jpg|0|There are two planes that are flying in a organized pattern .|there are four planes that are flying in a organized pattern|1
coco_val2014_000000528496.jpg|0|A plate is cut in half on a plate .|a sandwich is cut in half on a plate|1
coco_val2014_000000058174.jpg|1|A public transit bus on a city street .|a public transit bus on a city street|0
coco_val2014_000000281475.jpg|0|A girl and a dog are sitting on a bed hugging .|a girl and a dog are sitting on a bed hugging|0
coco_val2014_000000166696.jpg|0|A couple dozen men running around a baseball field .|a couple of men running around a baseball field|1
coco_val2014_000000241528.jpg|0|A bathroom with a sink and mirror in front of it .|a bathroom with a sink and mirror in front of it|0
coco_val2014_000000510230.jpg|1|A street sign with a blue sign below it .|a street sign with a stop sign below it|1
coco_val2014_000000241517.jpg|0|A public transit bus on a city street .|a public transit bus on a city street|0
coco_val2014_000000208793.jpg|0|A lady that is sitting by a table with a tray of food .|a lady that is sitting by a table with a plate of food|1
coco_val2014_000000358572.jpg|0|A couple of people that are on a divorce court .|a couple of people that are on a tennis court|1
coco_val2014_000000240742.jpg|0|Plated salad and toast with a side of coffee and water .|plated salad and toast with a side of coffee and water|0
coco_val2014_000000029594.jpg|0|A car with a no parking sign near a no parking sign .|a wall with a no parking sign near a no parking sign|1
coco_val2014_000000343229.jpg|0|A red bag is on the floor in a room .|a red bag is on the floor in a room|0
coco_val2014_000000520478.jpg|0|A man swings a wooden racket at the ball .|a man swings a tennis racket at the ball|1
coco_val2014_000000545309.jpg|0|A silver and gold train is on its track .|a silver and blue train is on its track|1
coco_val2014_000000471446.jpg|0|A truck on a street next to a van .|a truck on a street next to a van|0
coco_val2014_000000089670.jpg|0|A four tier cake with some frosting and strawberries in the middle .|a two tier cake with some frosting and strawberries in the middle|1
coco_val2014_000000570848.jpg|3|A woman is wearing a black and red tennis dress .|a woman is wearing a black and white tennis dress|1
coco_val2014_000000061315.jpg|0|A small boy smiles after having made small pizzas .|a small boy smiles after having made small pizzas|0
coco_val2014_000000026907.jpg|1|A small girl holding a glove and baseball while standing on a hardwood floor .|a small boy holding a glove and baseball while standing on a hardwood floor|1
coco_val2014_000000404263.jpg|0|A man riding a dirtbike on the beach .|a man riding a dirtbike on the beach|0
coco_val2014_000000026907.jpg|2|A kid in a yellow dress with a baseball glove .|a kid in a yellow shirt with a baseball glove|1
coco_val2014_000000058174.jpg|2|A public transit bus on a city street .|a public transit bus on a city street|0
coco_val2014_000000500514.jpg|0|A group of people with zombie costumes on .|a group of people with zombie costumes on|0
coco_val2014_000000277329.jpg|1|A country house half covered in the shade of a cloud in front of a mountain .|a country farmland half covered in the shade of a cloud in front of a mountain|1
coco_val2014_000000232905.jpg|0|A bird on a tower wit ha sky background .|a clock on a tower wit ha sky background|1
coco_val2014_000000400596.jpg|0|A sink with a green countertop next to a red wall .|a sink with a green countertop next to a white wall|1
coco_val2014_000000529235.jpg|0|Some food and glasses of wine on a table .|some food and glasses of wine on a table|0
coco_val2014_000000366152.jpg|1|A blue vase with yellow roses sits on a windowsill .|a blue vase with yellow flowers sits on a windowsill|1
coco_val2014_000000071673.jpg|0|There is a cat that is laying on a napkin .|there is a cat that is laying on a napkin|0
coco_val2014_000000504711.jpg|0|A piece of chocolate cake and a cookie on a plate .|a piece of chocolate cake and a fork on a plate|1
coco_val2014_000000054164.jpg|0|A dog that is surfing on some water .|a man that is surfing on some water|1
coco_val2014_000000282847.jpg|0|A group of people in a field playing with a frisbee .|a group of people in a field playing with a frisbee|0
coco_val2014_000000481628.jpg|0|A group of geese sitting next to each other in a body of water .|a group of geese sitting next to each other in a body of water|0
coco_val2014_000000000474.jpg|0|A baseball player with a glove in a field .|a baseball player with a glove in a field|0
coco_val2014_000000544522.jpg|0|A man in black shirt and blue jeans with a ball cap standing work shied .|a man in red shirt and blue jeans with a ball cap standing work shied|1
coco_val2014_000000160886.jpg|1|A banana sitting next to a can of tomato soup .|a banana sitting next to a can of tomato soup|0
coco_val2014_000000314907.jpg|0|A couple of cars that are parked down a road .|a couple of cars that are going down a road|1
coco_val2014_000000020247.jpg|1|There are two brown bears together in the wild .|there are two brown bears together in the wild|0
coco_val2014_000000089670.jpg|1|A two tier cake with some frosting and strawberries in the middle .|a two tier cake with some frosting and strawberries in the middle|0
coco_val2014_000000433154.jpg|1|Wooden boxes sitting on the ground by a train .|wooden boxes sitting on the ground by a train|0
coco_val2014_000000302155.jpg|1|Two people walking and pulling a rolling suitcase .|two people walking and pulling a rolling suitcase|0
coco_val2014_000000318361.jpg|3|A girl sitting at a kitchen table in a home .|a girl sitting at a kitchen table in a home|0
coco_val2014_000000070865.jpg|1|Two women sitting at a table with food and drinks .|two males sitting at a table with food and drinks|1
coco_val2014_000000324258.jpg|0|Two men standing in the conference room and playing a video game with wii motes .|two men standing in the living room and playing a video game with wii motes|1
coco_val2014_000000020438.jpg|3|A white and brown baby laying in a bed .|a white and brown dog laying in a bed|1
coco_val2014_000000318645.jpg|0|One black sheep and two cows in a field .|one black horse and two cows in a field|1
coco_val2014_000000248087.jpg|0|A commuter bus drives down a street with some cars on top of it .|a commuter bus drives down a street with some stuff on top of it|1
coco_val2014_000000085328.jpg|0|Turquoise and yellow train on a track .|turquoise and yellow train on a track|0
coco_val2014_000000510230.jpg|2|A stop sign with a stop sign below it .|a street sign with a stop sign below it|1
coco_val2014_000000139169.jpg|0|A close up of an open book with a person walking a dirt bike .|a close up of an open book with a person riding a dirt bike|1
coco_val2014_000000002255.jpg|0|A close up of an elephant walking near trees .|a close up of an elephant walking near trees|0
coco_val2014_000000054164.jpg|1|A man in a wetsuit riding a motorcycle on a surfboard .|a man in a wetsuit riding a wave on a surfboard|1
coco_val2014_000000282847.jpg|1|A group of people in a field playing with a frisbee .|a group of people in a field playing with a frisbee|0
coco_val2014_000000318645.jpg|1|Two black horse and two cows in a field .|one black horse and two cows in a field|1
coco_val2014_000000456708.jpg|1|Two young people on rolled skates in blue backgound .|four young people on rolled skates in blue backgound|1
coco_val2014_000000110881.jpg|0|Two cars and a bicycle and some windows .|two motorcycles and a bicycle and some windows|1
coco_val2014_000000184613.jpg|2|A young girl barefoot holding an umbrella touching the horn of a cow .|a young boy barefoot holding an umbrella touching the horn of a cow|1
coco_val2014_000000281475.jpg|1|A girl and a guy are sitting on a bed hugging .|a girl and a dog are sitting on a bed hugging|1
coco_val2014_000000366679.jpg|1|A woman with a tennis player holding a racket with a cat in the air .|a woman with a tennis player holding a racket with a cat in the air|0
coco_val2014_000000071673.jpg|1|There is a person that is laying on a napkin .|there is a cat that is laying on a napkin|1
coco_val2014_000000023584.jpg|2|A tennis court on a court with a racket .|a tennis player on a court with a racket|1
coco_val2014_000000489305.jpg|0|A small bowl and a very big basket full of fruit salad .|a small bowl and a very big bowl full of fruit salad|1
coco_val2014_000000322352.jpg|0|A dinner table with four chairs two potted plants a fireplace .|a dinner table with four chairs two potted plants a fireplace|0
coco_val2014_000000358750.jpg|1|A single deckered bus parked in a lot .|a double deckered bus parked in a lot|1
coco_val2014_000000487282.jpg|0|A girl wearing a white bonnet holding a black luggage bag .|a girl wearing a white bonnet holding a black luggage bag|0
coco_val2014_000000510782.jpg|1|A pink suitcase is in the front of a vehicle .|a pink suitcase is in the back of a vehicle|1
coco_val2014_000000020438.jpg|4|A brown and white boy sleeping on a bed with a blue comforter .|a brown and white dog sleeping on a bed with a blue comforter|1
coco_val2014_000000142500.jpg|0|A hand holding a small stalk of broccoli .|a hand holding a huge stalk of broccoli|1
coco_val2014_000000277329.jpg|2|A country farmland half covered in the shade of a cloud in front of a mountain .|a country farmland half covered in the shade of a cloud in front of a mountain|0
coco_val2014_000000309114.jpg|1|A yellow truck on a sidewalk and a traffic light .|a yellow truck on a street and a traffic light|1
coco_val2014_000000433154.jpg|2|Wooden chairs sitting on the ground by a train .|wooden boxes sitting on the ground by a train|1
coco_val2014_000000318361.jpg|4|A small girl sitting at a round window next to a kitchen .|a small girl sitting at a round table next to a kitchen|1
coco_val2014_000000425227.jpg|1|A couple is on the water on the waters edge flying a kite .|a couple is on the beach on the waters edge flying a kite|1
coco_val2014_000000197775.jpg|0|A van with the back open and appliances in the front .|a van with the back open and appliances in the back|1
coco_val2014_000000029594.jpg|1|A wall with a no parking sign near a no parking sign .|a wall with a no parking sign near a no parking sign|0
coco_val2014_000000026907.jpg|3|A man in a yellow shirt with a baseball glove .|a kid in a yellow shirt with a baseball glove|1
coco_val2014_000000345380.jpg|0|An image of a dog that is catching a frisbee .|an image of a dog that is catching a frisbee|0
coco_val2014_000000020438.jpg|5|A white and brown dog laying in a bed .|a white and brown dog laying in a bed|0
coco_val2014_000000161642.jpg|0|An image of clock that is on the wall .|an image of clock that is on the wall|0
coco_val2014_000000183709.jpg|0|A line of men walking across the street .|a group of men walking across the street|1
coco_val2014_000000192062.jpg|3|Older street sign under a large tree during the fall .|older street sign under a large tree during the fall|0
coco_val2014_000000199842.jpg|0|A public transit bus on a city street .|a public transit bus on a city street|0
coco_val2014_000000120068.jpg|0|A red white and black plane parked inside a building .|a red white and black plane parked inside a building|0
coco_val2014_000000281331.jpg|2|A white dog under a bed with its eye wide open .|a white dog under a bed with its eye wide open|0
coco_val2014_000000070865.jpg|2|Five males sitting at a table with food and drinks .|two males sitting at a table with food and drinks|1
coco_val2014_000000011320.jpg|0|There is a old church with many buildings and a bridge in the background .|there is a old photo with many buildings and a bridge in the background|1
coco_val2014_000000076916.jpg|0|Four giraffes and a human living in a fenced in area .|four giraffes and a pig living in a fenced in area|1
coco_val2014_000000088183.jpg|3|Two men sitting and relaxing on a sofa and chair in the dining room .|two men sitting and relaxing on a sofa and chair in the dining room|0
coco_val2014_000000570848.jpg|4|A woman is wearing a black and white tennis dress .|a woman is wearing a black and white tennis dress|0
coco_val2014_000000170365.jpg|0|A gold tiled bathroom with yellow flowers on the back of the toilet .|a gold tiled bathroom with yellow flowers on the back of the toilet|0
coco_val2014_000000001668.jpg|0|A football player holding a bat on a field .|a baseball player holding a bat on a field|1
coco_val2014_000000183709.jpg|1|A group of men sat across the street .|a group of men walking across the street|1
coco_val2014_000000327656.jpg|0|A man with a backpack sitting in front of a semi .|a man with a backpack sitting in front of a semi|0
coco_val2014_000000318645.jpg|2|One black horse and six cows in a field .|one black horse and two cows in a field|1
coco_val2014_000000386650.jpg|0|A wooden bench with red legs and some potted plants .|a wooden bench with red legs and some potted plants|0
coco_val2014_000000318361.jpg|5|A small girl sitting at a round table next to a kitchen .|a small girl sitting at a round table next to a kitchen|0
coco_val2014_000000206751.jpg|0|There is a man sitting at a table eating a sandwich .|there is a man sitting at a table eating a sandwich|0
coco_val2014_000000487282.jpg|1|A girl wearing a white bonnet holding a black luggage bag .|a girl wearing a white bonnet holding a black luggage bag|0
coco_val2014_000000409117.jpg|0|A person riding skis on a snowy surface .|a person riding skis on a snowy surface|0
coco_val2014_000000390241.jpg|0|On overturned bus on the side of the road .|on overturned bus on the side of the road|0
coco_val2014_000000155355.jpg|1|A black and white photo of two zebras near one another .|a black and white photo of two zebras near one another|0
coco_val2014_000000522638.jpg|0|Two stuffed animals a bear and a monkey .|two stuffed animals a bear and a monkey|0
coco_val2014_000000309114.jpg|2|A truck on a city street stopped at a traffic light .|a truck on a city street stopped at a traffic light|0
coco_val2014_000000011320.jpg|1|There is a old photo with many buildings and a church in the background .|there is a old photo with many buildings and a bridge in the background|1
coco_val2014_000000054164.jpg|2|A guy wearing a blue suit surfing the wave .|a guy wearing a wet suit surfing the wave|1
coco_val2014_000000112928.jpg|0|A giant fire hydrant on top of a cement block .|a red fire hydrant on top of a cement block|1
coco_val2014_000000430525.jpg|1|A woman standing on a bench wearing a dress and some other people .|a woman sitting on a bench wearing a dress and some other people|1
coco_val2014_000000280687.jpg|1|A square tray that has some food on it .|a square plate that has some food on it|1
coco_val2014_000000504902.jpg|0|A group of dogs lounging next to a shed full of crates .|a group of dogs lounging next to a truck full of crates|1
coco_val2014_000000238410.jpg|0|A group of people sitting around a long table .|a group of people sitting around a long table|0
coco_val2014_000000257328.jpg|0|An image of a paper plate stacked with bananas .|an image of a paper plate stacked with bananas|0
coco_val2014_000000124279.jpg|0|Four males at a brown table two laptops and newspapers and glasses .|two males at a brown table two laptops and newspapers and glasses|1
coco_val2014_000000289716.jpg|0|A little dog sitting in a red duffel bag .|a little dog sitting in a red duffel bag|0
coco_val2014_000000513096.jpg|0|Two men standing by a display of military items .|two men standing by a display of military items|0
coco_val2014_000000280687.jpg|2|A metal plate that has some food on it .|a square plate that has some food on it|1
coco_val2014_000000504711.jpg|1|A piece of chocolate cake and a fork on a plate .|a piece of chocolate cake and a fork on a plate|0
coco_val2014_000000549171.jpg|0|A lady cutting her own hair with a pair of huge scissors .|a lady cutting her own hair with a pair of huge scissors|0
coco_val2014_000000544522.jpg|1|A man in red shirt and blue jeans with a ball cap standing work shied .|a man in red shirt and blue jeans with a ball cap standing work shied|0
coco_val2014_000000309114.jpg|3|A pickup truck on a street and a traffic light .|a yellow truck on a street and a traffic light|1
coco_val2014_000000483401.jpg|2|A man is making some coffee in a kitchen .|a man is making some food in a kitchen|1
coco_val2014_000000356261.jpg|0|White horse with saddle on overlooks a river .|white horse with saddle on overlooks a river|0
coco_val2014_000000166696.jpg|1|A couple of men stood around a baseball field .|a couple of men running around a baseball field|1
coco_val2014_000000281331.jpg|3|A white dog under a bed with its eye wide open .|a white dog under a bed with its eye wide open|0
coco_val2014_000000065024.jpg|0|A panda bear chewing on some plants .|a panda bear chewing on some plants|0
coco_val2014_000000071673.jpg|2|A close up of a cat laying on a napkin .|a close up of a cat laying on a napkin|0
coco_val2014_000000379740.jpg|0|A counter a white sink and toilet paper and black tiles .|a counter a white toilet and toilet paper and black tiles|1
coco_val2014_000000321603.jpg|0|Blender with white puree inside on kitchen counter .|blender with white puree inside on kitchen counter|0
coco_val2014_000000367116.jpg|0|Two men standing in a living room while they play a video game .|two men standing in a living room while they play a video game|0
coco_val2014_000000003067.jpg|1|A close up of a woman on a desk near a sandwich .|a close up of a cat on a desk near a sandwich|1
coco_val2014_000000490964.jpg|0|A croissant on a plate near a lamp on a table .|a croissant on a plate near a beverage on a table|1
coco_val2014_000000118679.jpg|0|A male football player wearing a green shirt .|a male tennis player wearing a green shirt|1
coco_val2014_000000430525.jpg|2|A woman sitting on a couch wearing a dress and some other people .|a woman sitting on a bench wearing a dress and some other people|1
coco_val2014_000000095371.jpg|2|A colorful double decker bus doing down the road beside a semi .|a colorful double decker bus doing down the road beside a semi|0
coco_val2014_000000489305.jpg|1|A small bowl and a very big bowl full of fruit salad .|a small bowl and a very big bowl full of fruit salad|0
coco_val2014_000000289716.jpg|1|A small dog sitting in a reb bag next to a frisbee .|a small dog sitting in a reb bag next to a frisbee|0
coco_val2014_000000362779.jpg|0|A metallic fridge in a large home kitchen .|a metallic fridge in a large home kitchen|0
coco_val2014_000000010012.jpg|0|A family photo of a baseball player .|a vintage photo of a baseball player|1
coco_val2014_000000281475.jpg|2|A girl and a dog are asleep on a bed hugging .|a girl and a dog are sitting on a bed hugging|1
coco_val2014_000000183709.jpg|2|A group of men walking across the street .|a group of men walking across the street|0
coco_val2014_000000444209.jpg|1|A white and black parked motorcycle and some other parked bikes .|a white and black parked motorcycle and some other parked bikes|0
coco_val2014_000000524456.jpg|0|Two arms typing on a laptop and one hand on a mouse .|two arms typing on a laptop and one hand on a mouse|0
coco_val2014_000000527022.jpg|0|A number of animals in a field with trees near by .|a number of animals in a field with trees near by|0
coco_val2014_000000184613.jpg|3|A young boy barefoot holding an umbrella touching the horn of a cow .|a young boy barefoot holding an umbrella touching the horn of a cow|0
coco_val2014_000000167131.jpg|1|Some broccoli and shredded carrots sitting on a cutting board with a knife .|some broccoli and shredded carrots sitting on a cutting board with a knife|0
coco_val2014_000000466090.jpg|0|A couple of people that are on a tennis court .|a couple of people that are on a tennis court|0
coco_val2014_000000288408.jpg|0|A woman wearing a red shirt is standing on a snowboard thats on a carpet .|a woman wearing a red shirt is standing on a snowboard thats on a carpet|0
coco_val2014_000000248087.jpg|1|A yellow bus drives down a street with some stuff on top of it .|a commuter bus drives down a street with some stuff on top of it|1
coco_val2014_000000036487.jpg|1|A woman tennis player waits for the next point while holding her racket .|a woman tennis player waits for the next point while holding her racket|0
coco_val2014_000000281331.jpg|4|A white dog in a bed with its eye wide open .|a white dog under a bed with its eye wide open|1
coco_val2014_000000570848.jpg|5|A person in tennis wear holding a volleyball racket .|a person in tennis wear holding a tennis racket|1
coco_val2014_000000015067.jpg|0|A person riding a skate board at a skate park .|a person riding a skate board at a skate park|0
coco_val2014_000000216327.jpg|0|There are several soldiers standing on the outside of this train .|there are several people standing on the outside of this train|1
