image_name|comment_number|comment|original|target
coco_val2014_000000224119.jpg|0|A man holding onto a pipe with his hand out in a parking lot .|A man holding onto a pipe with his hand out in a parking lot .|12
coco_val2014_000000097868.jpg|0|A silhouette of a woman in the sunset at the beach holding a surfboard .|A silhouette of a woman in the sunset at the beach holding a surfboard .|7
coco_val2014_000000203131.jpg|0|A cloudy sky looms over a dock and the water .|A cloudy sky looms over a dock and the water .|4
coco_val2014_000000175212.jpg|0|A beautiful young lady taking a selfie in a mirror .|A beautiful young lady taking a selfie in a mirror .|1
coco_val2014_000000077473.jpg|0|Black and white image of man with an umbrella on a city street .|Black and white image of man with an umbrella on a city street .|6
coco_val2014_000000153656.jpg|0|A male competitive speed skier coming around a curve .|A male competitive speed skier coming around a curve .|3
coco_val2014_000000444694.jpg|0|The skier has a red coat on that makes him visible .|The skier has a red coat on that makes him visible .|9
coco_val2014_000000369998.jpg|0|A large amount of produce set on a table .|A large amount of produce set on a table .|1
coco_val2014_000000389869.jpg|0|A pile of doughnuts with signs stating the prices .|A pile of doughnuts with signs stating the prices .|15
coco_val2014_000000104495.jpg|0|A young boy holding a baseball bat near a batting cage .|A young boy holding a baseball bat near a batting cage .|21
coco_val2014_000000029358.jpg|0|A room full of things such as computers , table fans suitcases , potted plants etc .|A room full of things such as computers , table fans suitcases , potted plants etc .|2
coco_val2014_000000273420.jpg|0|An old man sitting on a bench overlooking a lake .|An old man sitting on a bench overlooking a lake .|6
coco_val2014_000000146836.jpg|0|A small paperback book that was left on a bed .|A small paperback book that was left on a bed .|1
coco_val2014_000000061720.jpg|0|A dirty urinal in the floor of a bathroom .|A dirty urinal in the floor of a bathroom .|1
coco_val2014_000000485509.jpg|0|A snowboarder is doing a trick while in the air .|A snowboarder is doing a trick while in the air .|9
coco_val2014_000000419312.jpg|0|A wooden table topped with a computer monitor and two keyboards .|A wooden table topped with a computer monitor and two keyboards .|12
coco_val2014_000000428973.jpg|0|"A boy wearing a black , red and yellow superhero costume and wearing a painted - on black - and - white "" eye mask "" eats something from a sheet of white wax paper ."|"A boy wearing a black , red and yellow superhero costume and wearing a painted - on black - and - white "" eye mask "" eats something from a sheet of white wax paper ."|5
coco_val2014_000000442205.jpg|0|A young man riding a skateboard with red wheels .|A young man riding a skateboard with red wheels .|2
coco_val2014_000000011925.jpg|0|A plate of food with an apple and bowl of food on the side|A plate of food with an apple and bowl of food on the side|4
coco_val2014_000000043939.jpg|0|A man does a hand gesture while standing in front of a power point .|A man does a hand gesture while standing in front of a power point .|7
coco_val2014_000000185936.jpg|0|A large crowd of people are walking with umbrellas .|A large crowd of people are walking with umbrellas .|5
coco_val2014_000000440562.jpg|0|A man is playing frisbee on the beach .|A man is playing frisbee on the beach .|44
coco_val2014_000000181888.jpg|0|Three sheep in a vineyard , two black faced and one white faced|Three sheep in a vineyard , two black faced and one white faced|16
coco_val2014_000000351621.jpg|0|This glass cup has a plant inside of it|This glass cup has a plant inside of it|2
coco_val2014_000000236166.jpg|0|A stop sign on the corner of a patch of grass .|A stop sign on the corner of a patch of grass .|2
coco_val2014_000000545289.jpg|0|A modern crisp motel room displays overhead eclectic art .|A modern crisp motel room displays overhead eclectic art .|6
coco_val2014_000000172079.jpg|0|A white pontoon - type boat is in the water with people in it .|A white pontoon - type boat is in the water with people in it .|4
coco_val2014_000000022446.jpg|0|Numerous parking meters along the side of a street .|Numerous parking meters along the side of a street .|6
coco_val2014_000000414795.jpg|0|People playing baseball on a sandy sports field|People playing baseball on a sandy sports field|21
coco_val2014_000000228764.jpg|0|A batter is running for first base after a hit .|A batter is running for first base after a hit .|2
coco_val2014_000000109486.jpg|0|The woman in the red shirt jumps up to catch a frisbee .|The woman in the red shirt jumps up to catch a frisbee .|13
coco_val2014_000000456969.jpg|0|Three men going after a soccer ball on the field .|Three men going after a soccer ball on the field .|22
coco_val2014_000000388829.jpg|0|A pot of food lies on a table mat .|A pot of food lies on a table mat .|17
coco_val2014_000000425371.jpg|0|Roadway signs on post on sidewalk of large urban city .|Roadway signs on post on sidewalk of large urban city .|1
coco_val2014_000000202093.jpg|0|A little girl sitting on a bench in front of some ivy with her stuffed animal|A little girl sitting on a bench in front of some ivy with her stuffed animal|10
coco_val2014_000000412639.jpg|0|A young girl , holding a teddy bear at an outdoor event .|A young girl , holding a teddy bear at an outdoor event .|7
coco_val2014_000000047724.jpg|0|A plate of meat , potatoes and broccoli on a placemat .|A plate of meat , potatoes and broccoli on a placemat .|10
coco_val2014_000000489023.jpg|0|A woman using a microwave sitting in a kitchen .|A woman using a microwave sitting in a kitchen .|10
coco_val2014_000000511204.jpg|0|A suited man strides past ornate architectural feature .|A suited man strides past ornate architectural feature .|2
coco_val2014_000000463534.jpg|0|A motorcycle parked on a stone cobble road , in the sun .|A motorcycle parked on a stone cobble road , in the sun .|3
coco_val2014_000000032258.jpg|0|Two small white dogs looking out small windows of a building .|Two small white dogs looking out small windows of a building .|4
coco_val2014_000000542234.jpg|0|The cows are standing together on the field outside .|The cows are standing together on the field outside .|1
coco_val2014_000000386525.jpg|0|A man sitting with a game controller in his hands .|A man sitting with a game controller in his hands .|8
coco_val2014_000000268229.jpg|0|A toucan with a brightly colored beak in a cage .|A toucan with a brightly colored beak in a cage .|2
coco_val2014_000000009759.jpg|0|A young child brushes their teeth with a blue toothbrush .|A young child brushes their teeth with a blue toothbrush .|0
coco_val2014_000000577182.jpg|0|A bunch of kites flying around on the beach ,|A bunch of kites flying around on the beach ,|4
coco_val2014_000000126701.jpg|0|Three zebras are standing in a row grazing on hay .|Three zebras are standing in a row grazing on hay .|15
coco_val2014_000000131869.jpg|0|A frying pan with an egg that has a double yolk|A frying pan with an egg that has a double yolk|3
coco_val2014_000000181655.jpg|0|A clock tower next to a building in a city .|A clock tower next to a building in a city .|23
coco_val2014_000000354540.jpg|0|A woman is walking across a wooden bridge with a surfboard .|A woman is walking across a wooden bridge with a surfboard .|6
coco_val2014_000000092514.jpg|0|A couple of people and a television in a room .|A couple of people and a television in a room .|2
coco_val2014_000000078313.jpg|0|A person standing next to a snow board with mountains in the background|A person standing next to a snow board with mountains in the background|29
coco_val2014_000000477846.jpg|0|Some large vehicles on a wide street near big buildings .|Some large vehicles on a wide street near big buildings .|2
coco_val2014_000000535536.jpg|0|A girl using a laptop on her bed .|A girl using a laptop on her bed .|2
coco_val2014_000000298433.jpg|0|A toddler boy is on a white pad playing a video game .|A toddler boy is on a white pad playing a video game .|1
coco_val2014_000000419556.jpg|0|A bowl containing several bananas is on a counter .|A bowl containing several bananas is on a counter .|16
coco_val2014_000000535997.jpg|0|Several large umbrellas in a beach area towards the end of the day|Several large umbrellas in a beach area towards the end of the day|2
coco_val2014_000000047010.jpg|0|A woman riding a wave on top of a surfboard .|A woman riding a wave on top of a surfboard .|4
coco_val2014_000000078858.jpg|0|A lake that has some birds flying over top|A lake that has some birds flying over top|21
coco_val2014_000000478521.jpg|0|A picture of a tv displaying a television commercial about animal abuse .|A picture of a tv displaying a television commercial about animal abuse .|23
coco_val2014_000000427643.jpg|0|Two young girls with umbrellas on a stage .|Two young girls with umbrellas on a stage .|2
coco_val2014_000000259136.jpg|0|Someone parks their motor scooter along with the bikes .|Someone parks their motor scooter along with the bikes .|2
coco_val2014_000000026611.jpg|0|Fire hydrant on the street at night time .|Fire hydrant on the street at night time .|17
coco_val2014_000000064121.jpg|0|Old pic of a little girl holding a teddy bear in the yard|Old pic of a little girl holding a teddy bear in the yard|21
coco_val2014_000000107468.jpg|0|A black and white sign on a black wall .|A black and white sign on a black wall .|1
coco_val2014_000000038709.jpg|0|Two small containers on a table , one with veggies and one with a main course .|Two small containers on a table , one with veggies and one with a main course .|18
coco_val2014_000000427956.jpg|0|A man holds a wii remote in his hands|A man holds a wii remote in his hands|1
coco_val2014_000000252388.jpg|0|A young boy leaning up against an iron fence .|A young boy leaning up against an iron fence .|5
coco_val2014_000000129139.jpg|0|A man leading a cow to the market|A man leading a cow to the market|5
coco_val2014_000000154423.jpg|0|A bunch of commercial planes parked by terminals at night .|A bunch of commercial planes parked by terminals at night .|4
coco_val2014_000000099937.jpg|0|The woman is sitting on the motorcycle by the plants .|The woman is sitting on the motorcycle by the plants .|7
coco_val2014_000000347675.jpg|0|A group of people riding swings in the snow .|A group of people riding swings in the snow .|2
coco_val2014_000000232760.jpg|0|Two zebras grazing off bits of grass in a field of dirt .|Two zebras grazing off bits of grass in a field of dirt .|2
coco_val2014_000000417031.jpg|0|A man is playing tennis on the tennis on court|A man is playing tennis on the tennis on court|6
coco_val2014_000000497501.jpg|0|A woman and child playing frisbee in a grassy area .|A woman and child playing frisbee in a grassy area .|5
coco_val2014_000000180095.jpg|0|A woman and a dog is surfing in the beach|A woman and a dog is surfing in the beach|1
coco_val2014_000000324313.jpg|0|A man and a women yelling into a corded phone|A man and a women yelling into a corded phone|1
coco_val2014_000000581081.jpg|0|A person bundled up wearing skiis in the snow outside of a house .|A person bundled up wearing skiis in the snow outside of a house .|20
coco_val2014_000000233638.jpg|0|Person holding hotdog at a professional baseball game|Person holding hotdog at a professional baseball game|8
coco_val2014_000000134575.jpg|0|A pizza in its cardboard box sitting on a table|A pizza in its cardboard box sitting on a table|5
coco_val2014_000000118839.jpg|0|A bed and many suitcases in a room .|A bed and many suitcases in a room .|2
coco_val2014_000000023751.jpg|0|A living room with furniture , a fireplace , and a large scenic window|A living room with furniture , a fireplace , and a large scenic window|1
coco_val2014_000000129862.jpg|0|An orange and white cat with a polka dotted bow around her neck .|An orange and white cat with a polka dotted bow around her neck .|34
coco_val2014_000000060213.jpg|0|A lady holding a vase for her flowers .|A lady holding a vase for her flowers .|4
coco_val2014_000000330410.jpg|0|A backpack in an old chair beside various items .|A backpack in an old chair beside various items .|8
coco_val2014_000000038276.jpg|0|A boy and mother stand for a photo|A boy and mother stand for a photo|17
coco_val2014_000000047570.jpg|0|A blurry picture of a cat standing on a toilet .|A blurry picture of a cat standing on a toilet .|40
coco_val2014_000000435358.jpg|0|A cat sits on a desk in front of a computer .|A cat sits on a desk in front of a computer .|2
coco_val2014_000000571728.jpg|0|A man in a hat rides an elephant in a river|A man in a hat rides an elephant in a river|3
coco_val2014_000000080163.jpg|0|Person on a motorcycle at a cross walk looking at camera .|Person on a motorcycle at a cross walk looking at camera .|2
coco_val2014_000000330037.jpg|0|The backs of red painted wooden benches on a city street .|The backs of red painted wooden benches on a city street .|5
coco_val2014_000000317250.jpg|0|A person in jeans and two toned shoes sits on the back of a bench .|A person in jeans and two toned shoes sits on the back of a bench .|5
coco_val2014_000000112664.jpg|0|A baseball game is in process with a player who is up to bat .|A baseball game is in process with a player who is up to bat .|6
coco_val2014_000000379048.jpg|0|Antique blue truck displayed to crowd at outdoor event .|Antique blue truck displayed to crowd at outdoor event .|1
coco_val2014_000000240275.jpg|0|An architectural structure that has a wooden dock surrounding it .|An architectural structure that has a wooden dock surrounding it .|2
coco_val2014_000000484404.jpg|0|The room has a bed , a pan and slippers .|The room has a bed , a pan and slippers .|16
coco_val2014_000000189446.jpg|0|A girl eating an enormous glazed donut with sprinkles|A girl eating an enormous glazed donut with sprinkles|6
coco_val2014_000000037549.jpg|0|A cat is playing with a glass under a table .|A cat is playing with a glass under a table .|2
coco_val2014_000000472078.jpg|0|A couple of people with surfboards on a beach .|A couple of people with surfboards on a beach .|4
coco_val2014_000000109092.jpg|0|A white vehicle in front of a building .|A white vehicle in front of a building .|5
coco_val2014_000000107990.jpg|0|A rear view mirror with a large red truck visible in it|A rear view mirror with a large red truck visible in it|6
coco_val2014_000000527379.jpg|0|Food and metal pitchers are sitting on a countertop .|Food and metal pitchers are sitting on a countertop .|10
coco_val2014_000000062554.jpg|0|The glass bowl is filled with ripped oranges .|The glass bowl is filled with ripped oranges .|6
coco_val2014_000000519916.jpg|0|A pizza is cheesy with sliced black olives .|A pizza is cheesy with sliced black olives .|8
coco_val2014_000000096493.jpg|0|A woman holding a brown umbrella standing behind another umbrella on the street .|A woman holding a brown umbrella standing behind another umbrella on the street .|3
coco_val2014_000000505942.jpg|0|A baseball player swinging a bat at a baseball .|A baseball player swinging a bat at a baseball .|7
coco_val2014_000000499143.jpg|0|Group of people standing outside of a green bus .|Group of people standing outside of a green bus .|2
coco_val2014_000000273354.jpg|0|A fat orange cat on a couch beside a tv remote|A fat orange cat on a couch beside a tv remote|2
coco_val2014_000000322509.jpg|0|A man holding up a piece of food at a dinner table .|A man holding up a piece of food at a dinner table .|2
coco_val2014_000000312682.jpg|0|The woman drinks the wine while the man uses the computer .|The woman drinks the wine while the man uses the computer .|3
coco_val2014_000000335081.jpg|0|A man that is jumping a skateboard|A man that is jumping a skateboard|4
coco_val2014_000000349414.jpg|0|A white plate topped with fish , vegetables and a fork .|A white plate topped with fish , vegetables and a fork .|5
coco_val2014_000000257458.jpg|0|A living room with couches and a lamp|A living room with couches and a lamp|3
coco_val2014_000000451123.jpg|0|Several pictures of people using tablets and laptops .|Several pictures of people using tablets and laptops .|4
coco_val2014_000000292616.jpg|0|A long narrow room with a window at the far end .|A long narrow room with a window at the far end .|11
coco_val2014_000000291509.jpg|0|The side of a chartered bus painted with a red horse .|The side of a chartered bus painted with a red horse .|3
coco_val2014_000000321107.jpg|0|A bunch of empty benches with snow laying on the ground around them|A bunch of empty benches with snow laying on the ground around them|9
coco_val2014_000000162818.jpg|0|A few people are in the ocean splashing around .|A few people are in the ocean splashing around .|2
coco_val2014_000000143560.jpg|0|A batter swinging while the catcher and ref watch at a professional baseball game .|A batter swinging while the catcher and ref watch at a professional baseball game .|1
coco_val2014_000000362971.jpg|0|A kite on a field in the country .|A kite on a field in the country .|15
coco_val2014_000000205206.jpg|0|A group of motorcycles parked on the side of a street near a picnic table .|A group of motorcycles parked on the side of a street near a picnic table .|6
coco_val2014_000000423256.jpg|0|Two young men setting on a bench at the mall , one is on a cell phone .|Two young men setting on a bench at the mall , one is on a cell phone .|1
coco_val2014_000000326081.jpg|0|Three large elephant and one baby elephant in a zoo enclosure .|Three large elephant and one baby elephant in a zoo enclosure .|2
coco_val2014_000000151130.jpg|0|A convoy of motorcyclists riding through city streets .|A convoy of motorcyclists riding through city streets .|18
coco_val2014_000000009186.jpg|0|A bench in a park surrounded by fallen leaves .|A bench in a park surrounded by fallen leaves .|9
coco_val2014_000000223777.jpg|0|A small plate of pizza at a dining table|A small plate of pizza at a dining table|10
coco_val2014_000000146363.jpg|0|Several personal care items on a white sink .|Several personal care items on a white sink .|3
coco_val2014_000000360899.jpg|0|A giraffe looking for food between large rocks .|A giraffe looking for food between large rocks .|9
coco_val2014_000000171335.jpg|0|A cat sits on a wicker chair in the sun .|A cat sits on a wicker chair in the sun .|4
coco_val2014_000000467580.jpg|0|A man riding up the side of an empty swimming pool .|A man riding up the side of an empty swimming pool .|2
coco_val2014_000000511622.jpg|0|A parent playing with her young son at a park .|A parent playing with her young son at a park .|7
coco_val2014_000000165455.jpg|0|A red bullet style train moving through town near a city street .|A red bullet style train moving through town near a city street .|11
coco_val2014_000000118740.jpg|0|Food arranged on a black plate sitting atop a table .|Food arranged on a black plate sitting atop a table .|3
coco_val2014_000000332987.jpg|0|The man on the phone is looking at the camera and smiling .|The man on the phone is looking at the camera and smiling .|8
coco_val2014_000000255036.jpg|0|A broken flip phone sits , in two pieces , on the counter .|A broken flip phone sits , in two pieces , on the counter .|11
coco_val2014_000000044068.jpg|0|A small bathroom has antique faucet knobs on the sink below a mirror .|A small bathroom has antique faucet knobs on the sink below a mirror .|2
coco_val2014_000000227901.jpg|0|A person sitting on a motorcycle in a room .|A person sitting on a motorcycle in a room .|5
coco_val2014_000000298493.jpg|0|A construction worker using a jack hammer next to a woman holding a camera|A construction worker using a jack hammer next to a woman holding a camera|8
coco_val2014_000000206391.jpg|0|A person riding skis down a snow covered ski slope .|A person riding skis down a snow covered ski slope .|2
coco_val2014_000000339919.jpg|0|A fire truck and 2 ambulances have responded to the vehicle accident .|A fire truck and 2 ambulances have responded to the vehicle accident .|17
coco_val2014_000000201765.jpg|0|Two giraffe standing next to each other on a grassy field .|Two giraffe standing next to each other on a grassy field .|1
coco_val2014_000000485628.jpg|0|A single slice of pizza with ham slices on it on a plate|A single slice of pizza with ham slices on it on a plate|4
coco_val2014_000000137810.jpg|0|A man with a tie on also has boxing gloves on .|A man with a tie on also has boxing gloves on .|10
coco_val2014_000000223804.jpg|0|A man holding a snowboard and a man behind him waving .|A man holding a snowboard and a man behind him waving .|14
coco_val2014_000000053626.jpg|0|Some type of fruit is placed on some bananas .|Some type of fruit is placed on some bananas .|9
coco_val2014_000000536683.jpg|0|The man grins in a restaurant holding a glass of wine .|The man grins in a restaurant holding a glass of wine .|1
coco_val2014_000000299887.jpg|0|Two full grown brown bears in a habitat .|Two full grown brown bears in a habitat .|4
coco_val2014_000000304596.jpg|0|A young girl sitting in her bed smiling|A young girl sitting in her bed smiling|2
coco_val2014_000000115793.jpg|0|Two people in a bedroom holding wii remotes .|Two people in a bedroom holding wii remotes .|6
coco_val2014_000000004011.jpg|0|A table has a camera , cup , and a plate with a sandwich on it .|A table has a camera , cup , and a plate with a sandwich on it .|9
coco_val2014_000000114920.jpg|0|A car and a public transit vehicle on a road .|A car and a public transit vehicle on a road .|15
coco_val2014_000000264718.jpg|0|A zebra bending its neck to eat something on the ground .|A zebra bending its neck to eat something on the ground .|21
coco_val2014_000000041373.jpg|0|A plate full of food with an assortment of food on it .|A plate full of food with an assortment of food on it .|3
coco_val2014_000000284282.jpg|0|A large church tower with a clock mounted on each of it ' s sides .|A large church tower with a clock mounted on each of it ' s sides .|1
coco_val2014_000000386841.jpg|0|A dog standing on the back of a brown car .|A dog standing on the back of a brown car .|3
coco_val2014_000000183176.jpg|0|Closeup of a piece of cake and fork on a plate .|Closeup of a piece of cake and fork on a plate .|3
coco_val2014_000000394460.jpg|0|A collection of fruits and vegetables sits on the table .|A collection of fruits and vegetables sits on the table .|26
coco_val2014_000000085338.jpg|0|There is a pocket knife on the table|There is a pocket knife on the table|1
coco_val2014_000000572399.jpg|0|A giraffe is walking up a grassy and rocky hill .|A giraffe is walking up a grassy and rocky hill .|2
coco_val2014_000000545363.jpg|0|Two dogs on a beach surrounded by grass .|Two dogs on a beach surrounded by grass .|12
coco_val2014_000000255158.jpg|0|A dog sitting on a bench in front of a garden .|A dog sitting on a bench in front of a garden .|7
coco_val2014_000000539838.jpg|0|A couple of people holding an umbrella|A couple of people holding an umbrella|5
coco_val2014_000000316189.jpg|0|A orange cat with green eyes and long whiskers .|A orange cat with green eyes and long whiskers .|3
coco_val2014_000000131969.jpg|0|Two horses eating grass in a field behind a fence .|Two horses eating grass in a field behind a fence .|8
coco_val2014_000000237735.jpg|0|A group of black suitcases sitting next to each other by a wall|A group of black suitcases sitting next to each other by a wall|1
coco_val2014_000000485081.jpg|0|A brown teddy bear sitting near a pillow|A brown teddy bear sitting near a pillow|3
coco_val2014_000000492107.jpg|0|A large whale kite some buildings and people|A large whale kite some buildings and people|22
coco_val2014_000000175136.jpg|0|A skateboarder is doing stunts on a skateboard outdoors .|A skateboarder is doing stunts on a skateboard outdoors .|14
coco_val2014_000000449402.jpg|0|Four colorful surfboards laying on a sandy beach .|Four colorful surfboards laying on a sandy beach .|19
coco_val2014_000000569030.jpg|0|A bird is flying around the clock tower .|A bird is flying around the clock tower .|24
coco_val2014_000000126634.jpg|0|Two trolley cars drive down a street with a mcdonald ' s and people in the background .|Two trolley cars drive down a street with a mcdonald ' s and people in the background .|12
coco_val2014_000000083925.jpg|0|This a very big kitchen with wood cabinets|This a very big kitchen with wood cabinets|5
coco_val2014_000000489528.jpg|0|A large elephant walks through a huge grassy field|A large elephant walks through a huge grassy field|1
coco_val2014_000000576539.jpg|0|A television is reflected from a bathroom mirror .|A television is reflected from a bathroom mirror .|7
coco_val2014_000000117869.jpg|0|A large crowd of people walking around while one owns a teddy bear .|A large crowd of people walking around while one owns a teddy bear .|1
coco_val2014_000000360540.jpg|0|A family of giraffes stand together beside a wood fence .|A family of giraffes stand together beside a wood fence .|3
coco_val2014_000000028864.jpg|0|Multiple people waiting on a boarding dock to get on the train .|Multiple people waiting on a boarding dock to get on the train .|12
coco_val2014_000000338607.jpg|0|A young man sitting in front of a laptop computer wearing headphones .|A young man sitting in front of a laptop computer wearing headphones .|15
coco_val2014_000000120380.jpg|0|A man in glasses and a pink shirt standing in front of a counter .|A man in glasses and a pink shirt standing in front of a counter .|7
coco_val2014_000000367619.jpg|0|A laptop computer that is on a desk .|A laptop computer that is on a desk .|5
coco_val2014_000000036049.jpg|0|A tall clocktower with pointed top on a street .|A tall clocktower with pointed top on a street .|6
coco_val2014_000000510122.jpg|0|A street is wet with water and people walk with umbrellas|A street is wet with water and people walk with umbrellas|16
coco_val2014_000000532285.jpg|0|A cross country skier on a snowy path .|A cross country skier on a snowy path .|1
coco_val2014_000000411484.jpg|0|Four young giraffes in a zoo , with one of them being fed leaves by a person|Four young giraffes in a zoo , with one of them being fed leaves by a person|6
coco_val2014_000000260382.jpg|0|A sink installed on a very wet floor .|A sink installed on a very wet floor .|16
coco_val2014_000000230056.jpg|0|A broken object sits on top of some cardboard .|A broken object sits on top of some cardboard .|5
coco_val2014_000000396676.jpg|0|A red double bus is traveling down the road .|A red double bus is traveling down the road .|20
coco_val2014_000000374430.jpg|0|A big building on some grassy field during the day .|A big building on some grassy field during the day .|24
coco_val2014_000000353067.jpg|0|A man is diving towards the ground to catch a frisbee .|A man is diving towards the ground to catch a frisbee .|13
coco_val2014_000000561393.jpg|0|A boat doubles as a plant sale display .|A boat doubles as a plant sale display .|5
coco_val2014_000000145684.jpg|0|A bowl of oranges covered in water drops .|A bowl of oranges covered in water drops .|3
coco_val2014_000000157635.jpg|0|A cluttered bedroom with an unmade bed and books everywhere|A cluttered bedroom with an unmade bed and books everywhere|15
coco_val2014_000000536073.jpg|0|A yellow bench sitting in a field next to trees and a shrub wall .|A yellow bench sitting in a field next to trees and a shrub wall .|3
coco_val2014_000000253227.jpg|0|A pasta with some different vegetables mixed in|A pasta with some different vegetables mixed in|3
coco_val2014_000000194153.jpg|0|A couple of containers filled with unripe bananas .|A couple of containers filled with unripe bananas .|16
coco_val2014_000000488278.jpg|0|A fruit or vegetable stand and a man looking at a fruit or vegetable .|A fruit or vegetable stand and a man looking at a fruit or vegetable .|5
